t,x,y,yaw,v,w,v_cmd,w_cmd,v_nav,w_nav,velocity_violation
155.568,-1.9210801723897985e-15,-2.292163197302985e-16,-1.1072016688588796e-15,0.0,0.0,0.22,4.2981716775993715e-15,0.0,0.0,True
155.6,-1.9210801723897985e-15,-2.292163197302985e-16,-1.1072016688588796e-15,0.0,0.0,0.22,4.2981716775993715e-15,0.025,4.2981716775993715e-15,True
155.634,0.0008351368543944343,1.9497081482064538e-06,1.760979438118559e-05,0.02499860581672488,0.0005276522415442741,0.22,-2.1279922448951124e-05,0.05,-2.1279922448951124e-05,False
155.668,0.00246980306730562,5.235967970069006e-06,4.662603614795208e-05,0.049984041701048566,0.0007212916074195164,0.22,-0.00014085184088083303,0.05,-2.1279922448951124e-05,False
155.7,0.003469750442062697,7.549822922292874e-06,6.691620891479259e-05,0.04999737542563414,0.0010145086434931727,0.22,-0.00014085184088083303,0.07500000000000001,-0.00014085184088083303,False
155.734,0.006403939660860389,1.3268476059912786e-05,0.00011190822357038932,0.07499627081037792,0.001377415344450128,0.22,-0.00025802363077814745,0.1,-0.00025802363077814745,False
155.768,0.010137834838720335,2.028358385832207e-05,0.00016318111091338507,0.10003050484591924,0.0015537526493858422,0.22,-0.0004104180314816466,0.1,-0.00025802363077814745,False
155.8,0.012173387838840897,2.5504462411019328e-05,0.00020232626407820506,0.10177769825750611,0.0019572576547943754,0.22,-0.0004104180314816466,0.125,-0.0004104180314816466,False
155.834,0.017171796870498354,3.457033580450196e-05,0.00026038476745743154,0.1249948417297044,0.0019017242721020011,0.22,-0.0007084191711502779,0.15,-0.0007084191711502779,False
155.868,0.023005078007086552,4.525957032432467e-05,0.00031844302361877486,0.149994396621463,0.0019327128484292189,0.22,-0.0009114876429041666,0.175,-0.0009114876429041666,False
155.9,0.029788329543537422,5.750122922186762e-05,0.0003770849261678534,0.17499418568570987,0.0019974077304141247,0.22,-0.0009114876429041666,0.175,-0.0009114876429041666,False
155.934,0.03337301647894203,6.501766842217165e-05,0.00041428455803791796,0.1792344861033446,0.0018599816144160286,0.22,-0.0012769083044508688,0.19999999999999998,-0.0012769083044508688,False
155.968,0.04137153079648176,7.920829785757421e-05,0.0004655057059958853,0.1999945390248082,0.0017339375062874751,0.22,-0.0015071319051961475,0.22,-0.0015071319051961475,False
156.0,0.05008386213230898,9.593098606148802e-05,0.0005238168606907363,0.21999481474421403,0.0015718419490440283,0.22,-0.0015071319051961475,0.22,-0.0015071319051961475,False
156.034,0.05448376195933099,0.0001045873532185003,0.0005495987855499286,0.21999519584722815,0.0012890962352685165,0.22,-0.0019197333275319394,0.22,-0.0019197333275319394,False
156.068,0.06328358153684624,0.00012142360185842431,0.0005848398235986506,0.2199958486653526,0.0008290712457892369,0.22,-0.0021645818856688395,0.22,-0.0021645818856688395,False
156.1,0.06768350039845603,0.0001296482161252201,0.0005944753981109803,0.21999614648247676,0.0004817787271349516,0.22,-0.00236757045807722,0.22,-0.0021645818856688395,False
156.134,0.07648335402322369,0.00014554814313019797,0.0006056930071179394,0.2199966651414314,0.00017395050164736858,0.22,-0.00236757045807722,0.22,-0.00236757045807722,False
