t,x,y,yaw,v,w,v_cmd,w_cmd,v_nav,w_nav,velocity_violation
118.9,-1.994472496991006e-15,3.6177246916143835e-17,9.70067417107883e-16,0.0,0.0,0.22,-2.2690356506144882e-15,0.025,-2.2690356506144882e-15,True
118.934,0.00043507534327301027,7.057985345165504e-07,6.362419795729202e-06,0.021753767332976525,0.00031812098765793273,0.22,-1.9141208710965308e-05,0.025,-2.2690356506144882e-15,False
118.968,0.00166901079579949,2.6934688473412042e-06,2.4165636579418244e-05,0.03671918949850308,0.0004982721032220638,0.22,-1.9141208710965308e-05,0.05,-1.9141208710965308e-05,False
119.0,0.0026682323562363984,4.0320189614926625e-06,3.56858025047056e-05,0.0499610800650637,0.0005760082975925229,0.22,-7.281741873128525e-05,0.07500000000000001,-7.281741873128525e-05,False
119.034,0.005200712769564001,7.267191072216776e-06,6.23333107042668e-05,0.07488086058420058,0.0003782650267680765,0.22,-0.00019073209979049056,0.07500000000000001,-7.281741873128525e-05,False
119.068,0.008532077571823803,1.1157440106081314e-05,9.140596811865402e-05,0.09165661939073502,0.0005671135795637383,0.22,-0.00019073209979049056,0.1,-0.00019073209979049056,False
119.1,0.010529510448044422,1.3841616144004917e-05,0.00011041269208331026,0.09987165748474595,0.0009503362036866747,0.22,-0.00028424338207884333,0.125,-0.00028424338207884333,False
119.134,0.015159017212794333,1.8842749390434886e-05,0.0001418230921791054,0.12485149329449959,0.0006361201968729802,0.22,-0.0004089053822580401,0.125,-0.00028424338207884333,False
119.168,0.020738083817062037,2.5030448122668743e-05,0.00017768536464808532,0.14983403079462626,0.0006734067397928811,0.22,-0.00038353619596445183,0.15,-0.0004089053822580401,False
119.2,0.023735055097233775,2.9163275479846483e-05,0.000202822993391755,0.14984860356539034,0.0012568814440783171,0.22,-0.00038353619596445183,0.175,-0.00038353619596445183,False
119.234,0.030612926111130458,3.638347117292306e-05,0.0002426690771079847,0.1748198630373025,0.001355090330434905,0.22,-0.00040341048486543636,0.19999999999999998,-0.00040341048486543636,False
119.268,0.038291216014953895,4.4874075918551906e-05,0.0002889875820049093,0.19984470945814053,0.0010632778668195897,0.22,-0.0004417289526890398,0.19999999999999998,-0.00040341048486543636,False
119.3,0.04228988420366445,5.159854659949516e-05,0.0003330673916766404,0.199933502723357,0.0022039904706616653,0.22,-0.0004417289526890398,0.22,-0.0004417289526890398,False
119.334,0.05108228155555157,6.689613753784865e-05,0.00042908159526255495,0.21999310427514157,0.002626194054755615,0.22,-0.0005109462140222552,0.22,-0.0005109462140222552,False
119.368,0.05988206064390634,8.332896254183123e-05,0.0005246820913873949,0.2199951608477318,0.0023302442741623963,0.22,-0.0006487835453894567,0.22,-0.0005109462140222552,False
119.402,0.0686818947768712,9.962635855018944e-05,0.0006074157407782332,0.21999620055701835,0.001981647119464469,0.22,-0.0006487835453894567,0.22,-0.0006487835453894567,False
119.434,0.07308181305092037,0.00010773501168462808,0.0006445639844477036,0.2199961290359313,0.0018574121781966824,0.22,-0.000833857499724515,0.22,-0.000833857499724515,False
119.468,0.08188163729110837,0.00012371402261398463,0.0007063429426362609,0.21999597592727843,0.0014988009070293629,0.22,-0.0009394872128140382,0.22,-0.0009394872128140382,False
119.5,0.0862815760519956,0.00013165402612626514,0.0007331584385221646,0.21999717068735353,0.0013407747928795288,0.22,-0.0009394872128140382,0.22,-0.0009394872128140382,False
119.534,0.09508146691173341,0.00014728399831044834,0.0007799920856178136,0.21999760057964446,0.0011164640113747737,0.22,-0.00103238908054867,0.22,-0.00103238908054867,False
119.568,0.10388137326484478,0.0001626545127232674,0.000817373011205308,0.21999797845451682,0.0008974151114671258,0.22,-0.00115174561051244,0.22,-0.00115174561051244,False
119.6,0.1082813310307533,0.00017020184910392742,0.0008317468991908316,0.21999812112823985,0.0007186943946635438,0.22,-0.0012185827023169517,0.22,-0.00115174561051244,False
119.634,0.11708125468349316,0.00018507830654329827,0.0008552299919247096,0.21999839110199707,0.0005376667019163506,0.22,-0.0012185827023169517,0.22,-0.0012185827023169517,False
119.668,0.1258811879036384,0.0001995814849195496,0.0008709942078350346,0.21999862062123993,0.0003466176451638603,0.22,-0.0013012644396607866,0.22,-0.0013012644396607866,False
119.7,0.13028115767110257,0.0002066903748552161,0.0008757853721908619,0.21999872025568382,0.00023955821859544812,0.22,-0.0013455463950436336,0.22,-0.0013455463950436336,False
119.734,0.13908110278542873,0.00022061030185497243,0.0008811868468144833,0.21999888895845038,8.565264622006907e-05,0.22,-0.0013455463950436336,0.22,-0.0013455463950436336,False
119.768,0.14788105449018088,0.00023411261011951762,0.0008809743962751917,0.21999903428596146,-4.561333579733429e-05,0.22,-0.00139875356817954,0.22,-0.00139875356817954,False
119.8,0.1522810325396121,0.00024071937534449192,0.0008786766370650726,0.21999911048775128,-0.00011488796118896971,0.22,-0.001425773647488312,0.22,-0.001425773647488312,False
119.834,0.1610809925492666,0.0002535827796345942,0.0008706263763979149,0.21999923088057166,-0.00022944090005694306,0.22,-0.001446957475962371,0.22,-0.001425773647488312,False
119.868,0.1698809572339529,0.00026602350678447696,0.000858498443590853,0.21999933113122322,-0.0003324596661968826,0.22,-0.001446957475962371,0.22,-0.001446957475962371,False
119.9,0.17428094114532644,0.0002720657447650812,0.0008510911971090667,0.2199993750447998,-0.0003703623235651321,0.22,-0.0014631031239493142,0.22,-0.0014631031239493142,False
119.934,0.18308091175548669,0.0002838347106325859,0.0008335297905453881,0.21999945263661372,-0.0004589045346392595,0.22,-0.0014786134680924423,0.22,-0.0014786134680924423,False
119.968,0.1918808856733812,0.00029514266693597913,0.0008127661014629148,0.21999951766876102,-0.0005410913274772611,0.22,-0.0014786134680924423,0.22,-0.0014786134680924423,False
120.0,0.19628087374740344,0.00030062483791966447,0.0008013070996505449,0.21999955659304807,-0.0005729500912821095,0.22,-0.0014835491192486258,0.22,-0.0014835491192486258,False
120.034,0.2050808519555144,0.00031124357483897373,0.0007764572249514087,0.21999961184771158,-0.000635920514469035,0.22,-0.0014846026296038144,0.22,-0.0014835491192486258,False
120.068,0.21388083266533153,0.00032139571113117693,0.0007494011950814427,0.21999965643653452,-0.0006895392289152369,0.22,-0.0014846026296038144,0.22,-0.0014846026296038144,False
120.1,0.21828082386600248,0.00032630590092796845,0.0007350821191291677,0.21999967653807548,-0.0007159537915413239,0.22,-0.0014798489696428321,0.22,-0.0014846026296038144,False
120.134,0.22708080777751272,0.0003357648193756003,0.0007049842125874295,0.2199997236689395,-0.0007640893102234259,0.22,-0.0014727582136200338,0.22,-0.0014798489696428321,False
120.168,0.23588079350663793,0.0003447696823833816,0.000673259240914375,0.21999975254047793,-0.0008038686360123393,0.22,-0.0014568287857783951,0.22,-0.0014727582136200338,False
120.2,0.2402807869852307,0.00034909273763441466,0.0006568962037415583,0.21999976507319205,-0.0008181518523997511,0.22,-0.0014568287857783951,0.22,-0.0014727582136200338,False
120.234,0.2490807750540518,0.00035740518000150354,0.0006231578937922643,0.21999980044410677,-0.0008490098593938455,0.22,-0.0014431136512012088,0.22,-0.0014568287857783951,False
120.268,0.25788076446605646,0.00036525613766088925,0.0005884450091352538,0.21999981930994988,-0.0008762279946950002,0.22,-0.0014272988209735498,0.22,-0.0014431136512012088,False
120.3,0.262280759633177,0.0003690110599619545,0.0005708278735833362,0.21999982768886475,-0.0008808567883988871,0.22,-0.0014272988209735498,0.22,-0.0014431136512012088,False
120.334,0.27108075080521293,0.0003761818497214406,0.0005348372796044137,0.21999985174749392,-0.0009023245524986123,0.22,-0.0013998165313591055,0.22,-0.0014272988209735498,False
120.368,0.2798807429692065,0.00038290096524953664,0.0004982025412627036,0.2199998673133834,-0.0009190224091071286,0.22,-0.0013793085369945164,0.22,-0.0013998165313591055,False
120.4,0.28428073938878806,0.00038609809565027343,0.0004799174255905261,0.21999987279862218,-0.0009142557757968461,0.22,-0.0013793085369945164,0.22,-0.0013998165313591055,False
120.434,0.2930807328462522,0.00039215514851878195,0.000442914676208495,0.2199998823969047,-0.0009223546044268005,0.22,-0.001345868627704474,0.22,-0.0013793085369945164,False
120.468,0.30188072709421565,0.0003977826994775027,0.00040567760678697365,0.21999990482253842,-0.0009286029751365277,0.22,-0.001322032931840283,0.22,-0.001345868627704474,False
120.5,0.3062807244884916,0.000400432622228747,0.0003872059677250268,0.21999990901626645,-0.0009235819504738174,0.22,-0.001322032931840283,0.22,-0.001322032931840283,False
120.534,0.315080719767721,0.00040542262406676876,0.0003501058341142052,0.21999991642457437,-0.0009222059532021376,0.22,-0.0012844169665637373,0.22,-0.001322032931840283,False
120.568,0.3238807156281394,0.0004099939806696221,0.0003131164922246168,0.21999992279612907,-0.0009167702671675215,0.22,-0.001258175443677436,0.22,-0.0012844169665637373,False
120.6,0.33268071199470645,0.0004141562521633024,0.00027647310170031967,0.21999992792952866,-0.0009168719088847865,0.22,-0.001258175443677436,0.22,-0.001258175443677436,False
120.634,0.33708071035230014,0.0004160897828051475,0.0002583147497344471,0.21999993053870898,-0.0009079176038540027,0.22,-0.0012177378564659019,0.22,-0.001258175443677436,False
120.668,0.34588070736818133,0.0004196553121151741,0.0002222034742348015,0.21999994781519278,-0.000888838383161783,0.22,-0.0011898044894421678,0.22,-0.0012177378564659019,False
120.7,0.35028070602151035,0.0004212954567000662,0.00020433705243941885,0.21999995009127962,-0.0008933210779105138,0.22,-0.001161827092463364,0.22,-0.0011898044894421678,False
120.734,0.3590807035773038,0.00042428535522865914,0.00016896946814468026,0.21999995374779932,-0.0008810702183836838,0.22,-0.001161827092463364,0.22,-0.001161827092463364,False
120.768,0.3678807014402568,0.00042690379855166535,0.0001338912913469876,0.21999995717689994,-0.0008679646555265208,0.22,-0.0011186183829273086,0.22,-0.001161827092463364,False
120.8,0.37228070046807243,0.000428073032384825,0.00011639238774146393,0.21999995866306574,-0.000874945180839859,0.22,-0.0010892859686983567,0.22,-0.0011186183829273086,False
120.834,0.3810806987022934,0.0004301465713136792,8.271208459924122e-05,0.2199999616753238,-0.0008453101258965035,0.22,-0.0010892859686983567,0.22,-0.0010892859686983567,False
120.868,0.389880697162714,0.0004318684284162874,4.945624337633764e-05,0.21999996532981098,-0.0008287207720059087,0.22,-0.001060318240543819,0.22,-0.0010892859686983567,False
