t,x,y,yaw,v,w,v_cmd,w_cmd,v_nav,w_nav,velocity_violation
174.068,-2.480551332683036e-15,-6.985087118324471e-17,3.178340435318099e-16,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,False
174.1,2.1999088664315907e-05,-1.9724364158010567e-11,-1.443308027051101e-10,0.001099954433339823,-7.216555825140247e-09,0.022000000000000002,0.0,0.011000000000000001,0.0,False
174.134,0.00046199830794667427,-1.4329484811148118e-10,-5.453794556723278e-10,0.010999988410245671,1.3474759502640765e-10,0.022000000000000002,0.0,0.022000000000000002,0.0,False
174.168,0.0012759962628436645,-1.7955798851641356e-10,2.075092758332848e-10,0.02199997726995374,1.6742568789696044e-08,0.033,0.0,0.022000000000000002,0.0,False
174.2,0.0017819939046701003,-1.0078181473197352e-10,1.4581174370477172e-09,0.02529988209132179,6.253040793491316e-08,0.044000000000000004,0.0,0.033,0.0,False
174.234,0.0031019904290305244,1.3130654768974954e-09,1.5825926236279158e-08,0.03299996960967172,6.501784381718334e-07,0.044000000000000004,0.0,0.044000000000000004,0.0,False
174.268,0.004839980971646492,3.2295254047189743e-09,3.51405836575844e-08,0.04399981083554039,8.05671307446687e-07,0.05500000000000001,0.0,0.05500000000000001,0.0,False
174.3,0.006995967365735344,6.086205869291659e-09,6.326643471554578e-08,0.054999669354803535,9.475110869516801e-07,0.066,0.0,0.05500000000000001,0.0,False
174.334,0.008183960911025676,1.000938522976878e-08,9.943021812642341e-08,0.05939967726453307,1.8081891491050772e-06,0.077,0.0,0.066,0.0,False
174.368,0.010823948534259619,1.8786630655110997e-08,1.8034487084414178e-07,0.06599999916182399,3.949524840507479e-06,0.077,0.0,0.077,0.0,False
174.4,0.012363935146455077,1.9121244846570482e-08,1.8307712385169305e-07,0.07699933060977593,1.3661265001185807e-07,0.088,0.0,0.077,0.0,False
174.434,0.015575920851953473,3.0390425174363574e-08,2.837061779976971e-07,0.08359958403973097,2.0569592069788825e-06,0.09899999999999999,0.0,0.088,0.0,False
174.468,0.01913990491316201,4.651467644481067e-08,4.2437139312841475e-07,0.09019973258687225,4.606928409589539e-06,0.09899999999999999,0.0,0.09899999999999999,0.0,False
174.5,0.0211199039208331,6.174115390235804e-08,5.573843161310608e-07,0.09899995038393336,6.650646167116747e-06,0.10999999999999999,0.0,0.10999999999999999,0.0,False
174.534,0.025321899516949412,9.047014166512678e-08,7.984299322351133e-07,0.10999995941890484,6.129986962477574e-06,0.12099999999999998,0.0,0.10999999999999999,0.0,False
174.568,0.02987589510976713,1.2239924532583483e-07,1.0564269795019506e-06,0.11769979654288268,5.557602089645286e-06,0.12099999999999998,0.0,0.12099999999999998,0.0,False
174.6,0.03229589420031323,1.4209159656822778e-07,1.2141493698486014e-06,0.12099995452843107,7.886119490763122e-06,0.13199999999999998,0.0,0.13199999999999998,0.0,False
174.634,0.03742188661523322,1.8040405851238307e-07,1.5073129891508938e-06,0.1319999463627426,8.306236143340584e-06,0.143,0.0,0.13199999999999998,0.0,False
174.668,0.04289988152678332,2.1968509263615974e-07,1.791603471046535e-06,0.14189977637528758,6.108596600773453e-06,0.143,0.0,0.143,0.0,False
174.7,0.045759880674203675,2.4300253360996084e-07,1.9591119705350186e-06,0.1429999573732143,8.375424975781698e-06,0.154,0.0,0.154,0.0,False
174.734,0.0518098725459222,2.884115041318937e-07,2.26711786763789e-06,0.15399994836864433,8.561024600339806e-06,0.165,0.0,0.165,0.0,False
174.768,0.05821186745079956,3.347676110708407e-07,2.5586444380056057e-06,0.16499996149954888,7.027541204518428e-06,0.17600000000000002,0.0,0.165,0.0,False
174.8,0.0615118667462084,3.6126545556025357e-07,2.7266570145678833e-06,0.16499996477395482,8.400628814797528e-06,0.17600000000000002,0.0,0.17600000000000002,0.0,False
174.834,0.06855185213455271,4.044276426192354e-07,2.9505341700711457e-06,0.17599949694847622,4.98890985467515e-06,0.18700000000000003,0.0,0.18700000000000003,0.0,False
174.868,0.07587781908288053,4.3777957041891933e-07,3.065343780218624e-06,0.1869988042654388,1.88345929130751e-07,0.19800000000000004,0.0,0.18700000000000003,0.0,False
174.9,0.07966181007472105,4.607643936035498e-07,3.174150592695713e-06,0.18919954959562216,5.440340635626262e-06,0.19800000000000004,0.0,0.19800000000000004,0.0,False
174.934,0.08758178448678065,4.96168789832569e-07,3.2814991770973763e-06,0.19799964388830982,5.227914791350319e-06,0.20900000000000005,0.0,0.20900000000000005,0.0,False
174.968,0.09589775401649014,5.303866367705663e-07,3.3583615460792136e-06,0.2089992269632493,2.258072859251392e-06,0.22,0.0,0.20900000000000005,0.0,False
175.0,0.10016574359546167,5.535228299701006e-07,3.443160994218105e-06,0.2133994789525279,4.239972417521137e-06,0.22,0.0,0.22,0.0,False
175.034,0.10896572018141645,5.95951000400544e-07,3.5672933963964604e-06,0.21999987655297262,5.986736814622695e-06,0.22,0.0,0.22,0.0,False
175.068,0.11776571919357218,6.544685280988744e-07,3.817029779560847e-06,0.21999997516920983,6.152741649501081e-06,0.22,0.0,0.22,0.0,False
175.102,0.12656571907758116,7.131622482142391e-07,4.047407006351826e-06,0.21999999438649157,5.602652386471618e-06,0.22,0.0,0.22,0.0,False
175.134,0.13096571883296199,7.42281826686163e-07,4.153476077599551e-06,0.2199999877750201,5.303453631810839e-06,0.22,0.0,0.22,0.0,False
175.168,0.13976571794404877,8.000671299418647e-07,4.348615390105293e-06,0.21999997497105167,4.7368075684062205e-06,0.22,0.0,0.22,0.0,False
175.2,0.14416571744003526,8.286978179231022e-07,4.4378209568273296e-06,0.21999997480562059,4.460278280049579e-06,0.22,0.0,0.22,0.0,False
175.234,0.15296571647484544,8.850339053611178e-07,4.597443414969035e-06,0.2199999763626225,3.784663960004764e-06,0.22,0.0,0.22,0.0,False
175.268,0.16176571596148928,9.392126913740268e-07,4.7268794393576665e-06,0.21999999739756904,3.0866414313379664e-06,0.22,0.0,0.22,0.0,False
