t,x,y,yaw,v,w,v_cmd,w_cmd,v_nav,w_nav,velocity_violation
72.1,-3.643285837930459e-06,-5.7884571720954545e-06,-3.7161219206877326e-05,0.0,0.0,0.22,0.0001269447736239582,0.025,0.0001269447736239582,True
72.134,0.0007742968936396608,-4.5520205489713276e-05,-0.0011018887618847954,0.02257107174679356,-0.022121814799902495,0.22,0.002617596800478497,0.05,0.002617596800478497,False
72.168,0.002275273687807884,-9.769330176515624e-05,-0.002802404879745991,0.045174180448406466,-0.041685140240588225,0.22,0.002617596800478497,0.05,0.002617596800478497,False
72.2,0.0031784805549526576,-0.00011424773475428543,-0.0036388632987331467,0.04516280508851621,-0.04182292104815133,0.22,0.006492919178560573,0.07500000000000001,0.006492919178560573,False
72.234,0.005879557662766589,-0.0002243025021629018,-0.006094370038719174,0.0684625648297649,-0.05478483835759107,0.22,0.014227733779145825,0.1,0.014227733779145825,False
72.268,0.009312065010320014,-0.0003526846548693471,-0.008879034593681424,0.09117498630957688,-0.06886050759931095,0.22,0.014227733779145825,0.1,0.014227733779145825,False
72.3,0.01119143249812372,-0.0004287161043071538,-0.010451893613055308,0.0940010108155828,-0.07864295257604681,0.22,0.020963910732211738,0.125,0.014227733779145825,False
72.334,0.0157269603438425,-0.0005978357333686191,-0.014227491894640395,0.11337242231456021,-0.09512528340565041,0.22,0.02825142361642214,0.15,0.020963910732211738,False
72.368,0.02102726528517735,-0.0008229672794470341,-0.018720197740198508,0.1359001618440307,-0.11218587678740732,0.22,0.035203723108234455,0.175,0.02825142361642214,False
72.4,0.024019170288864,-0.0009716397509589506,-0.02117496999117157,0.14971443108675658,-0.12273861357243732,0.22,0.035203723108234455,0.175,0.02825142361642214,False
72.434,0.030460738199512394,-0.0013324554501012303,-0.02620189819980884,0.16330513926110635,-0.1269192434847355,0.22,0.03767206180711527,0.19999999999999998,0.035203723108234455,False
72.468,0.03776684041812785,-0.0018100846170527208,-0.0315485326398314,0.1831785259583,-0.13206544681452215,0.22,0.043814463843686736,0.22,0.03767206180711527,False
72.5,0.041612389931451166,-0.0020908840036290705,-0.03431641343407365,0.19263674153937047,-0.13839403836755082,0.22,0.043814463843686736,0.22,0.03767206180711527,False
72.534,0.04971419099550795,-0.002732250973634759,-0.03982336522720344,0.20331918624896,-0.13548856659326702,0.22,0.04670126520038073,0.22,0.043814463843686736,False
72.568,0.05786316318256604,-0.0034478893583726055,-0.04483961235444629,0.20463413830999477,-0.1236013340530917,0.22,0.05723674142582001,0.22,0.04670126520038073,False
72.6,0.06195565854124444,-0.0038318020431439806,-0.04720079175066547,0.2052925896777653,-0.11805896938312799,0.22,0.05723674142582001,0.22,0.04670126520038073,False
72.634,0.0701770564340513,-0.004641406090655821,-0.05152302239943879,0.2066175119102281,-0.10236891539534554,0.22,0.06377909261501402,0.22,0.05723674142582001,False
72.668,0.07844626636473112,-0.005497035501894214,-0.055229821747553434,0.2078951836485326,-0.0897969352081418,0.22,0.06963684316750028,0.22,0.06377909261501402,False
72.7,0.08259828690664797,-0.005939983822739194,-0.0568511553323743,0.20851655255151055,-0.08106668028631248,0.22,0.06963684316750028,0.22,0.06963684316750028,False
72.734,0.09093610293657736,-0.006846093114271761,-0.059767315531193896,0.20970466795139314,-0.06839471243438311,0.22,0.0774415416707045,0.22,0.06963684316750028,False
72.768,0.09931665613574332,-0.0077759373865302255,-0.062120783360818194,0.21081627062654668,-0.053947989363223314,0.22,0.08196850874880557,0.22,0.0774415416707045,False
72.8,0.1035222937275835,-0.008245600388418747,-0.0630970287220495,0.2113397240794998,-0.04881226777797565,0.22,0.08196850874880557,0.22,0.08196850874880557,False
72.836,0.11196243449330971,-0.00919554614388911,-0.06473501340112364,0.2123273188498352,-0.03711103672685567,0.22,0.08772269513713608,0.22,0.08196850874880557,False
72.868,0.1204382056524584,-0.01014749359693265,-0.06592590337065601,0.2132147217051386,-0.02597068523755297,0.22,0.0910062586407758,0.22,0.08772269513713608,False
72.9,0.12894661490025158,-0.011095588045504373,-0.06667421424409217,0.2140063618127704,-0.016557825165364193,0.22,0.09380232996725336,0.22,0.0910062586407758,False
72.934,0.13321211772236774,-0.011568026240124155,-0.06689279087615699,0.21437624068347755,-0.010928831579803955,0.22,0.09380232996725336,0.22,0.0910062586407758,False
72.968,0.14176403325130096,-0.012502491404029193,-0.06707540276566246,0.21504467068514668,-0.0019122866092402546,0.22,0.09726167797396536,0.22,0.09380232996725336,False
73.0,0.1460497306834719,-0.012965657009537099,-0.0670521475484186,0.21535512317721167,0.0011627608472508655,0.22,0.09909916020815687,0.22,0.09726167797396536,False
73.034,0.15463908550578181,-0.013877725552683092,-0.06670879972988775,0.21591284816665834,0.010336118248233106,0.22,0.09909916020815687,0.22,0.09909916020815687,False
73.068,0.1632503138801953,-0.014772052053791826,-0.0660894381082783,0.21640903502322342,0.017634408504818566,0.22,0.10118464593214234,0.22,0.09909916020815687,False
73.1,0.16756346060892588,-0.015210485190962948,-0.06568544706667692,0.21663260902120066,0.020199551909172442,0.22,0.10219288930343827,0.22,0.10118464593214234,False
73.134,0.176203447130062,-0.016071854312290725,-0.06465617219867628,0.2170415848079974,0.027244640841672663,0.22,0.10219288930343827,0.22,0.10219288930343827,False
73.168,0.18486018307212052,-0.016908192165854444,-0.06339492638709154,0.21739999897002477,0.03288912048446946,0.22,0.10314804556934715,0.22,0.10219288930343827,False
73.2,0.1935319353456819,-0.01771810599801836,-0.06192773528262906,0.21771148444461436,0.038109987872303464,0.22,0.1034655142151104,0.22,0.10314804556934715,False
73.234,0.19787292837166806,-0.018113534442525357,-0.06112384607958476,0.21785443846413782,0.04019445987069048,0.22,0.1034655142151104,0.22,0.1034655142151104,False
73.268,0.20656432050844414,-0.01888221869210915,-0.05938879939258483,0.21810915830881936,0.04435085538716521,0.22,0.1035376655779515,0.22,0.1034655142151104,False
73.3,0.2109143572613946,-0.019256436970357126,-0.05846371389060186,0.21822602545983302,0.04625427536666393,0.22,0.10325109854883997,0.22,0.1035376655779515,False
