sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
6,360000000,0.055172,-0.000001,-0.000005,0.220000,0.000000,0.220000,0.000003,0.220000,0.000003,0.220000,0.000003,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0,0.000031,0.220000,0.195000,0.025002,-0.024998,0.025003,-0.024997,0.311127,0.440000,0.000005,1
6,400000000,0.063972,-0.000001,-0.000005,0.220000,0.000000,0.220000,0.000003,0.220000,0.000003,0.220000,0.000003,0.220000,0.000000,0.220000,0.000002,0.220000,0.000001,0.220000,0.000001,0,0.000031,0.220000,0.195000,0.025002,-0.024998,0.025003,-0.024997,0.311127,0.440000,0.000005,1
6,440000000,0.072772,-0.000001,-0.000005,0.220000,0.000000,0.220000,0.000003,0.220000,0.000003,0.220000,0.000003,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000030,0.220000,0.195000,0.025001,-0.024999,0.025003,-0.024997,0.311127,0.440000,0.000005,1
6,500000000,0.085972,-0.000001,-0.000005,0.220000,0.000000,0.220000,0.000003,0.220000,0.000003,0.220000,0.000003,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000029,0.220000,0.195000,0.025001,-0.024999,0.025003,-0.024997,0.311127,0.440000,0.000005,1
6,540000000,0.094772,-0.000001,-0.000005,0.220000,0.000000,0.220000,0.000003,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000029,0.220000,0.195000,0.025001,-0.024999,0.025003,-0.024997,0.311127,0.440000,0.000005,1
6,580000000,0.103572,-0.000001,-0.000005,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000028,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000005,1
6,640000000,0.116772,-0.000001,-0.000005,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000027,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000005,1
6,680000000,0.125572,-0.000001,-0.000005,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000027,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000005,1
6,720000000,0.134372,-0.000001,-0.000005,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000026,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000005,1
6,760000000,0.143172,-0.000001,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000025,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
6,820000000,0.156372,-0.000000,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000025,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
6,860000000,0.165172,-0.000000,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000024,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
6,900000000,0.173972,-0.000000,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000024,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
6,940000000,0.182772,-0.000000,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000023,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
7,0,0.195972,-0.000000,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000023,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
7,40000000,0.204772,-0.000000,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000022,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
7,80000000,0.213572,-0.000000,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000022,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
7,120000000,0.222372,-0.000000,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000021,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
7,160000000,0.231172,-0.000000,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000021,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
7,220000000,0.244372,-0.000000,-0.000004,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000020,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000004,1
7,260000000,0.253172,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000020,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000003,1
7,300000000,0.261972,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000019,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000003,1
7,340000000,0.270772,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000019,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000003,1
7,380000000,0.279572,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000018,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000003,1
7,440000000,0.292772,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000018,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000003,1
7,480000000,0.301572,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000017,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000003,1
7,520000000,0.310372,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000002,0.220000,0.000002,0.220000,0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000017,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000003,1
7,560000000,0.319172,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000002,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000017,0.220000,0.195000,0.025001,-0.024999,0.025002,-0.024998,0.311127,0.440000,0.000003,1
7,600000000,0.327972,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000016,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000003,1
7,660000000,0.341172,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000016,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000003,1
7,700000000,0.349972,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000016,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000003,1
7,740000000,0.358772,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000015,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000003,1
7,780000000,0.367572,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000015,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000003,1
7,820000000,0.376372,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000015,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000003,1
7,880000000,0.389572,-0.000000,-0.000003,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000014,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000003,1
7,920000000,0.398372,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000014,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
7,960000000,0.407172,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000014,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,0,0.415972,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000013,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,40000000,0.424772,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000013,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,80000000,0.433572,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000013,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,140000000,0.446772,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000012,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,180000000,0.455572,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000012,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,220000000,0.464372,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000012,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,280000000,0.477572,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000011,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,320000000,0.486372,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000011,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,360000000,0.495172,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000011,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,400000000,0.503972,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000011,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,460000000,0.517172,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0,0.000010,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,500000000,0.525972,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000001,0.220000,0.000000,0.220000,0.000000,0,0.000010,0.220000,0.195000,0.025001,-0.024999,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,540000000,0.534772,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000000,0.220000,0.000000,0.220000,0.000000,0,0.000010,0.220000,0.195000,0.025000,-0.025000,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,580000000,0.543572,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.220000,0.000001,0.220000,0.000001,0.220000,0.000000,0.220000,0.000000,0.220000,0.000000,0.220000,0.000000,0,0.000010,0.220000,0.195000,0.025000,-0.025000,0.025001,-0.024999,0.311127,0.440000,0.000002,1
8,640000000,0.556772,-0.000000,-0.000002,0.220000,0.000000,0.220000,0.000001,0.195000,0.025001,0.195000,0.025001,0.220000,0.000000,0.220000,0.000000,0.195000,0.000000,0.195000,0.000000,0,0.000009,0.220000,0.195000,0.025000,-0.025000,0.025001,-0.024999,0.311127,0.440000,1.570798,1
8,680000000,0.565059,-0.000000,0.000541,0.195408,0.024821,0.195000,0.025001,0.170000,0.000001,0.170000,0.000001,0.195408,0.000000,0.195000,0.000000,0.170000,-0.000092,0.170000,-0.000092,0,-0.002773,0.220000,0.170000,0.025000,-0.025000,0.050001,0.000001,0.311127,0.390000,-0.000541,1
8,720000000,0.572394,0.000006,0.001052,0.171750,0.000000,0.170000,0.000001,0.195000,-0.000603,0.195000,-0.000603,0.171750,0.000000,0.170000,-0.000092,0.195000,-0.000208,0.195000,-0.000208,0,-0.006282,0.195000,0.145000,0.024908,-0.025092,0.025001,-0.024999,0.311127,0.340000,-0.001052,1
8,760000000,0.579481,0.000008,0.001045,0.184297,0.000000,0.195000,-0.000603,0.220000,-0.000590,0.220000,-0.000590,0.184297,0.000000,0.195000,-0.000208,0.220000,-0.000235,0.220000,-0.000235,0,-0.005466,0.220000,0.170000,0.024792,-0.025208,0.024397,-0.025603,0.311127,0.390000,-0.001045,1
8,820000000,0.591916,0.000008,0.001009,0.219998,0.000000,0.220000,-0.000590,0.195139,0.024410,0.195139,0.024410,0.219998,0.000000,0.220000,-0.000235,0.195000,0.007356,0.195000,0.007356,0,1.695360,0.220000,0.195000,0.024765,-0.025235,0.024410,-0.025590,0.311127,0.440000,1.569787,1
8,860000000,0.600211,0.000133,0.001164,0.195914,0.012519,0.195139,0.024410,0.170000,0.049410,0.170000,0.049410,0.195821,0.006059,0.195000,0.007356,0.170000,-0.000032,0.170000,-0.000032,0,-0.007707,0.220000,0.170000,0.032356,-0.017644,0.049410,-0.000590,0.311127,0.390277,1.569633,1
8,900000000,0.607549,0.000290,0.002630,0.171898,0.055641,0.170000,0.049410,0.145001,0.024410,0.145001,0.024410,0.171898,0.000000,0.170000,-0.000032,0.145000,-0.000505,0.145000,-0.000505,0,-0.020497,0.195000,0.145000,0.024968,-0.025032,0.074410,0.024410,0.311127,0.340000,-0.002630,1
8,940000000,0.613934,0.000305,0.004180,0.149264,0.028084,0.145001,0.024410,0.120002,-0.000590,0.120002,-0.000590,0.149264,0.000000,0.145000,-0.000505,0.120000,-0.000628,0.120000,-0.000628,0,-0.036068,0.170000,0.120000,0.024495,-0.025505,0.049410,-0.000590,0.311127,0.290002,-0.004180,1
9,0,0.621920,0.000309,0.004908,0.120043,0.000000,0.120002,-0.000590,0.145003,-0.002965,0.145003,-0.002965,0.120043,0.000000,0.120000,-0.000628,0.145000,-0.000898,0.145000,-0.000898,0,-0.051632,0.145000,0.095000,0.024372,-0.025628,0.024410,-0.025590,0.311127,0.240003,-0.004908,1
9,40000000,0.627411,0.000304,0.004827,0.145000,-0.002587,0.145003,-0.002965,0.170003,-0.002830,0.170003,-0.002830,0.145000,0.000000,0.145000,-0.000898,0.170000,-0.000999,0.170000,-0.000999,0,-0.040527,0.170000,0.120000,0.024102,-0.025898,0.022035,-0.027965,0.311127,0.290006,-0.004827,1
9,80000000,0.633696,0.000298,0.004721,0.169244,-0.002826,0.170003,-0.002830,0.195003,-0.002707,0.195003,-0.002707,0.169244,0.000000,0.170000,-0.000999,0.195000,-0.001091,0.195000,-0.001091,0,-0.032915,0.195000,0.145000,0.024001,-0.025999,0.022170,-0.027830,0.311127,0.340006,-0.004721,1
9,140000000,0.644828,0.000286,0.004554,0.194930,-0.002707,0.195003,-0.002707,0.170102,0.022293,0.170102,0.022293,0.194927,-0.001090,0.195000,-0.001091,0.170000,0.005899,0.170000,0.005899,0,2.097160,0.220000,0.170000,0.023909,-0.026091,0.022293,-0.027707,0.311127,0.390006,1.566242,1
9,180000000,0.651762,0.000485,0.004970,0.170080,0.016536,0.170102,0.022293,0.145000,0.047293,0.145000,0.047293,0.169998,0.005273,0.170000,0.005899,0.145000,-0.000105,0.145000,-0.000105,0,-0.037598,0.195000,0.145000,0.030899,-0.019101,0.047293,-0.002707,0.311127,0.340205,1.565826,1
9,220000000,0.657902,0.000597,0.006652,0.145013,0.047360,0.145000,0.047293,0.120005,0.022293,0.120005,0.022293,0.145013,0.000000,0.145000,-0.000105,0.120000,-0.001040,0.120000,-0.001040,0,-0.060066,0.170000,0.120000,0.024895,-0.025105,0.072293,0.022293,0.311127,0.290000,-0.006652,1
9,260000000,0.663089,0.000611,0.007940,0.120052,0.022539,0.120005,0.022293,0.095005,-0.002707,0.095005,-0.002707,0.120048,-0.001025,0.120000,-0.001040,0.095000,-0.000996,0.095000,-0.000996,0,-0.087367,0.145000,0.095000,0.023960,-0.026040,0.047293,-0.002707,0.311127,0.240009,-0.007940,1
9,300000000,0.667892,0.000609,0.008831,0.120071,0.022293,0.095005,-0.002707,0.120008,-0.004817,0.120008,-0.004817,0.120066,-0.001053,0.095000,-0.000996,0.120000,-0.001392,0.120000,-0.001392,0,-0.105452,0.120000,0.070000,0.024004,-0.025996,0.022293,-0.027707,0.311127,0.220000,-0.008831,1
9,360000000,0.674229,0.000608,0.009284,0.095063,-0.002707,0.120008,-0.004817,0.145010,-0.005609,0.145010,-0.005609,0.095063,0.000000,0.120000,-0.001392,0.145000,-0.001714,0.145000,-0.001714,0,-0.098465,0.145000,0.095000,0.023608,-0.026392,0.020183,-0.029817,0.311127,0.240016,-0.009284,1
9,400000000,0.678864,0.000598,0.009115,0.119960,-0.004487,0.145010,-0.005609,0.170011,-0.005343,0.170011,-0.005343,0.119952,-0.001355,0.145000,-0.001714,0.170000,-0.001900,0.170000,-0.001900,0,-0.077086,0.170000,0.120000,0.023286,-0.026714,0.019391,-0.030609,0.311127,0.290020,-0.009115,1
9,440000000,0.684598,0.000585,0.008914,0.145005,-0.004832,0.170011,-0.005343,0.145048,0.019657,0.145048,0.019657,0.144996,-0.001627,0.170000,-0.001900,0.145000,0.003746,0.145000,0.003746,0,2.148733,0.195000,0.145000,0.023100,-0.026900,0.019657,-0.030343,0.311127,0.340021,1.561882,1
9,480000000,0.691284,0.000571,0.008723,0.170009,-0.004516,0.145048,0.019657,0.170010,-0.005112,0.170010,-0.005112,0.170000,-0.001809,0.145000,0.003746,0.170000,-0.001818,0.170000,-0.001818,0,-0.073715,0.170000,0.120000,0.028746,-0.021254,0.044657,-0.005343,0.311127,0.290097,-0.008723,1
9,520000000,0.697416,0.000680,0.008967,0.145035,0.015460,0.170010,-0.005112,0.145071,0.019888,0.145071,0.019888,0.144997,0.003286,0.170000,-0.001818,0.145000,0.004522,0.145000,0.004522,0,2.636062,0.195000,0.145000,0.023182,-0.026818,0.019888,-0.030112,0.311127,0.340019,1.561830,1
9,580000000,0.707251,0.000746,0.009067,0.170009,-0.004243,0.145071,0.019888,0.120000,0.044888,0.120000,0.044888,0.170000,-0.001722,0.145000,0.004522,0.120000,-0.000140,0.120000,-0.000140,0,-0.080209,0.170000,0.120000,0.029522,-0.020478,0.044888,-0.005112,0.311127,0.290141,1.561730,1
9,620000000,0.713140,0.000929,0.009462,0.145085,0.015337,0.120000,0.044888,0.095008,0.019888,0.095008,0.019888,0.145029,0.004024,0.120000,-0.000140,0.095000,-0.001254,0.095000,-0.001254,0,-0.111102,0.145000,0.095000,0.024860,-0.025140,0.069888,0.019888,0.311127,0.240000,-0.009462,1
9,660000000,0.718229,0.001031,0.011099,0.120055,0.044888,0.095008,0.019888,0.101329,-0.005112,0.101329,-0.005112,0.120055,0.000000,0.095000,-0.001254,0.101317,-0.001600,0.101317,-0.001600,0,-0.143507,0.120000,0.070000,0.023746,-0.026254,0.044888,-0.005112,0.311127,0.220000,-0.011099,1
