sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772479507,298397785,0.006911,-1.757056,2.495600,-1.371818,-0.569367,-1.331657,1,0.219945,-0.007853,0.220000,-0.012130,0.220000,-0.009511,0.220000,-0.009511,0,-0.043230,0.220000,0.212667,0.007870,-0.032130,0.220000
1772479507,348425893,-0.002852,-1.750646,2.496173,-1.368320,-0.580510,-1.331085,1,0.220100,-0.023327,0.220000,-0.009511,0.220000,-0.013126,0.220000,-0.013126,0,-0.059665,0.220000,0.212667,0.010489,-0.029511,0.220000
1772479507,373482429,-0.007690,-1.747773,2.496014,-1.366395,-0.585798,-1.331244,1,0.220126,-0.011019,0.220000,-0.013126,0.220000,-0.015312,0.220000,-0.015312,0,-0.069600,0.220000,0.212667,0.006874,-0.033126,0.220000
1772479507,398547665,-0.012730,-1.745986,2.495702,-1.363626,-0.590372,-1.331556,1,0.219638,-0.010869,0.220000,-0.015312,0.220000,-0.021377,0.220000,-0.021377,0,-0.097169,0.220000,0.212667,0.004688,-0.035312,0.220000
1772479507,448528424,-0.020704,-1.738324,2.496344,-1.362305,-0.601352,-1.330913,1,0.219650,-0.023426,0.220000,-0.021377,0.220000,-0.016694,0.220000,-0.016694,0,-0.075880,0.220000,0.212667,-0.001377,-0.041377,0.220000
1772479507,473528422,-0.026026,-1.736407,2.495667,-1.359400,-0.606205,-1.331591,1,0.220527,-0.013548,0.220000,-0.016694,0.220000,-0.022394,0.220000,-0.022394,0,-0.101789,0.220000,0.212667,0.003306,-0.036694,0.220000
1772479507,498567302,-0.030333,-1.733323,2.495570,-1.358019,-0.611319,-1.331688,1,0.219972,-0.022700,0.220000,-0.022394,0.220000,-0.022704,0.220000,-0.022704,0,-0.103200,0.220000,0.212667,-0.002394,-0.042394,0.220000
1772479507,548649097,-0.039828,-1.726507,2.493558,-1.354986,-0.622607,-1.333700,1,0.220439,-0.009984,0.220000,-0.022704,0.220000,-0.020909,0.220000,-0.020909,0,-0.095041,0.220000,0.212667,-0.002704,-0.042704,0.220000
1772479507,573652985,-0.044764,-1.722850,2.493492,-1.353481,-0.628563,-1.333766,1,0.220095,-0.018973,0.220000,-0.020909,0.220000,-0.020916,0.220000,-0.020916,0,-0.095074,0.220000,0.212667,-0.000909,-0.040909,0.220000
1772479507,598671924,-0.049168,-1.720225,2.493082,-1.351734,-0.633383,-1.334175,1,0.219957,-0.034243,0.220000,-0.020916,0.220000,-0.022535,0.220000,-0.022535,0,-0.102432,0.220000,0.212667,-0.000916,-0.040916,0.220000
1772479507,648746920,-0.057079,-1.712787,2.493296,-1.350321,-0.644149,-1.333962,1,0.220010,-0.015730,0.220000,-0.022535,0.220000,-0.017860,0.220000,-0.017860,0,-0.081183,0.220000,0.212667,-0.002535,-0.042535,0.220000
1772479507,673770821,-0.063063,-1.711915,2.492041,-1.346241,-0.648613,-1.335217,1,0.219977,-0.030384,0.220000,-0.017860,0.220000,-0.027842,0.220000,-0.027842,0,-0.126553,0.220000,0.212667,0.002140,-0.037860,0.220000
1772479507,698808898,-0.065189,-1.710006,2.490779,-1.345804,-0.651437,-1.336479,1,0.219657,-0.016400,0.220000,-0.027842,0.220000,-0.025212,0.220000,-0.025212,0,-0.114602,0.220000,0.212667,-0.007842,-0.047842,0.220000
1772479507,748908832,-0.076238,-1.700510,2.491397,-1.343242,-0.663569,-1.328643,1,0.219836,-0.021646,0.220000,-0.025212,0.220000,-0.033836,0.220000,-0.033836,0,-0.153798,0.220000,0.212667,-0.005212,-0.045212,0.220000
1772479507,773943741,-0.081545,-1.698346,2.491169,-1.340469,-0.668584,-1.328872,1,0.220135,-0.039885,0.220000,-0.033836,0.220000,-0.039470,0.220000,-0.039470,0,-0.179410,0.220000,0.212667,-0.013836,-0.053836,0.220000
1772479507,798875966,-0.085471,-1.693849,2.491397,-1.340234,-0.674549,-1.328643,1,0.220934,-0.043479,0.220000,-0.039470,0.220000,-0.034882,0.220000,-0.034882,0,-0.158555,0.220000,0.212667,-0.019470,-0.059470,0.220000
1772479507,848904472,-0.095651,-1.688799,2.489002,-1.335478,-0.684869,-1.331038,1,0.220510,-0.032019,0.220000,-0.034882,0.220000,-0.040282,0.220000,-0.040282,0,-0.183098,0.220000,0.212667,-0.014882,-0.054882,0.220000
1772479507,873982400,-0.100200,-1.685962,2.488761,-1.333717,-0.689933,-1.331280,1,0.219987,-0.044090,0.220000,-0.040282,0.220000,-0.041938,0.220000,-0.041938,0,-0.190627,0.220000,0.212667,-0.020282,-0.060282,0.220000
1772479507,898944430,-0.104541,-1.681036,2.488495,-1.333429,-0.696493,-1.331545,1,0.219875,-0.033093,0.220000,-0.041938,0.220000,-0.036362,0.220000,-0.036362,0,-0.165284,0.220000,0.212667,-0.021938,-0.061938,0.220000
1772479507,949043657,-0.113468,-1.675864,2.487220,-1.329724,-0.706122,-1.332820,1,0.220760,-0.037184,0.220000,-0.036362,0.220000,-0.039762,0.220000,-0.039762,0,-0.180734,0.220000,0.212667,-0.016362,-0.056362,0.220000
1772479507,974019554,-0.117715,-1.672065,2.487106,-1.328802,-0.711745,-1.332935,1,0.219637,-0.038438,0.220000,-0.039762,0.220000,-0.037881,0.220000,-0.037881,0,-0.172188,0.220000,0.212667,-0.019762,-0.059762,0.220000
1772479507,999074158,-0.123684,-1.668070,2.486314,-1.326663,-0.718601,-1.333726,1,0.220589,-0.033905,0.220000,-0.037881,0.220000,-0.038400,0.220000,-0.038400,0,-0.174547,0.220000,0.212667,-0.017881,-0.057881,0.220000
1772479508,49102270,-0.131815,-1.662792,2.482460,-1.323638,-0.727706,-1.337648,1,0.220119,-0.040493,0.220000,-0.038400,0.220000,-0.036160,0.220000,-0.036160,0,-0.164363,0.220000,0.212667,-0.018400,-0.058400,0.220000
1772479508,74076963,-0.136444,-1.658956,2.482713,-1.322305,-0.730891,-1.339112,1,0.220546,-0.033380,0.220000,-0.036160,0.220000,-0.036334,0.220000,-0.036334,0,-0.165155,0.220000,0.212667,-0.016160,-0.056160,0.220000
1772479508,99129131,-0.141055,-1.655655,2.482018,-1.320797,-0.736357,-1.339806,1,0.219568,-0.041720,0.220000,-0.036334,0.220000,-0.036172,0.220000,-0.036172,0,-0.164419,0.220000,0.212667,-0.016334,-0.056334,0.220000
1772479508,149207381,-0.149801,-1.650571,2.479456,-1.317195,-0.745811,-1.342368,1,0.220296,-0.039154,0.220000,-0.036172,0.220000,-0.037496,0.220000,-0.037496,0,-0.170435,0.220000,0.212667,-0.016172,-0.056172,0.220000
1772479508,174265213,-0.153515,-1.646070,2.479688,-1.317139,-0.751646,-1.342136,1,0.219743,-0.033293,0.220000,-0.037496,0.220000,-0.032438,0.220000,-0.032438,0,-0.147447,0.220000,0.212667,-0.017496,-0.057496,0.220000
1772479508,199209646,-0.159152,-1.640756,2.479647,-1.316099,-0.759323,-1.342177,1,0.220529,-0.046001,0.220000,-0.032438,0.220000,-0.028879,0.220000,-0.028879,0,-0.131270,0.220000,0.212667,-0.012438,-0.052438,0.220000
1772479508,249343628,-0.167045,-1.635068,2.478203,-1.313540,-0.768709,-1.343621,1,0.219998,-0.018496,0.220000,-0.028879,0.220000,-0.027844,0.220000,-0.027844,0,-0.126565,0.220000,0.212667,-0.008879,-0.048879,0.220000
1772479508,274273691,-0.172860,-1.631480,2.477690,-1.311276,-0.775156,-1.344134,1,0.220240,-0.038805,0.220000,-0.027844,0.220000,-0.029756,0.220000,-0.029756,0,-0.135256,0.220000,0.212667,-0.007844,-0.047844,0.220000
1772479508,299346316,-0.177550,-1.627667,2.476958,-1.310028,-0.781070,-1.344866,1,0.220143,-0.019723,0.220000,-0.029756,0.220000,-0.027909,0.220000,-0.027909,0,-0.126861,0.220000,0.212667,-0.009756,-0.049756,0.220000
1772479508,349350913,-0.186066,-1.620848,2.475631,-1.307767,-0.791890,-1.346211,1,0.219860,-0.027190,0.220000,-0.027909,0.220000,-0.024488,0.220000,-0.024488,0,-0.111309,0.220000,0.212667,-0.007909,-0.047909,0.220000
1772479508,374445663,-0.190386,-1.617453,2.475513,-1.308383,-0.801484,-1.346797,1,0.219835,-0.030488,0.220000,-0.024488,0.220000,-0.011924,0.220000,-0.011924,0,-0.054199,0.220000,0.212667,-0.004488,-0.044488,0.220000
1772479508,399444235,-0.195140,-1.613972,2.474841,-1.306880,-0.807182,-1.347470,1,0.220253,-0.023947,0.220000,-0.011924,0.220000,-0.011335,0.220000,-0.011335,0,-0.051523,0.220000,0.212667,0.008076,-0.031924,0.220000
1772479508,449452453,-0.204556,-1.608174,2.472963,-1.303211,-0.817613,-1.349347,1,0.220312,-0.020942,0.220000,-0.011335,0.220000,-0.013053,0.220000,-0.013053,0,-0.059333,0.220000,0.212667,0.008665,-0.031335,0.220000
1772479508,474514942,-0.208966,-1.604619,2.472887,-1.302021,-0.823151,-1.349424,1,0.220143,-0.009249,0.220000,-0.013053,0.220000,-0.012221,0.220000,-0.012221,0,-0.055550,0.220000,0.212667,0.006947,-0.033053,0.220000
1772479508,499554813,-0.214243,-1.600430,2.473558,-1.300557,-0.829728,-1.348752,1,0.219908,-0.010695,0.220000,-0.012221,0.220000,-0.012471,0.220000,-0.012471,0,-0.056686,0.220000,0.212667,0.007779,-0.032221,0.220000
1772479508,549647220,-0.223079,-1.594566,2.473041,-1.297380,-0.839846,-1.349270,1,0.219536,-0.011123,0.220000,-0.012471,0.220000,-0.014479,0.220000,-0.014479,0,-0.065816,0.220000,0.212667,0.007529,-0.032471,0.220000
1772479508,574565301,-0.227941,-1.591774,2.473084,-1.295360,-0.845076,-1.349226,1,0.220699,-0.023325,0.220000,-0.014479,0.220000,-0.017244,0.220000,-0.017244,0,-0.078381,0.220000,0.212667,0.005521,-0.034479,0.220000
1772479508,599613096,-0.232040,-1.587843,2.472594,-1.294648,-0.850710,-1.349717,1,0.219423,-0.021747,0.220000,-0.017244,0.220000,-0.014041,0.220000,-0.014041,0,-0.063822,0.220000,0.212667,0.002756,-0.037244,0.220000
1772479508,649707963,-0.241170,-1.582595,2.471727,-1.290862,-0.860295,-1.350618,1,0.220113,-0.015255,0.220000,-0.014041,0.220000,-0.018196,0.220000,-0.018196,0,-0.082710,0.220000,0.212667,0.005959,-0.034041,0.220000
1772479508,674694271,-0.247425,-1.580172,2.471488,-1.287696,-0.860134,-1.351726,1,0.219729,-0.017187,0.220000,-0.018196,0.220000,-0.029411,0.220000,-0.029411,0,-0.133686,0.220000,0.212667,0.001804,-0.038196,0.220000
1772479508,699758689,-0.250645,-1.575816,2.472047,-1.287940,-0.865546,-1.351168,1,0.220137,-0.011700,0.220000,-0.029411,0.220000,-0.023810,0.220000,-0.023810,0,-0.108228,0.220000,0.212667,-0.009411,-0.049411,0.220000
1772479508,749798718,-0.260049,-1.569803,2.471303,-1.284427,-0.876141,-1.351911,1,0.220044,-0.028300,0.220000,-0.023810,0.220000,-0.026274,0.220000,-0.026274,0,-0.119427,0.220000,0.212667,-0.003810,-0.043810,0.220000
1772479508,774763653,-0.265051,-1.566194,2.471278,-1.282816,-0.882095,-1.351937,1,0.219781,-0.028164,0.220000,-0.026274,0.220000,-0.026842,0.220000,-0.026842,0,-0.122009,0.220000,0.212667,-0.006274,-0.046274,0.220000
1772479508,799871565,-0.269337,-1.562834,2.470247,-1.281605,-0.887405,-1.352967,1,0.220601,-0.016931,0.220000,-0.026842,0.220000,-0.024956,0.220000,-0.024956,0,-0.113434,0.220000,0.212667,-0.006842,-0.046842,0.220000
1772479508,849867261,-0.278610,-1.554788,2.469682,-1.279473,-0.899495,-1.353532,1,0.219622,-0.021578,0.220000,-0.024956,0.220000,-0.020912,0.220000,-0.020912,0,-0.095055,0.220000,0.212667,-0.004956,-0.044956,0.220000
1772479508,874833870,-0.282378,-1.551745,2.469609,-1.278464,-0.904232,-1.353605,1,0.220431,-0.019775,0.220000,-0.020912,0.220000,-0.020020,0.220000,-0.020020,0,-0.090999,0.220000,0.212667,-0.000912,-0.040912,0.220000
1772479508,899932525,-0.286609,-1.548978,2.469180,-1.276922,-0.909046,-1.354034,1,0.219843,-0.020030,0.220000,-0.020020,0.220000,-0.020860,0.220000,-0.020860,0,-0.094819,0.220000,0.212667,-0.000020,-0.040020,0.220000
1772479508,949908312,-0.295270,-1.541103,2.469131,-1.274725,-0.921091,-1.351297,1,0.219971,-0.018373,0.220000,-0.020860,0.220000,-0.021341,0.220000,-0.021341,0,-0.097007,0.220000,0.212667,-0.000860,-0.040860,0.220000
1772479508,974949066,-0.300201,-1.537839,2.468613,-1.272936,-0.926727,-1.351815,1,0.219709,-0.026605,0.220000,-0.021341,0.220000,-0.022265,0.220000,-0.022265,0,-0.101205,0.220000,0.212667,-0.001341,-0.041341,0.220000
1772479509,156281,-0.304839,-1.536389,2.467637,-1.270236,-0.930768,-1.352791,1,0.220663,-0.020368,0.220000,-0.022265,0.220000,-0.027518,0.220000,-0.027518,0,-0.125081,0.220000,0.212667,-0.002265,-0.042265,0.220000
1772479509,50040242,-0.314023,-1.527334,2.467583,-1.268774,-0.943581,-1.352846,1,0.220573,-0.027578,0.220000,-0.027518,0.220000,-0.020688,0.220000,-0.020688,0,-0.094036,0.220000,0.212667,-0.007518,-0.047518,0.220000
1772479509,75045611,-0.318995,-1.526333,2.467284,-1.265533,-0.947483,-1.353145,1,0.220206,-0.019708,0.220000,-0.020688,0.220000,-0.029202,0.220000,-0.029202,0,-0.132736,0.220000,0.212667,-0.000688,-0.040688,0.220000
1772479509,100127598,-0.322259,-1.521110,2.467124,-1.266272,-0.953597,-1.353304,1,0.220225,-0.021955,0.220000,-0.029202,0.220000,-0.020129,0.220000,-0.020129,0,-0.091495,0.220000,0.212667,-0.009202,-0.049202,0.220000
1772479509,150106058,-0.331885,-1.514187,2.466235,-1.263126,-0.965030,-1.354193,1,0.219974,-0.032498,0.220000,-0.020129,0.220000,-0.020148,0.220000,-0.020148,0,-0.091580,0.220000,0.212667,-0.000129,-0.040129,0.220000
1772479509,175085542,-0.336100,-1.509794,2.466501,-1.262605,-0.971095,-1.353927,1,0.219654,-0.021246,0.220000,-0.020148,0.220000,-0.016734,0.220000,-0.016734,0,-0.076064,0.220000,0.212667,-0.000148,-0.040148,0.220000
1772479509,200392299,-0.340522,-1.507110,2.465935,-1.260848,-0.975960,-1.354493,1,0.219792,-0.017673,0.220000,-0.016734,0.220000,-0.018089,0.220000,-0.018089,0,-0.082223,0.220000,0.212667,0.003266,-0.036734,0.220000
1772479509,250195516,-0.349557,-1.499346,2.465177,-1.260288,-0.984772,-1.352017,1,0.219961,-0.018505,0.220000,-0.018089,0.220000,-0.014936,0.220000,-0.014936,0,-0.067893,0.220000,0.212667,0.001911,-0.038089,0.220000
1772479509,275225566,-0.353752,-1.496554,2.464533,-1.258760,-0.989574,-1.352660,1,0.220511,-0.022595,0.220000,-0.014936,0.220000,-0.015382,0.220000,-0.015382,0,-0.069917,0.220000,0.212667,0.005064,-0.034936,0.220000
1772479509,300292275,-0.359029,-1.493464,2.464320,-1.256575,-0.995286,-1.352874,1,0.219991,-0.017268,0.220000,-0.015382,0.220000,-0.018104,0.220000,-0.018104,0,-0.082292,0.220000,0.212667,0.004618,-0.035382,0.220000
1772479509,350334061,-0.366921,-1.486619,2.463504,-1.254697,-1.005562,-1.353690,1,0.220677,-0.016034,0.220000,-0.018104,0.220000,-0.014362,0.220000,-0.014362,0,-0.065282,0.220000,0.212667,0.001896,-0.038104,0.220000
1772479509,375313379,-0.371191,-1.482849,2.463560,-1.253723,-1.011174,-1.353634,1,0.219554,-0.023394,0.220000,-0.014362,0.220000,-0.012911,0.220000,-0.012911,0,-0.058687,0.220000,0.212667,0.005638,-0.034362,0.220000
1772479509,400400904,-0.375802,-1.478799,2.463037,-1.252657,-1.017218,-1.354157,1,0.219527,-0.017517,0.220000,-0.012911,0.220000,-0.010501,0.220000,-0.010501,0,-0.047733,0.220000,0.212667,0.007089,-0.032911,0.220000
1772479509,450401125,-0.383438,-1.470678,2.463050,-1.251777,-1.028331,-1.354143,1,0.219916,-0.015468,0.220000,-0.010501,0.220000,-0.003031,0.220000,-0.003031,0,-0.013779,0.220000,0.212667,0.009499,-0.030501,0.220000
1772479509,475496905,-0.387776,-1.466906,2.462917,-1.250751,-1.033986,-1.354277,1,0.220040,-0.011962,0.220000,-0.003031,0.220000,-0.001349,0.220000,-0.001349,0,-0.006131,0.220000,0.212667,0.016969,-0.023031,0.220000
1772479509,500502672,-0.392715,-1.462743,2.463133,-1.249430,-1.040293,-1.354052,1,0.220629,-0.005347,0.220000,-0.001349,0.220000,-0.000685,0.220000,-0.000685,0,-0.003113,0.220000,0.212667,0.018651,-0.021349,0.220000
1772479509,550517956,-0.399084,-1.456100,2.463020,-1.246817,-1.048679,-1.353935,1,0.219900,0.003739,0.220000,-0.000685,0.212667,0.019315,0.212667,0.019315,0,1.270429,0.220000,0.212667,0.019315,-0.020685,0.220000
