sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
162,260000000,0.013488,0.019035,0.045387,0.080122,0.210208,0.082434,0.450000,0.087891,0.475000,0.087891,0.475000,0.044446,0.066665,0.048807,0.066433,0.052566,0.070438,0.052566,0.070438,0,7.285734,0.073807,0.023807,0.091433,0.041433,0.475000,0.425000,0.311127,0.220000,1.188975,1
162,300000000,0.015206,0.021884,0.054311,0.085337,0.231426,0.087891,0.475000,0.093216,0.500000,0.093216,0.500000,0.047789,0.070702,0.052566,0.070438,0.056183,0.074383,0.056183,0.074383,0,7.254147,0.077566,0.027566,0.095438,0.045438,0.500000,0.450000,0.311127,0.220000,1.180050,1
162,340000000,0.017015,0.024904,0.064063,0.090399,0.252984,0.093216,0.500000,0.093365,0.500000,0.093365,0.500000,0.051029,0.074619,0.056183,0.074383,0.056747,0.074140,0.056747,0.074140,0,7.218992,0.081183,0.031183,0.099383,0.049383,0.500000,0.475000,0.311127,0.220000,1.178173,1
162,380000000,0.018860,0.028007,0.074732,0.090348,0.278137,0.093365,0.500000,0.094218,0.500000,0.094218,0.500000,0.051599,0.074164,0.056747,0.074140,0.057805,0.074402,0.057805,0.074402,0,7.178862,0.081747,0.031747,0.099140,0.049140,0.500000,0.475000,0.311127,0.220000,1.167504,1
162,420000000,0.020702,0.031114,0.086269,0.090506,0.295573,0.094218,0.500000,0.095158,0.500000,0.095158,0.500000,0.052432,0.073771,0.057805,0.074402,0.058991,0.074668,0.058991,0.074668,0,7.133322,0.082805,0.032805,0.099402,0.049402,0.500000,0.475000,0.311127,0.220000,1.155967,1
162,480000000,0.023472,0.035821,0.105403,0.091363,0.331387,0.095158,0.500000,0.096145,0.500000,0.096145,0.500000,0.054030,0.073674,0.058991,0.074668,0.060650,0.074602,0.060650,0.074602,0,7.053944,0.083991,0.033991,0.099668,0.049668,0.500000,0.475000,0.311127,0.220000,1.144104,1
162,520000000,0.025323,0.039001,0.119250,0.092309,0.352135,0.096145,0.500000,0.097323,0.500000,0.097323,0.500000,0.055258,0.073943,0.060650,0.074602,0.062173,0.074875,0.062173,0.074875,0,6.994041,0.085650,0.035650,0.099602,0.049602,0.500000,0.475000,0.311127,0.220000,1.130257,1
162,560000000,0.027168,0.042220,0.133816,0.093450,0.373254,0.097323,0.500000,0.098594,0.500000,0.098594,0.500000,0.056404,0.074508,0.062173,0.074875,0.063829,0.075143,0.063829,0.075143,0,6.928654,0.087173,0.037173,0.099875,0.049875,0.500000,0.475000,0.311127,0.220000,1.115692,1
162,620000000,0.029912,0.047147,0.156955,0.094630,0.394361,0.098594,0.500000,0.100066,0.500000,0.100066,0.500000,0.057687,0.075014,0.063829,0.075143,0.066161,0.075072,0.066161,0.075072,0,6.820282,0.088829,0.038829,0.100143,0.050143,0.500000,0.475000,0.311127,0.220000,1.099280,1
162,660000000,0.031751,0.050500,0.173362,0.095939,0.415268,0.100066,0.500000,0.101582,0.500000,0.101582,0.500000,0.059635,0.075152,0.066161,0.075072,0.068158,0.075321,0.068158,0.075321,0,6.740776,0.091161,0.041161,0.100072,0.050072,0.500000,0.475000,0.311127,0.220000,1.082873,1
162,700000000,0.033599,0.053903,0.190611,0.097214,0.438110,0.101582,0.500000,0.103226,0.500000,0.103226,0.500000,0.061400,0.075369,0.068158,0.075321,0.070327,0.075563,0.070327,0.075563,0,6.654670,0.093158,0.043158,0.100321,0.050321,0.500000,0.475000,0.311127,0.220000,1.065623,1
162,740000000,0.035444,0.057357,0.208086,0.098595,0.435788,0.103226,0.500000,0.104327,0.500000,0.104327,0.500000,0.063311,0.075582,0.070327,0.075563,0.072158,0.075347,0.072158,0.075347,0,6.565692,0.095327,0.045327,0.100563,0.050563,0.500000,0.475000,0.311127,0.220000,1.054382,1
162,800000000,0.038214,0.062619,0.234146,0.099406,0.433500,0.104327,0.500000,0.106970,0.500000,0.106970,0.500000,0.064887,0.075307,0.072158,0.075347,0.075613,0.075666,0.075613,0.075666,0,6.430523,0.097158,0.047158,0.100347,0.050347,0.500000,0.475000,0.311127,0.220000,1.028322,1
162,840000000,0.040094,0.066198,0.251377,0.101622,0.429846,0.106970,0.500000,0.108793,0.500000,0.108793,0.500000,0.067929,0.075582,0.075613,0.075666,0.077970,0.075873,0.077970,0.075873,0,6.340019,0.100613,0.050613,0.100666,0.050666,0.500000,0.475000,0.311127,0.220000,1.011091,1
162,880000000,0.041996,0.069837,0.268493,0.103110,0.427110,0.108793,0.500000,0.110026,0.500000,0.110026,0.500000,0.069985,0.075722,0.077970,0.075873,0.079902,0.075640,0.079902,0.075640,0,6.249769,0.102970,0.052970,0.100873,0.050873,0.500000,0.475000,0.311127,0.220000,0.999762,1
162,920000000,0.043902,0.073521,0.285513,0.104023,0.424710,0.110026,0.500000,0.111958,0.500000,0.111958,0.500000,0.071654,0.075409,0.079902,0.075640,0.082347,0.075853,0.082347,0.075853,0,6.157686,0.104902,0.054902,0.100640,0.050640,0.500000,0.475000,0.311127,0.220052,0.982742,1
162,960000000,0.045768,0.077236,0.302482,0.103915,0.424053,0.111958,0.500000,0.115284,0.500000,0.115284,0.500000,0.071575,0.075334,0.082347,0.075853,0.085547,0.077279,0.085547,0.077279,0,5.987392,0.107347,0.057347,0.100853,0.050853,0.500000,0.475000,0.311127,0.223917,0.971154,1
163,0,0.047626,0.081003,0.319360,0.105467,0.421094,0.115284,0.500000,0.120177,0.500000,0.120177,0.500000,0.073698,0.075445,0.085547,0.077279,0.089741,0.079931,0.089741,0.079931,0,5.769317,0.110547,0.060547,0.102279,0.052279,0.500000,0.475000,0.311127,0.230568,0.959287,1
163,40000000,0.049501,0.084865,0.336102,0.108352,0.417304,0.120177,0.500000,0.126873,0.500000,0.126873,0.500000,0.076485,0.076747,0.089741,0.079931,0.095106,0.083974,0.095106,0.083974,0,5.507529,0.114741,0.064741,0.104931,0.054931,0.500000,0.475000,0.311127,0.240353,0.947220,1
163,80000000,0.051404,0.088874,0.352672,0.112710,0.412414,0.126873,0.500000,0.135691,0.500000,0.135691,0.500000,0.080132,0.079261,0.095106,0.083974,0.101877,0.089626,0.101877,0.089626,0,5.206158,0.120106,0.070106,0.108974,0.058974,0.500000,0.475000,0.311127,0.253746,0.935018,1
163,120000000,0.053348,0.093083,0.369023,0.118742,0.406179,0.135691,0.500000,0.146442,0.500000,0.146442,0.500000,0.084816,0.083102,0.101877,0.089626,0.109901,0.096783,0.109901,0.096783,0,4.870611,0.126877,0.076877,0.114626,0.064626,0.500000,0.475000,0.311127,0.271381,0.926584,1
163,180000000,0.056352,0.099880,0.393067,0.126604,0.397462,0.146442,0.500000,0.160915,0.500000,0.160915,0.500000,0.090649,0.088381,0.109901,0.096783,0.121293,0.105744,0.121293,0.105744,0,4.487387,0.134901,0.084901,0.121783,0.071783,0.500000,0.475000,0.311127,0.292883,0.910057,1
163,220000000,0.058453,0.104878,0.408652,0.136320,0.387639,0.160915,0.500000,0.178089,0.500000,0.178089,0.500000,0.097624,0.095146,0.121293,0.105744,0.133702,0.117640,0.133702,0.117640,0,4.105101,0.146293,0.096293,0.130744,0.080744,0.500000,0.475000,0.311127,0.321830,0.903565,1
163,260000000,0.060684,0.110335,0.423683,0.149308,0.373969,0.178089,0.500000,0.198605,0.500000,0.198605,0.500000,0.107520,0.103598,0.133702,0.117640,0.148426,0.131960,0.148426,0.131960,0,3.730928,0.158702,0.108702,0.142640,0.092640,0.500000,0.475000,0.311127,0.356178,0.896700,1
163,300000000,0.062998,0.116259,0.438213,0.164792,0.358180,0.198605,0.500000,0.222934,0.500000,0.222934,0.500000,0.118273,0.114751,0.148426,0.131960,0.165788,0.149044,0.165788,0.149044,0,3.366268,0.173426,0.123426,0.156960,0.106960,0.500000,0.475000,0.311127,0.397210,0.890866,1
163,340000000,0.065433,0.122823,0.452020,0.182934,0.339374,0.222934,0.500000,0.248782,0.500000,0.248782,0.500000,0.130898,0.127791,0.165788,0.149044,0.184373,0.167031,0.184373,0.167031,0,3.051785,0.190788,0.140788,0.174044,0.124044,0.500000,0.475000,0.311127,0.440000,0.884308,1
163,400000000,0.069328,0.134009,0.471131,0.204849,0.308843,0.248782,0.500000,0.253753,0.500000,0.253753,0.500000,0.146375,0.143309,0.184373,0.167031,0.190825,0.167261,0.190825,0.167261,0,2.996131,0.209373,0.159373,0.192031,0.142031,0.500000,0.475000,0.311127,0.440000,0.866985,1
163,440000000,0.072155,0.142580,0.482636,0.227016,0.286260,0.253753,0.500000,0.257165,0.500000,0.257165,0.500000,0.161953,0.159083,0.190825,0.167261,0.195034,0.167618,0.195034,0.167618,0,2.962687,0.215825,0.165825,0.192261,0.142261,0.500000,0.475000,0.311127,0.440000,0.855480,1
163,480000000,0.075092,0.151290,0.493745,0.230194,0.275736,0.257165,0.500000,0.260109,0.500000,0.260109,0.500000,0.167986,0.157385,0.195034,0.167618,0.198809,0.167725,0.198809,0.167725,0,2.931024,0.220000,0.170034,0.192618,0.142618,0.500000,0.475000,0.311127,0.440000,0.845800,1
163,520000000,0.078116,0.160058,0.504536,0.232256,0.268098,0.260109,0.500000,0.263066,0.500000,0.263066,0.500000,0.172274,0.155771,0.198809,0.167725,0.202529,0.167885,0.202529,0.167885,0,2.900851,0.220000,0.173809,0.192725,0.142725,0.500000,0.475000,0.311127,0.440000,0.836293,1
163,560000000,0.081160,0.168725,0.514925,0.228389,0.255767,0.263066,0.500000,0.266374,0.500000,0.266374,0.500000,0.171961,0.150302,0.202529,0.167885,0.206452,0.168324,0.206452,0.168324,0,2.872302,0.220000,0.177529,0.192885,0.142885,0.500000,0.475000,0.311127,0.440000,0.825905,1
163,600000000,0.084221,0.177234,0.524877,0.225331,0.245741,0.266374,0.500000,0.269119,0.500000,0.269119,0.500000,0.172295,0.145219,0.206452,0.168324,0.209857,0.168478,0.209857,0.168478,0,2.845613,0.220000,0.181452,0.193324,0.143324,0.500000,0.475000,0.311127,0.440000,0.817483,1
163,660000000,0.088888,0.189888,0.539328,0.225059,0.239657,0.269119,0.500000,0.273457,0.500000,0.273457,0.500000,0.175285,0.141163,0.209857,0.168478,0.215041,0.168927,0.215041,0.168927,0,2.807937,0.220000,0.184857,0.193478,0.143478,0.500000,0.475000,0.311127,0.440000,0.804513,1
163,700000000,0.092097,0.198369,0.548852,0.227518,0.239691,0.273457,0.500000,0.276349,0.500000,0.276349,0.500000,0.179434,0.139886,0.215041,0.168927,0.218458,0.169248,0.218458,0.169248,0,2.783835,0.220000,0.190041,0.193927,0.143927,0.500000,0.475000,0.311127,0.440000,0.796095,1
163,740000000,0.095444,0.206967,0.558333,0.231992,0.239085,0.276349,0.500000,0.276928,0.495788,0.276928,0.495788,0.185497,0.139324,0.218458,0.169248,0.220000,0.168193,0.220000,0.168193,0,2.760698,0.220000,0.193458,0.194248,0.144248,0.500000,0.475000,0.311127,0.440000,0.787740,1
163,780000000,0.098918,0.215795,0.568071,0.239046,0.245300,0.276928,0.495788,0.275565,0.487250,0.275565,0.487250,0.193201,0.140770,0.220000,0.168193,0.220000,0.165939,0.220000,0.165939,0,2.737181,0.220000,0.195000,0.193193,0.143193,0.500000,0.470788,0.311127,0.440000,0.778002,1
163,840000000,0.104408,0.229658,0.583434,0.253277,0.262853,0.275565,0.487250,0.273484,0.475520,0.273484,0.475520,0.207065,0.145854,0.220000,0.165939,0.220000,0.162460,0.220000,0.162460,0,2.700180,0.220000,0.195000,0.190939,0.140939,0.500000,0.462250,0.311127,0.440000,0.765051,1
163,880000000,0.108155,0.239100,0.593967,0.254342,0.265715,0.273484,0.475520,0.272096,0.466594,0.272096,0.466594,0.209529,0.144179,0.220000,0.162460,0.220000,0.160113,0.220000,0.160113,0,2.674743,0.220000,0.195000,0.187460,0.137460,0.500000,0.450520,0.311127,0.440000,0.754518,1
163,920000000,0.111937,0.248529,0.604477,0.254387,0.264691,0.272096,0.466594,0.270759,0.458367,0.270759,0.458367,0.211496,0.141358,0.220000,0.160113,0.220000,0.157830,0.220000,0.157830,0,2.649625,0.220000,0.195000,0.185113,0.135113,0.491594,0.441594,0.311127,0.440000,0.744875,1
163,960000000,0.115711,0.257993,0.615121,0.254936,0.266859,0.270759,0.458367,0.269418,0.450228,0.269418,0.450228,0.213312,0.139608,0.220000,0.157830,0.220000,0.155518,0.220000,0.155518,0,2.623811,0.220000,0.195000,0.182830,0.132830,0.483367,0.433367,0.311127,0.440000,0.735290,1
164,0,0.119475,0.267480,0.625851,0.255455,0.269894,0.269418,0.450228,0.268083,0.442098,0.268083,0.442098,0.214914,0.138092,0.220000,0.155518,0.220000,0.153195,0.220000,0.153195,0,2.597478,0.220000,0.195000,0.180518,0.130518,0.475228,0.425228,0.311127,0.440000,0.725607,1
164,60000000,0.125068,0.281766,0.642195,0.255861,0.273969,0.268083,0.442098,0.266067,0.429354,0.266067,0.429354,0.216840,0.135812,0.220000,0.153195,0.220000,0.149638,0.220000,0.149638,0,2.556403,0.220000,0.195000,0.178195,0.128195,0.467098,0.417098,0.311127,0.440000,0.710031,1
164,100000000,0.128739,0.291337,0.653287,0.256394,0.278714,0.266067,0.429354,0.264698,0.420961,0.264698,0.420961,0.217791,0.135296,0.220000,0.149638,0.220000,0.147190,0.220000,0.147190,0,2.527587,0.220000,0.195000,0.174638,0.124638,0.454354,0.404354,0.311127,0.440000,0.699753,1
164,140000000,0.132386,0.300905,0.664371,0.256275,0.279152,0.264698,0.420961,0.263353,0.412722,0.263353,0.412722,0.218765,0.133488,0.220000,0.147190,0.220000,0.144757,0.220000,0.144757,0,2.498505,0.220000,0.195000,0.172190,0.122190,0.445961,0.395961,0.311127,0.440000,0.689560,1
164,200000000,0.137758,0.315290,0.681163,0.255772,0.280326,0.263353,0.412722,0.261327,0.400003,0.261327,0.400003,0.219777,0.130832,0.220000,0.144757,0.220000,0.141039,0.220000,0.141039,0,2.453191,0.220000,0.195000,0.169757,0.119757,0.437722,0.387722,0.311127,0.440000,0.673490,1
164,240000000,0.141260,0.324906,0.692472,0.255750,0.283091,0.261327,0.400003,0.259967,0.391607,0.259967,0.391607,0.220302,0.129903,0.220000,0.141039,0.220000,0.138503,0.220000,0.138503,0,2.421681,0.220000,0.195000,0.166039,0.116039,0.425003,0.375003,0.311127,0.440000,0.662803,1
164,280000000,0.144719,0.334509,0.703737,0.255345,0.283236,0.259967,0.391607,0.258634,0.382976,0.258634,0.382976,0.220678,0.128461,0.220000,0.138503,0.220000,0.135983,0.220000,0.135983,0,2.389880,0.220000,0.195000,0.163503,0.113503,0.416607,0.366607,0.311127,0.440000,0.651538,1
164,340000000,0.149794,0.348918,0.720676,0.254447,0.282915,0.258634,0.382976,0.256648,0.370592,0.256648,0.370592,0.221091,0.125945,0.220000,0.135983,0.220000,0.132167,0.220000,0.132167,0,2.340788,0.220000,0.195000,0.160983,0.110983,0.407976,0.357976,0.311127,0.440000,0.635347,1
164,380000000,0.153098,0.358523,0.731968,0.253705,0.282097,0.256648,0.370592,0.255340,0.362528,0.255340,0.362528,0.221290,0.124086,0.220000,0.132167,0.220000,0.129609,0.220000,0.129609,0,2.307240,0.220000,0.195000,0.157167,0.107167,0.395592,0.345592,0.311127,0.440000,0.624706,1
164,420000000,0.156358,0.368101,0.743159,0.253022,0.280918,0.255340,0.362528,0.254068,0.354533,0.254068,0.354533,0.221442,0.122408,0.220000,0.129609,0.220000,0.127084,0.220000,0.127084,0,2.273625,0.220000,0.195000,0.154609,0.104609,0.387528,0.337528,0.311127,0.440000,0.613988,1
164,480000000,0.161151,0.382435,0.759820,0.251340,0.276224,0.254068,0.354533,0.252208,0.342740,0.252208,0.342740,0.221530,0.118729,0.220000,0.127084,0.220000,0.123325,0.220000,0.123325,0,2.222635,0.220000,0.195000,0.152084,0.102084,0.379533,0.329533,0.311127,0.440000,0.597940,1
164,520000000,0.164261,0.391988,0.770917,0.250906,0.277332,0.252208,0.342740,0.250984,0.335066,0.250984,0.335066,0.221548,0.117773,0.220000,0.123325,0.220000,0.120802,0.220000,0.120802,0,2.187782,0.220000,0.195000,0.148325,0.098325,0.367740,0.317740,0.311127,0.440000,0.587404,1
164,560000000,0.167345,0.401493,0.781820,0.249678,0.272571,0.250984,0.335066,0.249814,0.327522,0.249814,0.327522,0.221549,0.115131,0.220000,0.120802,0.220000,0.118351,0.220000,0.118351,0,2.153441,0.220000,0.195000,0.145802,0.095802,0.360066,0.310066,0.311127,0.440000,0.576868,1
164,600000000,0.170370,0.410987,0.792652,0.249130,0.271594,0.249814,0.327522,0.248666,0.320163,0.248666,0.320163,0.221554,0.113929,0.220000,0.118351,0.220000,0.115908,0.220000,0.115908,0,2.118733,0.220000,0.195000,0.143351,0.093351,0.352522,0.302522,0.311127,0.440000,0.566510,1
164,660000000,0.174820,0.425182,0.808684,0.247374,0.265454,0.248666,0.320163,0.247006,0.309276,0.247006,0.309276,0.221480,0.110184,0.220000,0.115908,0.220000,0.112303,0.220000,0.112303,0,2.066618,0.220000,0.195000,0.140908,0.090908,0.345163,0.295163,0.311127,0.440000,0.550924,1
164,700000000,0.177718,0.434628,0.819276,0.246730,0.264147,0.247006,0.309276,0.245929,0.302008,0.245929,0.302008,0.221453,0.108785,0.220000,0.112303,0.220000,0.109914,0.220000,0.109914,0,2.031525,0.220000,0.195000,0.137303,0.087303,0.334276,0.284276,0.311127,0.440000,0.540332,1
164,740000000,0.180582,0.444025,0.829734,0.245348,0.263385,0.245929,0.302008,0.244891,0.295072,0.244891,0.295072,0.220879,0.106809,0.220000,0.109914,0.220000,0.107570,0.220000,0.107570,0,1.996633,0.220000,0.195000,0.134914,0.084914,0.327008,0.277008,0.311127,0.440000,0.530163,1
164,800000000,0.184696,0.458030,0.845737,0.242723,0.264825,0.244891,0.295072,0.243305,0.284505,0.243305,0.284505,0.219315,0.103996,0.220000,0.107570,0.220000,0.103911,0.220000,0.103911,0,1.941269,0.220000,0.195000,0.132570,0.082570,0.320072,0.270072,0.311127,0.440000,0.514507,1
164,840000000,0.187451,0.467365,0.855884,0.242929,0.251653,0.243305,0.284505,0.242347,0.277976,0.242347,0.277976,0.221009,0.100844,0.220000,0.103911,0.220000,0.101646,0.220000,0.101646,0,1.906469,0.220000,0.195000,0.128911,0.078911,0.309505,0.259505,0.311127,0.440000,0.504689,1
164,880000000,0.190212,0.476655,0.865682,0.241925,0.243459,0.242347,0.277976,0.241455,0.271693,0.241455,0.271693,0.221113,0.098166,0.220000,0.101646,0.220000,0.099501,0.220000,0.099501,0,1.873132,0.220000,0.195000,0.126646,0.076646,0.302976,0.252976,0.311127,0.440000,0.495103,1
164,920000000,0.192937,0.485921,0.875337,0.241180,0.240041,0.241455,0.271693,0.240594,0.265573,0.240594,0.265573,0.221057,0.096445,0.220000,0.099501,0.220000,0.097393,0.220000,0.097393,0,1.840007,0.220000,0.195000,0.124501,0.074501,0.296693,0.246693,0.311127,0.440000,0.485683,1
164,960000000,0.195618,0.495173,0.884872,0.240701,0.237958,0.240594,0.265573,0.239757,0.259454,0.239757,0.259454,0.221015,0.095337,0.220000,0.097393,0.220000,0.095307,0.220000,0.095307,0,1.806890,0.220000,0.195000,0.122393,0.072393,0.290573,0.240573,0.311127,0.440000,0.476147,1
165,0,0.198265,0.504404,0.894261,0.239984,0.234497,0.239757,0.259454,0.238950,0.253598,0.238950,0.253598,0.220953,0.093659,0.220000,0.095307,0.220000,0.093258,0.220000,0.093258,0,1.774017,0.220000,0.195000,0.120307,0.070307,0.284454,0.234454,0.311127,0.440000,0.466973,1
165,60000000,0.202183,0.518204,0.908039,0.238616,0.227084,0.238950,0.253598,0.237798,0.245001,0.237798,0.245001,0.220846,0.090359,0.220000,0.093258,0.220000,0.090266,0.220000,0.090266,0,1.725406,0.220000,0.195000,0.118258,0.068258,0.278598,0.228598,0.311127,0.440000,0.453327,1
165,100000000,0.204742,0.527394,0.917135,0.238392,0.227667,0.237798,0.245001,0.237052,0.239401,0.237052,0.239401,0.220995,0.089397,0.220000,0.090266,0.220000,0.088281,0.220000,0.088281,0,1.692781,0.220000,0.195000,0.115266,0.065266,0.270001,0.220001,0.311127,0.440000,0.444360,1
165,140000000,0.207309,0.536533,0.925944,0.237064,0.219206,0.237052,0.239401,0.236355,0.234021,0.236355,0.234021,0.220804,0.086285,0.220000,0.088281,0.220000,0.086392,0.220000,0.086392,0,1.661444,0.220000,0.195000,0.113281,0.063281,0.264401,0.214401,0.311127,0.440000,0.435655,1
165,180000000,0.209850,0.545649,0.934590,0.236393,0.215147,0.236355,0.234021,0.235686,0.228727,0.235686,0.228727,0.220739,0.084593,0.220000,0.086392,0.220000,0.084544,0.220000,0.084544,0,1.630528,0.220000,0.195000,0.111392,0.061392,0.259021,0.209021,0.311127,0.440000,0.427009,1
165,240000000,0.213606,0.559294,0.947288,0.235504,0.209291,0.235686,0.228727,0.234727,0.221064,0.234727,0.221064,0.220626,0.082378,0.220000,0.084544,0.220000,0.081833,0.220000,0.081833,0,1.584679,0.220000,0.195000,0.109544,0.059544,0.253727,0.203727,0.311127,0.440000,0.414390,1
165,280000000,0.216080,0.568369,0.955586,0.234778,0.205240,0.234727,0.221064,0.234116,0.216074,0.234116,0.216074,0.220643,0.080231,0.220000,0.081833,0.220000,0.080065,0.220000,0.080065,0,1.554489,0.220000,0.195000,0.106833,0.056833,0.246064,0.196064,0.311127,0.440000,0.406092,1
165,320000000,0.218548,0.577412,0.963674,0.234115,0.200899,0.234116,0.216074,0.233538,0.211245,0.233538,0.211245,0.220573,0.078468,0.220000,0.080065,0.220000,0.078358,0.220000,0.078358,0,1.525122,0.220000,0.195000,0.105065,0.055065,0.241074,0.191074,0.311127,0.440000,0.397998,1
165,360000000,0.220985,0.586444,0.971637,0.233790,0.198561,0.233538,0.211245,0.232979,0.206504,0.232979,0.206504,0.220567,0.077510,0.220000,0.078358,0.220000,0.076675,0.220000,0.076675,0,1.495951,0.220000,0.195000,0.103358,0.053358,0.236245,0.186245,0.311127,0.440000,0.390000,1
165,420000000,0.224601,0.599959,0.983311,0.232776,0.192756,0.232979,0.206504,0.232180,0.199600,0.232180,0.199600,0.220337,0.075073,0.220000,0.076675,0.220000,0.074214,0.220000,0.074214,0,1.452911,0.220000,0.195000,0.101675,0.051675,0.231504,0.181504,0.311127,0.440000,0.378257,1
165,460000000,0.226946,0.608912,0.991262,0.230602,0.198941,0.232180,0.199600,0.231642,0.194890,0.231642,0.194890,0.218514,0.073681,0.220000,0.074214,0.220000,0.072512,0.220000,0.072512,0,1.422889,0.220000,0.195000,0.099214,0.049214,0.224600,0.174600,0.311127,0.440000,0.370190,1
165,500000000,0.229261,0.617823,0.999165,0.229943,0.195107,0.231642,0.194890,0.231117,0.190298,0.231117,0.190298,0.218386,0.071982,0.220000,0.072512,0.220000,0.070818,0.220000,0.070818,0,1.392799,0.220000,0.195000,0.097512,0.047512,0.219890,0.169890,0.311127,0.440000,0.362288,1
165,540000000,0.231565,0.626724,1.006864,0.229710,0.190100,0.231117,0.190298,0.230619,0.185787,0.230619,0.185787,0.218681,0.070321,0.220000,0.070818,0.220000,0.069175,0.220000,0.069175,0,1.363433,0.220000,0.195000,0.095818,0.045818,0.215298,0.165298,0.311127,0.440000,0.354464,1
165,600000000,0.235049,0.640090,1.017705,0.230556,0.175162,0.230619,0.185787,0.229949,0.179497,0.229949,0.179497,0.220323,0.067926,0.220000,0.069175,0.220000,0.066907,0.220000,0.066907,0,1.322561,0.220000,0.195000,0.094175,0.044175,0.210787,0.160787,0.311127,0.440000,0.343461,1
165,640000000,0.237390,0.648990,1.024575,0.229905,0.170124,0.229949,0.179497,0.229543,0.175477,0.229543,0.175477,0.220290,0.065794,0.220000,0.066907,0.220000,0.065498,0.220000,0.065498,0,1.297000,0.220000,0.195000,0.091907,0.041907,0.204497,0.154497,0.311127,0.440000,0.336364,1
