sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
66,160000000,0.030719,0.000997,-0.026622,0.112851,-0.096489,0.132021,0.016094,0.139366,0.018735,0.139366,0.018735,0.112736,0.005097,0.132000,0.002372,0.139333,0.003008,0.139333,0.003008,0,0.218000,0.139333,0.124667,0.009705,-0.004962,0.036094,-0.003906,0.311127,0.198032,0.026622,1
66,180000000,0.033006,0.001034,-0.028595,0.114393,-0.098665,0.139366,0.018735,0.146708,0.020068,0.146708,0.020068,0.114282,0.005031,0.139333,0.003008,0.146667,0.003469,0.146667,0.003469,0,0.226218,0.146667,0.132000,0.010342,-0.004325,0.038735,-0.001265,0.311127,0.209049,0.028595,1
66,220000000,0.037803,0.001088,-0.032775,0.120626,-0.106032,0.146708,0.020068,0.154060,0.022945,0.154060,0.022945,0.120523,0.004982,0.146667,0.003469,0.154000,0.004287,0.154000,0.004287,0,0.252903,0.154000,0.139333,0.010802,-0.003864,0.040068,0.000068,0.311127,0.220062,0.032775,1
66,240000000,0.040447,0.001117,-0.035041,0.132216,-0.113287,0.154060,0.022945,0.161407,0.024475,0.161407,0.024475,0.132083,0.005925,0.154000,0.004287,0.161333,0.004875,0.161333,0.004875,0,0.261406,0.161333,0.146667,0.011620,-0.003046,0.042945,0.002945,0.311127,0.231089,0.035041,1
66,280000000,0.045831,0.001142,-0.039663,0.137035,-0.117294,0.161407,0.024475,0.168770,0.027648,0.168770,0.027648,0.136910,0.005858,0.161333,0.004875,0.168667,0.005897,0.168667,0.005897,0,0.288630,0.168667,0.154000,0.012208,-0.002458,0.044475,0.004475,0.311127,0.242110,0.039663,1
66,320000000,0.051545,0.001136,-0.044562,0.147116,-0.126505,0.168770,0.027648,0.176141,0.031006,0.176141,0.031006,0.146989,0.006117,0.168667,0.005897,0.176000,0.007057,0.176000,0.007057,0,0.316503,0.176000,0.161333,0.013230,-0.001436,0.047648,0.007648,0.311127,0.253155,0.044562,1
66,340000000,0.054578,0.001126,-0.047117,0.151691,-0.127733,0.176141,0.031006,0.183502,0.032724,0.183502,0.032724,0.151555,0.006439,0.176000,0.007057,0.183333,0.007862,0.183333,0.007862,0,0.324304,0.183333,0.168667,0.014390,-0.000277,0.051006,0.011006,0.311127,0.264212,0.047117,1
66,380000000,0.060816,0.001071,-0.052319,0.158297,-0.131250,0.183502,0.032724,0.190890,0.036284,0.190890,0.036284,0.158163,0.006500,0.183333,0.007862,0.190667,0.009241,0.190667,0.009241,0,0.351733,0.190667,0.176000,0.015195,0.000528,0.052724,0.012724,0.311127,0.275253,0.052319,1
66,400000000,0.064027,0.001022,-0.055005,0.160579,-0.134295,0.190890,0.036284,0.198262,0.038086,0.198262,0.038086,0.160461,0.006155,0.190667,0.009241,0.198000,0.010193,0.198000,0.010193,0,0.359116,0.198000,0.183333,0.016574,0.001907,0.056284,0.016284,0.311127,0.286336,0.055005,1
66,440000000,0.070895,0.000912,-0.060558,0.171783,-0.138558,0.198262,0.038086,0.205673,0.041881,0.205673,0.041881,0.171648,0.006810,0.198000,0.010193,0.205333,0.011818,0.205333,0.011818,0,0.386430,0.205333,0.190667,0.017527,0.002860,0.058086,0.018086,0.311127,0.297393,0.060558,1
66,460000000,0.074437,0.000830,-0.063395,0.177144,-0.141817,0.205673,0.041881,0.213059,0.043781,0.213059,0.043781,0.177008,0.006919,0.205333,0.011818,0.212667,0.012926,0.212667,0.012926,0,0.393289,0.212667,0.198000,0.019151,0.004485,0.061881,0.021881,0.311127,0.308510,0.063395,1
66,500000000,0.081651,0.000613,-0.069075,0.182052,-0.142198,0.213059,0.043781,0.220497,0.047658,0.220497,0.047658,0.181933,0.006598,0.212667,0.012926,0.220000,0.014797,0.220000,0.014797,0,0.419952,0.220000,0.205333,0.020259,0.005592,0.063781,0.023781,0.311127,0.319589,0.069075,1
66,540000000,0.089230,0.000352,-0.074826,0.190687,-0.143576,0.220497,0.047658,0.220600,0.050020,0.220600,0.050020,0.190562,0.006895,0.220000,0.014797,0.220000,0.016256,0.220000,0.016256,0,0.446612,0.220000,0.212667,0.022130,0.007463,0.067658,0.027658,0.311127,0.330000,0.074826,1
66,560000000,0.093089,0.000209,-0.077648,0.193041,-0.141136,0.220600,0.050020,0.220654,0.051920,0.220654,0.051920,0.192893,0.007547,0.220000,0.016256,0.220000,0.016977,0.220000,0.016977,0,0.466306,0.220000,0.212667,0.023590,0.008923,0.070020,0.030020,0.311127,0.330000,0.077648,1
66,600000000,0.100972,-0.000113,-0.083196,0.198641,-0.136750,0.220654,0.051920,0.220770,0.055658,0.220770,0.055658,0.198454,0.008614,0.220000,0.016977,0.220000,0.018421,0.220000,0.018421,0,0.505698,0.220000,0.212667,0.024311,0.009644,0.071920,0.031920,0.311127,0.330000,0.083196,1
66,620000000,0.105000,-0.000289,-0.085902,0.201600,-0.135275,0.220770,0.055658,0.220831,0.057484,0.220831,0.057484,0.201432,0.008237,0.220000,0.018421,0.220000,0.019139,0.220000,0.019139,0,0.525268,0.220000,0.212667,0.025754,0.011088,0.075658,0.035658,0.311127,0.330000,0.085902,1
66,660000000,0.113101,-0.000660,-0.091049,0.203045,-0.126379,0.220831,0.057484,0.220956,0.060963,0.220956,0.060963,0.202852,0.008854,0.220000,0.019139,0.220000,0.020530,0.220000,0.020530,0,0.563122,0.220000,0.212667,0.026473,0.011806,0.077484,0.037484,0.311127,0.330000,0.091049,1
66,680000000,0.117170,-0.000866,-0.093502,0.203709,-0.122645,0.220956,0.060963,0.221020,0.062624,0.221020,0.062624,0.203531,0.008509,0.220000,0.020530,0.220000,0.021213,0.220000,0.021213,0,0.581691,0.220000,0.212667,0.027863,0.013197,0.080963,0.040963,0.311127,0.330000,0.093502,1
66,720000000,0.125348,-0.001253,-0.098053,0.205022,-0.112068,0.221020,0.062624,0.221146,0.065709,0.221146,0.065709,0.204786,0.009833,0.220000,0.021213,0.220000,0.022485,0.220000,0.022485,0,0.616215,0.220000,0.212667,0.028547,0.013880,0.082624,0.042624,0.311127,0.330000,0.098053,1
66,740000000,0.129458,-0.001460,-0.100196,0.205711,-0.107133,0.221146,0.065709,0.221209,0.067165,0.221209,0.067165,0.205463,0.010096,0.220000,0.022485,0.220000,0.023101,0.220000,0.023101,0,0.632898,0.220000,0.212667,0.029818,0.015152,0.085709,0.045709,0.311127,0.330000,0.100196,1
66,780000000,0.137715,-0.001887,-0.104221,0.207050,-0.097746,0.221209,0.067165,0.221336,0.069903,0.221336,0.069903,0.206760,0.010941,0.220000,0.023101,0.220000,0.024285,0.220000,0.024285,0,0.664964,0.220000,0.212667,0.030434,0.015767,0.087165,0.047165,0.311127,0.330000,0.104221,1
66,820000000,0.146027,-0.002303,-0.107826,0.208390,-0.087724,0.221336,0.069903,0.221458,0.072360,0.221458,0.072360,0.208047,0.011957,0.220000,0.024285,0.220000,0.025369,0.220000,0.025369,0,0.694259,0.220000,0.212667,0.031618,0.016951,0.089903,0.049903,0.311127,0.330000,0.107826,1
66,840000000,0.150203,-0.002507,-0.109484,0.209037,-0.082902,0.221458,0.072360,0.221517,0.073492,0.221517,0.073492,0.208661,0.012536,0.220000,0.025369,0.220000,0.025876,0.220000,0.025876,0,0.707956,0.220000,0.212667,0.032702,0.018035,0.092360,0.052360,0.311127,0.330000,0.109484,1
66,880000000,0.158593,-0.002909,-0.112508,0.210315,-0.072577,0.221517,0.073492,0.221629,0.075561,0.221629,0.075561,0.209849,0.013995,0.220000,0.025876,0.220000,0.026823,0.220000,0.026823,0,0.733484,0.220000,0.212667,0.033209,0.018543,0.093492,0.053492,0.311127,0.330000,0.112508,1
66,900000000,0.162807,-0.003104,-0.113883,0.210916,-0.068702,0.221629,0.075561,0.221683,0.076502,0.221683,0.076502,0.210444,0.014106,0.220000,0.026823,0.220000,0.027262,0.220000,0.027262,0,0.745312,0.220000,0.212667,0.034156,0.019489,0.095561,0.055561,0.311127,0.330000,0.113883,1
66,940000000,0.171271,-0.003483,-0.116348,0.212092,-0.059517,0.221683,0.076502,0.221783,0.078194,0.221783,0.078194,0.211551,0.015131,0.220000,0.027262,0.220000,0.028069,0.220000,0.028069,0,0.767041,0.220000,0.212667,0.034595,0.019928,0.096502,0.056502,0.311127,0.330000,0.116348,1
66,960000000,0.175520,-0.003669,-0.117455,0.212639,-0.055343,0.221783,0.078194,0.221831,0.078955,0.221831,0.078955,0.212069,0.015559,0.220000,0.028069,0.220000,0.028443,0.220000,0.028443,0,0.777081,0.220000,0.212667,0.035403,0.020736,0.098194,0.058194,0.311127,0.330000,0.117455,1
67,0,0.184049,-0.004040,-0.119423,0.213683,-0.047182,0.221831,0.078955,0.221921,0.080310,0.221921,0.080310,0.213067,0.016217,0.220000,0.028443,0.220000,0.029135,0.220000,0.029135,0,0.795667,0.220000,0.212667,0.035776,0.021109,0.098955,0.058955,0.311127,0.330000,0.119423,1
67,20000000,0.188330,-0.004207,-0.120269,0.214187,-0.042294,0.221921,0.080310,0.221961,0.080894,0.221961,0.080894,0.213485,0.017324,0.220000,0.029135,0.220000,0.029437,0.220000,0.029437,0,0.803784,0.220000,0.212667,0.036468,0.021802,0.100310,0.060310,0.311127,0.330000,0.120269,1
67,60000000,0.196919,-0.004530,-0.121723,0.215118,-0.034204,0.221961,0.080894,0.222034,0.081898,0.222034,0.081898,0.214336,0.018330,0.220000,0.029437,0.220000,0.029982,0.220000,0.029982,0,0.818396,0.220000,0.212667,0.036771,0.022104,0.100894,0.060894,0.311127,0.330000,0.121723,1
67,80000000,0.201227,-0.004683,-0.122337,0.215534,-0.030700,0.222034,0.081898,0.222066,0.082324,0.222066,0.082324,0.214731,0.018592,0.220000,0.029982,0.220000,0.030224,0.220000,0.030224,0,0.824882,0.220000,0.212667,0.037316,0.022649,0.101898,0.061898,0.311127,0.330000,0.122337,1
67,120000000,0.209869,-0.004958,-0.123320,0.216352,-0.022915,0.222066,0.082324,0.222122,0.083007,0.222122,0.083007,0.215445,0.019796,0.220000,0.030224,0.220000,0.030632,0.220000,0.030632,0,0.835793,0.220000,0.212667,0.037558,0.022891,0.102324,0.062324,0.311127,0.330000,0.123320,1
67,140000000,0.214201,-0.005089,-0.123710,0.216715,-0.019493,0.222122,0.083007,0.222147,0.083278,0.222147,0.083278,0.215771,0.020207,0.220000,0.030632,0.220000,0.030808,0.220000,0.030808,0,0.840511,0.220000,0.212667,0.037965,0.023299,0.103007,0.063007,0.311127,0.330000,0.123710,1
67,180000000,0.222887,-0.005339,-0.124290,0.217389,-0.012872,0.222147,0.083278,0.222188,0.083684,0.222188,0.083684,0.216386,0.020856,0.220000,0.030808,0.220000,0.031108,0.220000,0.031108,0,0.848535,0.220000,0.212667,0.038142,0.023475,0.103278,0.063278,0.311127,0.330000,0.124290,1
67,200000000,0.227240,-0.005449,-0.124479,0.217714,-0.009456,0.222188,0.083684,0.222205,0.083818,0.222205,0.083818,0.216644,0.021563,0.220000,0.031108,0.220000,0.031225,0.220000,0.031225,0,0.851665,0.220000,0.212667,0.038442,0.023775,0.103684,0.063684,0.311127,0.330000,0.124479,1
67,240000000,0.235963,-0.005653,-0.124673,0.218290,-0.003349,0.222205,0.083818,0.222231,0.083958,0.222231,0.083958,0.217148,0.022298,0.220000,0.031225,0.220000,0.031408,0.220000,0.031408,0,0.856548,0.220000,0.212667,0.038559,0.023892,0.103818,0.063818,0.311127,0.330000,0.124673,1
67,280000000,0.244708,-0.005832,-0.124638,0.218796,0.002292,0.222231,0.083958,0.222247,0.083941,0.222247,0.083941,0.217590,0.022947,0.220000,0.031408,0.220000,0.031521,0.220000,0.031521,0,0.859581,0.220000,0.212667,0.038741,0.024075,0.103958,0.063958,0.311127,0.330000,0.124638,1
67,300000000,0.249088,-0.005911,-0.124539,0.219023,0.004951,0.222247,0.083941,0.222251,0.083876,0.222251,0.083876,0.217781,0.023299,0.220000,0.031521,0.220000,0.031553,0.220000,0.031553,0,0.860421,0.220000,0.212667,0.038855,0.024188,0.103941,0.063941,0.311127,0.330000,0.124539,1
67,340000000,0.257860,-0.006051,-0.124190,0.219439,0.009980,0.222251,0.083876,0.222254,0.083642,0.222254,0.083642,0.218139,0.023845,0.220000,0.031553,0.220000,0.031570,0.220000,0.031570,0,0.860874,0.220000,0.212667,0.038886,0.024220,0.103876,0.063876,0.311127,0.330000,0.124190,1
67,360000000,0.262252,-0.006112,-0.123944,0.219621,0.012327,0.222254,0.083642,0.222252,0.083475,0.222252,0.083475,0.218294,0.024108,0.220000,0.031570,0.220000,0.031557,0.220000,0.031557,0,0.860518,0.220000,0.212667,0.038903,0.024236,0.103642,0.063642,0.311127,0.330000,0.123944,1
67,400000000,0.271047,-0.006219,-0.123322,0.219957,0.016707,0.222252,0.083475,0.222242,0.083052,0.222242,0.083052,0.218582,0.024561,0.220000,0.031557,0.220000,0.031489,0.220000,0.031489,0,0.858719,0.220000,0.212667,0.038890,0.024223,0.103475,0.063475,0.311127,0.330000,0.123322,1
67,420000000,0.275449,-0.006264,-0.122947,0.220105,0.018752,0.222242,0.083052,0.222235,0.082797,0.222235,0.082797,0.218705,0.024786,0.220000,0.031489,0.220000,0.031436,0.220000,0.031436,0,0.857291,0.220000,0.212667,0.038823,0.024156,0.103052,0.063052,0.311127,0.330000,0.122947,1
67,460000000,0.284261,-0.006339,-0.122078,0.220369,0.022565,0.222235,0.082797,0.222214,0.082205,0.222214,0.082205,0.218935,0.025099,0.220000,0.031436,0.220000,0.031292,0.220000,0.031292,0,0.853444,0.220000,0.212667,0.038769,0.024102,0.102797,0.062797,0.311127,0.330000,0.122078,1
67,480000000,0.288670,-0.006369,-0.121591,0.220486,0.024359,0.222214,0.082205,0.222202,0.081872,0.222202,0.081872,0.219031,0.025284,0.220000,0.031292,0.220000,0.031203,0.220000,0.031203,0,0.851073,0.220000,0.212667,0.038625,0.023959,0.102205,0.062205,0.311127,0.330000,0.121591,1
67,520000000,0.297496,-0.006416,-0.120515,0.220692,0.027676,0.222202,0.081872,0.222172,0.081137,0.222172,0.081137,0.219213,0.025511,0.220000,0.031203,0.220000,0.030993,0.220000,0.030993,0,0.845466,0.220000,0.212667,0.038536,0.023870,0.101872,0.061872,0.311127,0.330000,0.120515,1
67,560000000,0.306328,-0.006447,-0.119322,0.220852,0.030335,0.222172,0.081137,0.222138,0.080321,0.222138,0.080321,0.219359,0.025629,0.220000,0.030993,0.220000,0.030747,0.220000,0.030747,0,0.838863,0.220000,0.212667,0.038327,0.023660,0.101137,0.061137,0.311127,0.330000,0.119322,1
67,580000000,0.310747,-0.006456,-0.118681,0.220938,0.032013,0.222138,0.080321,0.222119,0.079883,0.222119,0.079883,0.219430,0.025764,0.220000,0.030747,0.220000,0.030609,0.220000,0.030609,0,0.835189,0.220000,0.212667,0.038080,0.023413,0.100321,0.060321,0.311127,0.330000,0.118681,1
67,620000000,0.319588,-0.006463,-0.117329,0.221064,0.034495,0.222119,0.079883,0.222078,0.078958,0.222078,0.078958,0.219543,0.025890,0.220000,0.030609,0.220000,0.030311,0.220000,0.030311,0,0.827204,0.220000,0.212667,0.037943,0.023276,0.099883,0.059883,0.311127,0.330000,0.117329,1
67,640000000,0.324010,-0.006465,-0.116622,0.221103,0.035313,0.222078,0.078958,0.222057,0.078475,0.222057,0.078475,0.219600,0.025736,0.220000,0.030311,0.220000,0.030154,0.220000,0.030154,0,0.822986,0.220000,0.212667,0.037645,0.022978,0.098958,0.058958,0.311127,0.330000,0.116622,1
67,680000000,0.332857,-0.006454,-0.115141,0.221205,0.037642,0.222057,0.078475,0.222011,0.077462,0.222011,0.077462,0.219685,0.025887,0.220000,0.030154,0.220000,0.029815,0.220000,0.029815,0,0.813898,0.220000,0.212667,0.037487,0.022820,0.098475,0.058475,0.311127,0.330000,0.115141,1
67,700000000,0.337282,-0.006443,-0.114367,0.221249,0.038725,0.222011,0.077462,0.221987,0.076933,0.221987,0.076933,0.219728,0.025896,0.220000,0.029815,0.220000,0.029633,0.220000,0.029633,0,0.809037,0.220000,0.212667,0.037148,0.022481,0.097462,0.057462,0.311127,0.330000,0.114367,1
67,740000000,0.346134,-0.006406,-0.112757,0.221313,0.040507,0.221987,0.076933,0.221936,0.075833,0.221936,0.075833,0.219793,0.025899,0.220000,0.029633,0.220000,0.029248,0.220000,0.029248,0,0.798711,0.220000,0.212667,0.036967,0.022300,0.096933,0.056933,0.311127,0.330000,0.112757,1
67,760000000,0.350561,-0.006383,-0.111925,0.221353,0.041603,0.221936,0.075833,0.221909,0.075264,0.221909,0.075264,0.219825,0.025965,0.220000,0.029248,0.220000,0.029046,0.220000,0.029046,0,0.793288,0.220000,0.212667,0.036582,0.021915,0.095833,0.055833,0.311127,0.330000,0.111925,1
67,800000000,0.359416,-0.006336,-0.110236,0.221371,0.042612,0.221909,0.075264,0.221856,0.074111,0.221856,0.074111,0.219874,0.025699,0.220000,0.029046,0.220000,0.028637,0.220000,0.028637,0,0.782286,0.220000,0.212667,0.036380,0.021713,0.095264,0.055264,0.311127,0.330000,0.110236,1
67,820000000,0.363843,-0.006307,-0.109367,0.221397,0.043482,0.221856,0.074111,0.221828,0.073517,0.221828,0.073517,0.219899,0.025712,0.220000,0.028637,0.220000,0.028422,0.220000,0.028422,0,0.776523,0.220000,0.212667,0.035970,0.021303,0.094111,0.054111,0.311127,0.330000,0.109367,1
67,860000000,0.372700,-0.006238,-0.107586,0.221418,0.044816,0.221828,0.073517,0.221772,0.072302,0.221772,0.072302,0.219927,0.025655,0.220000,0.028422,0.220000,0.027977,0.220000,0.027977,0,0.764558,0.220000,0.212667,0.035755,0.021089,0.093517,0.053517,0.311127,0.330000,0.107586,1
67,900000000,0.381556,-0.006165,-0.105776,0.221431,0.045666,0.221772,0.072302,0.221715,0.071067,0.221715,0.071067,0.219967,0.025427,0.220000,0.027977,0.220000,0.027523,0.220000,0.027523,0,0.752346,0.220000,0.212667,0.035310,0.020644,0.092302,0.052302,0.311127,0.330000,0.105776,1
67,920000000,0.385984,-0.006127,-0.104862,0.221413,0.045735,0.221715,0.071067,0.221686,0.070444,0.221686,0.070444,0.219979,0.025158,0.220000,0.027523,0.220000,0.027293,0.220000,0.027293,0,0.746151,0.220000,0.212667,0.034856,0.020190,0.091067,0.051067,0.311127,0.330000,0.104862,1
67,960000000,0.394840,-0.006045,-0.103008,0.221383,0.046237,0.221686,0.070444,0.221629,0.069181,0.221629,0.069181,0.219992,0.024782,0.220000,0.027293,0.220000,0.026824,0.220000,0.026824,0,0.733518,0.220000,0.212667,0.034626,0.019960,0.090444,0.050444,0.311127,0.330000,0.103008,1
67,980000000,0.399268,-0.006003,-0.102076,0.221396,0.046604,0.221629,0.069181,0.221601,0.068546,0.221601,0.068546,0.220010,0.024730,0.220000,0.026824,0.220000,0.026588,0.220000,0.026588,0,0.727149,0.220000,0.212667,0.034157,0.019491,0.089181,0.049181,0.311127,0.330000,0.102076,1
68,20000000,0.408123,-0.005915,-0.100196,0.221379,0.047063,0.221601,0.068546,0.221544,0.067266,0.221544,0.067266,0.220026,0.024436,0.220000,0.026588,0.220000,0.026108,0.220000,0.026108,0,0.714230,0.220000,0.212667,0.033921,0.019254,0.088546,0.048546,0.311127,0.330000,0.100196,1
68,40000000,0.412550,-0.005869,-0.099249,0.221360,0.047353,0.221544,0.067266,0.221515,0.066622,0.221515,0.066622,0.220020,0.024320,0.220000,0.026108,0.220000,0.025866,0.220000,0.025866,0,0.707689,0.220000,0.212667,0.033442,0.018775,0.087266,0.047266,0.311127,0.330000,0.099249,1
68,80000000,0.421403,-0.005780,-0.097359,0.221344,0.047499,0.221515,0.066622,0.221460,0.065337,0.221460,0.065337,0.220042,0.023970,0.220000,0.025866,0.220000,0.025384,0.220000,0.025384,0,0.694682,0.220000,0.212667,0.033199,0.018533,0.086622,0.046622,0.311127,0.330000,0.097359,1
68,100000000,0.425829,-0.005731,-0.096407,0.221332,0.047626,0.221460,0.065337,0.221432,0.064690,0.221432,0.064690,0.220045,0.023832,0.220000,0.025384,0.220000,0.025139,0.220000,0.025139,0,0.688055,0.220000,0.212667,0.032718,0.018051,0.085337,0.045337,0.311127,0.330000,0.096407,1
68,140000000,0.434681,-0.005629,-0.094493,0.221280,0.047604,0.221432,0.064690,0.221376,0.063390,0.221376,0.063390,0.220040,0.023390,0.220000,0.025139,0.220000,0.024644,0.220000,0.024644,0,0.674666,0.220000,0.212667,0.032472,0.017806,0.084690,0.044690,0.311127,0.330000,0.094493,1
68,160000000,0.439107,-0.005578,-0.093539,0.221284,0.047701,0.221376,0.063390,0.221349,0.062742,0.221349,0.062742,0.220054,0.023300,0.220000,0.024644,0.220000,0.024397,0.220000,0.024397,0,0.667989,0.220000,0.212667,0.031977,0.017310,0.083390,0.043390,0.311127,0.330000,0.093539,1
68,200000000,0.447956,-0.005473,-0.091630,0.221249,0.047661,0.221349,0.062742,0.221295,0.061446,0.221295,0.061446,0.220057,0.022934,0.220000,0.024397,0.220000,0.023901,0.220000,0.023901,0,0.654579,0.220000,0.212667,0.031730,0.017063,0.082742,0.042742,0.311127,0.330000,0.091630,1
68,220000000,0.452381,-0.005416,-0.090670,0.221255,0.048025,0.221295,0.061446,0.221267,0.060795,0.221267,0.060795,0.220059,0.022976,0.220000,0.023901,0.220000,0.023649,0.220000,0.023649,0,0.647747,0.220000,0.212667,0.031234,0.016568,0.081446,0.041446,0.311127,0.330000,0.090670,1
