sec,nsec,x,y,yaw,v_real,w_real,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz
1765757490.8309145,830914297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,25.200000762939453,-0.0,0.8899999856948853,0.8451531860351562,0.239420166015625,9.344569079589844,0.02596582062827257,0.0011984224905356572,-0.004127899689622819
1765757490.9590685,959068456,2.2216497254052407e-16,8.881483191299713e-16,0.0,0.07287369156256318,-0.026708489449153983,0.5,0.00038440189713921565,0.15,0.0003830087465404783,False,25.200000762939453,-0.0,0.8899999856948853,3.411737365722656,0.2059013427734375,10.189722265624999,0.004527373853134705,-0.10479538889461802,0.02676476895529634
1765757491.152448,152447717,1.2036965461763437e-19,8.881784115436257e-16,0.0,0.1987506002187729,-3.184522351910991e-06,0.5,0.002744747719016923,0.15,0.0003830087465404783,False,25.200000762939453,-0.04100000113248825,0.8899999856948853,1.8531120849609375,0.2657563842773437,7.912836486816405,0.013582121559404116,0.022636869265673522,-0.007057376888709981
1765757491.3284938,328493826,1.2036965461763437e-19,8.881784115436257e-16,0.0,0.2914996035397053,7.961305879777478e-07,0.5,0.0032929865633250636,0.24999999999999997,0.002343760987631619,False,25.200000762939453,-0.5270000100135803,0.8899999856948853,1.8507178833007811,0.10295067138671875,7.182604980468749,0.020506340393610132,0.08855010624513467,-0.007989483270237714
1765757491.5611196,561119484,1.2036965461763437e-19,8.881784115436257e-16,0.0,0.4074375852942467,-0.013357479005090652,0.5,0.0025107878748940634,0.4500000000000001,0.0028299991756914867,False,25.200000762939453,-0.6480000019073486,0.8899999856948853,0.44532150878906246,0.0909796630859375,11.386823095703125,0.029161613936367656,-0.0029294771990871615,0.0005326322180158476
1765757491.636595,636594877,1.2036965461763437e-19,8.881784115436257e-16,0.0,0.4041249305009842,-0.026714958010181304,0.5,0.0025107878748940634,0.4500000000000001,0.0028299991756914867,False,25.200000762939453,-0.6480000019073486,0.8899999856948853,1.3718775512695311,-0.047884033203124995,9.02135185546875,0.06804376585152452,0.13369068672197776,0.006524744670694133
1765757491.8171916,817191390,0.02153124120573557,-1.2291503303507325e-05,-0.001335676218901187,0.4757956110618332,-0.024284154198561378,0.5,0.0011641449183113215,0.5,0.0015187041645047326,False,25.200000762939453,-0.753000020980835,0.8899999856948853,1.0079588989257813,0.06703764648437499,9.79946739501953,0.05193164125654514,0.15433018517009187,0.02356897564720126
1765757492.5190084,519008129,0.03769623337664464,-3.593609338170798e-05,-0.0018699873091206226,0.5366258407011628,0.02671714736929824,0.5,0.21517290849701226,0.5,0.0007867602043230418,True,25.200000762939453,-0.753000020980835,0.8899999856948853,-0.181959326171875,0.2657563842773437,8.532934716796875,0.08335694211948017,0.0021305288720633903,-0.018375811521546742
1765757492.5659237,565923589,0.03769623337664464,-3.593609338170798e-05,-0.0018699873091206226,0.26831240206956863,0.49420443153189075,0.28188727462994534,0.5555555555555556,0.27658572644088475,0.5555555555555556,False,25.200000762939453,-0.19499999284744263,0.8899999856948853,-0.2561795776367187,-0.5458779785156249,9.866505041503906,0.057391121491207585,-0.020506340393610132,0.4896221664110679
1765757492.595079,595078952,0.21522553630667593,-0.0002673820741451555,-0.0009924969419008445,0.2782495766878128,0.5877004155228215,0.28188727462994534,0.5555555555555556,0.27658572644088475,0.5555555555555556,False,25.200000762939453,-0.19499999284744263,0.8899999856948853,0.4908113403320312,-0.0143652099609375,9.212887988281249,0.10599381138515367,-0.07297061386817112,0.4977448077358096
1765757492.6237469,623746696,0.21522553630667593,-0.0002673820741451555,-0.0009924969419008445,0.25837522745132446,0.5609854575126402,0.284942290971818,0.5555555555555556,0.2840422652035113,0.5555555555555555,False,25.200000762939453,-0.19499999284744263,0.8899999856948853,1.68551796875,0.0383072265625,10.192116467285155,0.06404902421640568,0.005992112452678286,0.5508748714828904
1765757492.7820113,782011114,0.21522553630667593,-0.0002673820741451555,-0.0009924969419008445,0.25837522745132446,0.5609854575126402,0.2861394720735275,0.5555555555555555,0.2840422652035113,0.5555555555555555,False,25.200000762939453,-0.19499999284744263,0.8899999856948853,1.407790576171875,-0.0047884033203125,10.053252770996092,0.0755006169037464,0.0318247750264469,0.5332980082883674
1765757492.8360522,836051956,0.21522553630667593,-0.0002673820741451555,-0.0009924969419008445,0.2782497741281986,0.5609894381655801,0.29378079594346607,0.5555555555555555,0.29231971690783415,0.5555555555555555,False,25.200000762939453,-0.26600000262260437,0.8899999856948853,1.407790576171875,0.2059013427734375,9.718064538574218,0.03795004553362914,0.0800279907568811,0.5609948836251916
1765757492.8723757,872375599,0.35545832438717007,-0.0001936070704848757,0.0027542160828258394,0.3113737553358078,0.560995011079696,0.29501184911246975,0.5555555555555556,0.2940380423926321,0.5555555555555555,False,25.200000762939453,-0.26600000262260437,0.8899999856948853,0.43574470214843747,0.40940848388671874,9.258377819824219,0.03036003642690331,-0.06751113363350868,0.5298358988712645
