sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1768312900,576092155,-1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.008667,0.0,0.008667,0.0,0,,,,,,,,,,-0.0,0.008667,0.0,0.016667,-0.016667,0.26
1768312900,609702540,-1e-06,0.0,0.0,0.0,0.0,0.008667,0.0,0.017333,0.0,0.017333,0.0,0,,,,,,,,,,-0.0,0.017333,0.0,0.016667,-0.016667,0.26
1768312900,642560602,-1e-06,0.0,0.0,0.0,0.0,0.017333,0.0,0.026,0.0,0.026,0.0,0,,,,,,,,,,-0.0,0.026,0.008667,0.016667,-0.016667,0.26
1768312900,675851507,5.4e-05,0.0,0.0,0.0055,0.0,0.026,0.0,0.034667,0.0,0.034667,0.0,0,,,,,,,,,,-0.0,0.034667,0.017333,0.016667,-0.016667,0.26
1768312900,709198052,0.00074,0.0,0.0,0.0254,0.0,0.034667,0.0,0.043333,0.0,0.043333,0.0,0,,,,,,,,,,-0.0,0.043333,0.026,0.016667,-0.016667,0.26
1768312900,742757796,0.00126,0.0,0.0,0.026,0.0,0.043333,0.0,0.052,0.0,0.052,0.0,0,,,,,,,,,,-0.0,0.052,0.034667,0.016667,-0.016667,0.26
1768312900,775736322,0.002599,0.0,0.0,0.039,0.0,0.052,0.0,0.060667,0.0,0.060667,0.0,0,,,,,,,,,,-0.0,0.060667,0.043333,0.016667,-0.016667,0.26
1768312900,809397871,0.003483,0.0,0.0,0.0484,0.0,0.060667,0.0,0.069333,0.0,0.069333,0.0,0,,,,,,,,,,-0.0,0.069333,0.052,0.016667,-0.016667,0.26
1768312900,842678642,0.004523,0.0,0.0,0.052,0.0,0.069333,0.0,0.078,0.0,0.078,0.0,0,,,,,,,,,,-0.0,0.078,0.060667,0.016667,-0.016667,0.26
1768312900,876067107,0.006902,0.0,0.0,0.065,0.0,0.078,0.0,0.086667,0.0,0.086667,0.0,0,,,,,,,,,,-0.0,0.086667,0.069333,0.016667,-0.016667,0.26
