sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1768313191,883372221,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.008667,0.0,0.008667,0.0,0,,,,,,,,,,0.0,0.008667,0.0,0.016667,-0.016667,0.26
1768313191,917120177,0.0,-0.0,0.0,0.0,0.0,0.008667,0.0,0.017333,0.0,0.017333,0.0,0,,,,,,,,,,0.0,0.017333,0.0,0.016667,-0.016667,0.26
1768313191,950176126,0.0,-0.0,0.0,0.0,0.0,0.017333,0.0,0.026,0.0,0.026,0.0,0,,,,,,,,,,0.0,0.026,0.008667,0.016667,-0.016667,0.26
1768313191,983468508,0.000416,-0.0,-0.0,0.013,0.0,0.026,0.0,0.034667,0.0,0.034667,0.0,0,,,,,,,,,,0.0,0.034667,0.017333,0.016667,-0.016667,0.26
1768313192,17096269,0.000819,-0.0,-0.0,0.0245,0.0,0.034667,0.0,0.043333,0.0,0.043333,0.0,0,,,,,,,,,,0.0,0.043333,0.026,0.016667,-0.016667,0.26
1768313192,50395779,0.001925,-0.0,-0.0,0.0325,0.0,0.043333,0.0,0.052,0.0,0.052,0.0,0,,,,,,,,,,0.0,0.052,0.034667,0.016667,-0.016667,0.26
1768313192,83486123,0.002704,-0.0,-0.0,0.039,0.0,0.052,0.0,0.060667,0.0,0.060667,0.0,0,,,,,,,,,,0.0,0.060667,0.043333,0.016667,-0.016667,0.26
1768313192,116869013,0.00355,-0.0,-0.0,0.0455,0.0,0.060667,0.0,0.069333,0.0,0.069333,0.0,0,,,,,,,,,,0.0,0.069333,0.052,0.016667,-0.016667,0.26
1768313192,150148572,0.005665,-0.0,-0.0,0.0556,0.0,0.069333,0.0,0.078,0.0,0.078,0.0,0,,,,,,,,,,0.0,0.078,0.060667,0.016667,-0.016667,0.26
1768313192,183412180,0.006955,-0.0,-0.0,0.065,0.0,0.078,0.0,0.086667,0.0,0.086667,0.0,0,,,,,,,,,,0.0,0.086667,0.069333,0.016667,-0.016667,0.26
1768313192,216884311,0.009646,-0.0,-0.0,0.0735,0.0,0.086667,0.0,0.095333,0.0,0.095333,0.0,0,,,,,,,,,,0.0,0.095333,0.078,0.016667,-0.016667,0.26
1768313192,250139052,0.011206,-0.0,-0.0,0.078,0.0,0.095333,0.0,0.104,0.0,0.104,0.0,0,,,,,,,,,,0.0,0.104,0.086667,0.016667,-0.016667,0.26
1768313192,283411793,0.014755,-0.0,-0.0,0.091,0.0,0.104,0.0,0.112667,0.0,0.112667,0.0,0,,,,,,,,,,0.0,0.112667,0.095333,0.016667,-0.016667,0.26
1768313192,316800490,0.016692,-0.0,-0.0,0.1012,0.0,0.112667,0.0,0.121333,0.0,0.121333,0.0,0,,,,,,,,,,0.0,0.121333,0.104,0.016667,-0.016667,0.26
1768313192,350320337,0.020852,-0.0,-0.0,0.104,0.0,0.121333,0.0,0.13,0.0,0.13,0.0,0,,,,,,,,,,0.0,0.13,0.112667,0.016667,-0.016667,0.26
1768313192,383527495,0.023023,-0.0,-0.0,0.1125,0.0,0.13,0.0,0.138667,0.0,0.138667,0.0,0,,,,,,,,,,0.0,0.138667,0.121333,0.016667,-0.016667,0.26
1768313192,417225228,0.027807,-0.0,-0.0,0.1264,0.0,0.138667,0.0,0.147333,0.0,0.147333,0.0,0,,,,,,,,,,0.0,0.147333,0.13,0.016667,-0.016667,0.26
1768313192,450550014,0.030407,-0.0,-0.0,0.13,0.0,0.147333,0.0,0.156,0.0,0.156,0.0,0,,,,,,,,,,0.0,0.156,0.138667,0.016667,-0.016667,0.26
1768313192,484046486,0.033137,-0.0,-0.0,0.1409,0.0,0.156,0.0,0.164667,0.0,0.164667,0.0,0,,,,,,,,,,0.0,0.164667,0.147333,0.016667,-0.016667,0.26
1768313192,517013141,0.039013,-0.0,-0.0,0.155,0.0,0.164667,0.0,0.173333,0.0,0.173333,0.0,0,,,,,,,,,,0.0,0.173333,0.156,0.016667,-0.016667,0.26
1768313192,550540367,0.042133,-0.0,-0.0,0.156,0.0,0.173333,0.0,0.182,0.0,0.182,0.0,0,,,,,,,,,,0.0,0.182,0.164667,0.016667,-0.016667,0.26
1768313192,583523141,0.048724,-0.0,-0.0,0.169,0.0,0.182,0.0,0.190667,0.0,0.190667,0.0,0,,,,,,,,,,0.0,0.190667,0.173333,0.016667,-0.016667,0.26
1768313192,617278210,0.052159,-0.0,-0.0,0.1745,0.0,0.190667,0.0,0.199333,0.0,0.199333,0.0,0,,,,,,,,,,0.0,0.199333,0.182,0.016667,-0.016667,0.26
1768313192,650464619,0.05954,-0.0,-0.0,0.1914,0.0,0.199333,0.0,0.208,0.0,0.208,0.0,0,,,,,,,,,,0.0,0.208,0.190667,0.016667,-0.016667,0.26
1768313192,683462245,0.06344,-0.0,-0.0,0.195,0.0,0.208,0.0,0.216667,0.0,0.216667,0.0,0,,,,,,,,,,0.0,0.216667,0.199333,0.016667,-0.016667,0.26
1768313192,716789992,0.071539,-0.0,-0.0,0.208,0.0,0.216667,0.0,0.225333,0.0,0.225333,0.0,0,,,,,,,,,,0.0,0.225333,0.208,0.016667,-0.016667,0.26
1768313192,750088544,0.075699,-0.0,-0.0,0.208,0.0,0.225333,0.0,0.234,0.0,0.234,0.0,0,,,,,,,,,,0.0,0.234,0.216667,0.016667,-0.016667,0.26
1768313192,783557337,0.080002,-0.0,-0.0,0.2195,0.0,0.234,0.0,0.242667,0.0,0.242667,0.0,0,,,,,,,,,,0.0,0.242667,0.225333,0.016667,-0.016667,0.26
1768313192,816849051,0.088933,-0.0,-0.0,0.2295,0.0,0.242667,0.0,0.251333,0.00039,0.251333,0.00039,0,,,,,,,,,,0.001551,0.251333,0.234,0.016667,-0.016667,0.26
1768313192,850320486,0.093613,-0.0,-0.0,0.234,0.0,0.251333,0.00039,0.26,0.000407,0.26,0.000407,0,,,,,,,,,,0.001567,0.26,0.242667,0.017057,-0.016277,0.26
1768313192,883458026,0.103363,1e-06,1.3e-05,0.247,0.0,0.26,0.000407,0.26,0.005115,0.26,0.005115,0,,,,,,,,,,0.019674,0.26,0.251333,0.017074,-0.016259,0.26
1768313192,916766370,0.113581,2e-06,2.9e-05,0.26,0.0,0.26,0.005115,0.26,0.010199,0.26,0.010199,0,,,,,,,,,,0.039227,0.26,0.251333,0.021782,-0.011551,0.26
1768313192,950197892,0.118781,2e-06,3.7e-05,0.26,0.0,0.26,0.010199,0.26,0.015514,0.26,0.015514,0,,,,,,,,,,0.05967,0.26,0.251333,0.026866,-0.006468,0.26
1768313192,983691470,0.129181,2.6e-05,0.000374,0.26,0.009566,0.26,0.015514,0.26,0.021171,0.26,0.021171,0,,,,,,,,,,0.081427,0.26,0.251333,0.032181,-0.001153,0.26
1768313193,16828664,0.134381,4.1e-05,0.000616,0.26,0.014428,0.26,0.021171,0.26,0.021275,0.26,0.021275,0,,,,,,,,,,0.081828,0.26,0.251333,0.037838,0.004504,0.26
1768313193,51322881,0.139581,5.7e-05,0.000907,0.26,0.014551,0.26,0.021275,0.26,0.027171,0.26,0.027171,0,,,,,,,,,,0.104502,0.26,0.251333,0.037942,0.004609,0.26
1768313193,83618054,0.144781,7.7e-05,0.001279,0.260001,0.019955,0.26,0.027171,0.26,0.027268,0.26,0.027268,0,,,,,,,,,,0.104878,0.26,0.251333,0.043837,0.010504,0.26
1768313193,116812209,0.155181,0.000119,0.002149,0.260001,0.025484,0.26,0.027268,0.26,0.033636,0.26,0.033636,0,,,,,,,,,,0.129369,0.26,0.251333,0.043935,0.010602,0.26
1768313193,150478236,0.160381,0.000142,0.002659,0.260001,0.025484,0.26,0.033636,0.26,0.040267,0.26,0.040267,0,,,,,,,,,,0.154872,0.26,0.251333,0.050303,0.016969,0.26
1768313193,183424315,0.170781,0.000197,0.003871,0.260001,0.031548,0.26,0.040267,0.26,0.047443,0.26,0.047443,0,,,,,,,,,,0.182474,0.26,0.251333,0.056933,0.0236,0.26
1768313193,216751193,0.175981,0.000231,0.004607,0.260001,0.037767,0.26,0.047443,0.26,0.047577,0.26,0.047577,0,,,,,,,,,,0.18299,0.26,0.251333,0.06411,0.030777,0.26
