sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1768313002,588469393,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.008667,0.0,0.008667,0.0,0,,,,,,,,,,0.0,0.008667,0.0,0.016667,-0.016667,0.26
1768313002,621911785,0.0,-0.0,0.0,0.0,0.0,0.008667,0.0,0.017333,0.0,0.017333,0.0,0,,,,,,,,,,0.0,0.017333,0.0,0.016667,-0.016667,0.26
1768313002,655285887,0.000114,-0.0,-0.0,0.0086,0.0,0.017333,0.0,0.026,0.0,0.026,0.0,0,,,,,,,,,,0.0,0.026,0.008667,0.016667,-0.016667,0.26
1768313002,689065494,0.00054,-0.0,-0.0,0.016,0.0,0.026,0.0,0.034667,0.0,0.034667,0.0,0,,,,,,,,,,0.0,0.034667,0.017333,0.016667,-0.016667,0.26
1768313002,722230651,0.000887,-0.0,-0.0,0.017333,0.0,0.034667,0.0,0.043333,0.0,0.043333,0.0,0,,,,,,,,,,0.0,0.043333,0.026,0.016667,-0.016667,0.26
1768313002,755345792,0.001996,-0.0,-0.0,0.030333,0.0,0.043333,0.0,0.052,0.0,0.052,0.0,0,,,,,,,,,,0.0,0.052,0.034667,0.016667,-0.016667,0.26
1768313002,788775935,0.002681,-0.0,-0.0,0.037833,0.0,0.052,0.0,0.060667,0.0,0.060667,0.0,0,,,,,,,,,,0.0,0.060667,0.043333,0.016667,-0.016667,0.26
1768313002,821965619,0.00457,-0.0,-0.0,0.055333,0.0,0.060667,0.0,0.069333,0.0,0.069333,0.0,0,,,,,,,,,,0.0,0.069333,0.052,0.016667,-0.016667,0.26
1768313002,855654057,0.005697,-0.0,-0.0,0.056333,0.0,0.069333,0.0,0.078,0.0,0.078,0.0,0,,,,,,,,,,0.0,0.078,0.060667,0.016667,-0.016667,0.26
1768313002,888668897,0.008067,-0.0,-0.0,0.066533,0.0,0.078,0.0,0.086667,0.0,0.086667,0.0,0,,,,,,,,,,0.0,0.086667,0.069333,0.016667,-0.016667,0.26
1768313002,922723530,0.009454,-0.0,-0.0,0.069333,0.0,0.086667,0.0,0.095333,0.0,0.095333,0.0,0,,,,,,,,,,0.0,0.095333,0.078,0.016667,-0.016667,0.26
1768313002,955564455,0.012552,-0.0,-0.0,0.082333,0.0,0.095333,0.0,0.104,0.0,0.104,0.0,0,,,,,,,,,,0.0,0.104,0.086667,0.016667,-0.016667,0.26
1768313002,988901253,0.014277,-0.0,-0.0,0.089833,0.0,0.104,0.0,0.112667,0.0,0.112667,0.0,0,,,,,,,,,,0.0,0.112667,0.095333,0.016667,-0.016667,0.26
1768313003,22067748,0.01809,-0.0,-0.0,0.095333,0.0,0.112667,0.0,0.121333,0.0,0.121333,0.0,0,,,,,,,,,,0.0,0.121333,0.104,0.016667,-0.016667,0.26
1768313003,55511557,0.02014,-0.0,-0.0,0.106833,0.0,0.121333,0.0,0.13,0.0,0.13,0.0,0,,,,,,,,,,0.0,0.13,0.112667,0.016667,-0.016667,0.26
1768313003,88618924,0.024564,-0.0,-0.0,0.116833,0.0,0.13,0.0,0.138667,0.0,0.138667,0.0,0,,,,,,,,,,0.0,0.138667,0.121333,0.016667,-0.016667,0.26
1768313003,122030081,0.026991,-0.0,-0.0,0.121333,0.0,0.138667,0.0,0.147333,0.0,0.147333,0.0,0,,,,,,,,,,0.0,0.147333,0.13,0.016667,-0.016667,0.26
1768313003,155208230,0.03226,-0.0,-0.0,0.134333,0.0,0.147333,0.0,0.156,0.0,0.156,0.0,0,,,,,,,,,,0.0,0.156,0.138667,0.016667,-0.016667,0.26
1768313003,188502126,0.035064,-0.0,-0.0,0.144533,0.0,0.156,0.0,0.164667,0.0,0.164667,0.0,0,,,,,,,,,,0.0,0.164667,0.147333,0.016667,-0.016667,0.26
1768313003,222153756,0.041012,-0.0,-0.0,0.152833,0.0,0.164667,0.0,0.173333,0.0,0.173333,0.0,0,,,,,,,,,,0.0,0.173333,0.156,0.016667,-0.016667,0.26
1768313003,255675221,0.044216,-0.0,-0.0,0.160333,0.0,0.173333,0.0,0.182,0.0,0.182,0.0,0,,,,,,,,,,0.0,0.182,0.164667,0.016667,-0.016667,0.26
1768313003,288955195,0.050785,-0.0,-0.0,0.172333,0.0,0.182,0.0,0.190667,0.0,0.190667,0.0,0,,,,,,,,,,0.0,0.190667,0.173333,0.016667,-0.016667,0.26
1768313003,322091532,0.054252,-0.0,-0.0,0.173333,0.0,0.190667,0.0,0.199333,0.0,0.199333,0.0,0,,,,,,,,,,0.0,0.199333,0.182,0.016667,-0.016667,0.26
1768313003,355203763,0.061549,-0.0,-0.0,0.186333,0.0,0.199333,0.0,0.208,0.0,0.208,0.0,0,,,,,,,,,,0.0,0.208,0.190667,0.016667,-0.016667,0.26
1768313003,388709180,0.065432,-0.0,-0.0,0.198333,0.0,0.208,0.0,0.216667,0.0,0.216667,0.0,0,,,,,,,,,,0.0,0.216667,0.199333,0.016667,-0.016667,0.26
1768313003,421963286,0.069418,-0.0,-0.0,0.199333,0.0,0.216667,0.0,0.225333,0.0,0.225333,0.0,0,,,,,,,,,,0.0,0.225333,0.208,0.016667,-0.016667,0.26
1768313003,455279522,0.077756,-0.0,-0.0,0.212333,0.0,0.225333,0.0,0.234,0.0,0.234,0.0,0,,,,,,,,,,0.0,0.234,0.216667,0.016667,-0.016667,0.26
1768313003,488961808,0.086574,-0.0,-0.0,0.225333,0.0,0.234,0.0,0.242667,0.0,0.242667,0.0,0,,,,,,,,,,0.0,0.242667,0.225333,0.016667,-0.016667,0.26
1768313003,521810494,0.091081,-0.0,-0.0,0.225333,0.0,0.242667,0.0,0.251333,0.0,0.251333,0.0,0,,,,,,,,,,0.0,0.251333,0.234,0.016667,-0.016667,0.26
1768313003,555328759,0.09573,-0.0,-0.0,0.236833,0.0,0.251333,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.242667,0.016667,-0.016667,0.26
1768313003,588573005,0.105355,-0.0,-0.0,0.246833,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768313003,622039442,0.110381,-0.0,-0.0,0.251333,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768313003,655275495,0.120722,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768313003,689268292,0.125922,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768313003,721938113,0.136322,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768313003,755683133,0.141522,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768313003,788742802,0.151922,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768313003,822209008,0.157122,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768313003,855360834,0.167522,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768313003,888593388,0.172722,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
