sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1768313256,532307069,0.015242,0.000189,0.00107,0.095269,0.007226,0.112667,0.008551,0.121333,0.011287,0.121333,0.011287,0,,,,,,,,,,0.093022,0.121333,0.104,0.025217,-0.008116,0.26
1768313256,565685534,0.019108,0.000243,0.001371,0.100766,0.008461,0.121333,0.011287,0.13,0.012095,0.13,0.012095,0,,,,,,,,,,0.093036,0.13,0.112667,0.027953,-0.00538,0.26
1768313256,599316255,0.02127,0.000273,0.001541,0.108257,0.008521,0.13,0.012095,0.138667,0.012902,0.138667,0.012902,0,,,,,,,,,,0.09304,0.138667,0.121333,0.028761,-0.004572,0.26
1768313256,632281817,0.025976,0.00035,0.001975,0.121232,0.011247,0.138667,0.012902,0.147333,0.016349,0.147333,0.016349,0,,,,,,,,,,0.110964,0.147333,0.13,0.029568,-0.003765,0.26
1768313256,665947301,0.028492,0.000393,0.00222,0.129718,0.012857,0.147333,0.016349,0.156,0.017308,0.156,0.017308,0,,,,,,,,,,0.110949,0.156,0.138667,0.033015,-0.000318,0.26
1768313256,699428969,0.034016,0.000494,0.002792,0.146187,0.016292,0.156,0.017308,0.164667,0.01825,0.164667,0.01825,0,,,,,,,,,,0.110832,0.164667,0.147333,0.033975,0.000641,0.26
1768313256,732327278,0.03696,0.000552,0.003118,0.147187,0.016292,0.164667,0.01825,0.173333,0.022489,0.173333,0.022489,0,,,,,,,,,,0.129744,0.173333,0.156,0.034917,0.001584,0.26
1768313256,765783623,0.039995,0.000613,0.003467,0.15567,0.018187,0.173333,0.022489,0.182,0.023609,0.182,0.023609,0,,,,,,,,,,0.129719,0.182,0.164667,0.039156,0.005822,0.26
1768313256,799326253,0.046456,0.000748,0.004228,0.16571,0.021583,0.182,0.023609,0.190667,0.028523,0.190667,0.028523,0,,,,,,,,,,0.149598,0.190667,0.173333,0.040276,0.006942,0.26
1768313256,832412756,0.049916,0.000827,0.004676,0.173132,0.022411,0.190667,0.028523,0.199333,0.029819,0.199333,0.029819,0,,,,,,,,,,0.149594,0.199333,0.182,0.04519,0.011857,0.26
1768313256,865629500,0.056983,0.001001,0.005658,0.18458,0.028414,0.199333,0.029819,0.208,0.035453,0.208,0.035453,0,,,,,,,,,,0.170448,0.208,0.190667,0.046486,0.013152,0.26
1768313256,899070941,0.060705,0.001101,0.006227,0.186078,0.028424,0.208,0.035453,0.216667,0.036919,0.216667,0.036919,0,,,,,,,,,,0.170395,0.216667,0.199333,0.05212,0.018787,0.26
1768313256,932587629,0.068484,0.001309,0.007404,0.199067,0.029715,0.216667,0.036919,0.225333,0.043384,0.225333,0.043384,0,,,,,,,,,,0.192535,0.225333,0.208,0.053586,0.020252,0.26
1768313256,965867897,0.072521,0.001422,0.008045,0.204706,0.034433,0.225333,0.043384,0.234,0.045076,0.234,0.045076,0,,,,,,,,,,0.19263,0.234,0.216667,0.060051,0.026718,0.26
1768313256,998912502,0.081102,0.001693,0.009583,0.221455,0.042519,0.234,0.045076,0.242667,0.052387,0.242667,0.052387,0,,,,,,,,,,0.215879,0.242667,0.225333,0.061742,0.028409,0.26
1768313257,32548542,0.0856,0.001846,0.010448,0.224946,0.043234,0.242667,0.052387,0.251333,0.054245,0.251333,0.054245,0,,,,,,,,,,0.215829,0.251333,0.234,0.069053,0.03572,0.26
1768313257,65767395,0.094895,0.002188,0.012392,0.237865,0.052205,0.251333,0.054245,0.26,0.062475,0.26,0.062475,0,,,,,,,,,,0.240287,0.26,0.242667,0.070912,0.037578,0.26
1768313257,99152359,0.09965,0.002372,0.013436,0.237865,0.052205,0.26,0.062475,0.26,0.069203,0.26,0.069203,0,,,,,,,,,,0.266166,0.26,0.251333,0.079141,0.045808,0.26
1768313257,132516835,0.109459,0.002749,0.015575,0.250849,0.054057,0.26,0.069203,0.26,0.076447,0.26,0.076447,0,,,,,,,,,,0.294028,0.26,0.251333,0.08587,0.052537,0.26
1768313257,165612968,0.11454,0.002951,0.016726,0.257329,0.060992,0.26,0.076447,0.26,0.076575,0.26,0.076575,0,,,,,,,,,,0.29452,0.26,0.251333,0.093114,0.059781,0.26
1768313257,199182069,0.119732,0.003185,0.018053,0.259696,0.066906,0.26,0.076575,0.26,0.084108,0.26,0.084108,0,,,,,,,,,,0.323491,0.26,0.251333,0.093242,0.059909,0.26
1768313257,232366040,0.130113,0.003688,0.020916,0.259636,0.074096,0.26,0.084108,0.26,0.092122,0.26,0.092122,0,,,,,,,,,,0.354316,0.26,0.251333,0.100774,0.067441,0.26
1768313257,265889597,0.135305,0.003963,0.022483,0.259864,0.079793,0.26,0.092122,0.26,0.092167,0.26,0.092167,0,,,,,,,,,,0.35449,0.26,0.251333,0.108789,0.075455,0.26
1768313257,298985163,0.145682,0.004547,0.025814,0.25993,0.08688,0.26,0.092167,0.26,0.100609,0.26,0.100609,0,,,,,,,,,,0.386956,0.26,0.251333,0.108834,0.075501,0.26
1768313257,332559079,0.150869,0.004857,0.027584,0.259605,0.089005,0.26,0.100609,0.26,0.109477,0.26,0.109477,0,,,,,,,,,,0.421066,0.26,0.251333,0.117275,0.083942,0.26
1768313257,365719421,0.161244,0.005518,0.031358,0.25963,0.096803,0.26,0.109477,0.26,0.118933,0.26,0.118933,0,,,,,,,,,,0.457433,0.26,0.251333,0.126144,0.09281,0.26
1768313257,398991663,0.166429,0.005866,0.033349,0.259877,0.101188,0.26,0.118933,0.26,0.119035,0.26,0.119035,0,,,,,,,,,,0.457829,0.26,0.251333,0.135599,0.102266,0.26
1768313257,432241514,0.171615,0.00623,0.035432,0.2597,0.104666,0.26,0.119035,0.26,0.12897,0.26,0.12897,0,,,,,,,,,,0.49604,0.26,0.251333,0.135702,0.102369,0.26
