sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1768313066,363755175,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.008667,0.0,0.008667,0.0,0,,,,,,,,,,0.0,0.008667,0.0,0.016667,-0.016667,0.26
1768313066,397507574,0.0,-0.0,-0.0,0.0,0.0,0.008667,0.0,0.017333,0.0,0.017333,0.0,0,,,,,,,,,,0.0,0.017333,0.0,0.016667,-0.016667,0.26
1768313066,430534606,6.2e-05,-0.0,-0.0,0.0062,0.0,0.017333,0.0,0.026,0.0,0.026,0.0,0,,,,,,,,,,0.0,0.026,0.008667,0.016667,-0.016667,0.26
1768313066,463803184,0.000409,-0.0,-0.0,0.008667,0.0,0.026,0.0,0.034667,0.0,0.034667,0.0,0,,,,,,,,,,0.0,0.034667,0.017333,0.016667,-0.016667,0.26
1768313066,497251233,0.000648,-0.0,-0.0,0.015167,0.0,0.034667,0.0,0.043333,0.0,0.043333,0.0,0,,,,,,,,,,0.0,0.043333,0.026,0.016667,-0.016667,0.26
1768313066,530751677,0.001605,-0.0,-0.0,0.030167,0.0,0.043333,0.0,0.052,0.0,0.052,0.0,0,,,,,,,,,,0.0,0.052,0.034667,0.016667,-0.016667,0.26
1768313066,564064481,0.002298,-0.0,-0.0,0.034667,0.0,0.052,0.0,0.060667,0.0,0.060667,0.0,0,,,,,,,,,,0.0,0.060667,0.043333,0.016667,-0.016667,0.26
1768313066,597143215,0.00401,-0.0,-0.0,0.047667,0.0,0.060667,0.0,0.069333,0.0,0.069333,0.0,0,,,,,,,,,,0.0,0.069333,0.052,0.016667,-0.016667,0.26
1768313066,630603915,0.005093,-0.0,-0.0,0.058567,0.0,0.069333,0.0,0.078,0.0,0.078,0.0,0,,,,,,,,,,0.0,0.078,0.060667,0.016667,-0.016667,0.26
1768313066,663834250,0.00752,-0.0,-0.0,0.060667,0.0,0.078,0.0,0.086667,0.0,0.086667,0.0,0,,,,,,,,,,0.0,0.086667,0.069333,0.016667,-0.016667,0.26
1768313066,697377878,0.008799,-0.0,-0.0,0.067167,0.0,0.086667,0.0,0.095333,0.0,0.095333,0.0,0,,,,,,,,,,0.0,0.095333,0.078,0.016667,-0.016667,0.26
1768313066,730472101,0.011875,-0.0,-0.0,0.084567,0.0,0.095333,0.0,0.104,0.0,0.104,0.0,0,,,,,,,,,,0.0,0.104,0.086667,0.016667,-0.016667,0.26
1768313066,763964630,0.013608,-0.0,-0.0,0.086667,0.0,0.104,0.0,0.112667,0.0,0.112667,0.0,0,,,,,,,,,,0.0,0.112667,0.095333,0.016667,-0.016667,0.26
1768313066,797538421,0.0174,-0.0,-0.0,0.099667,0.0,0.112667,0.0,0.121333,0.0,0.121333,0.0,0,,,,,,,,,,0.0,0.121333,0.104,0.016667,-0.016667,0.26
1768313066,830563721,0.019536,-0.0,-0.0,0.111167,0.0,0.121333,0.0,0.13,0.0,0.13,0.0,0,,,,,,,,,,0.0,0.13,0.112667,0.016667,-0.016667,0.26
1768313066,864075741,0.02416,-0.0,-0.0,0.122867,0.0,0.13,0.0,0.138667,0.0,0.138667,0.0,0,,,,,,,,,,0.0,0.138667,0.121333,0.016667,-0.016667,0.26
1768313066,897732067,0.026673,-0.0,-0.0,0.125667,0.0,0.138667,0.0,0.147333,0.0,0.147333,0.0,0,,,,,,,,,,0.0,0.147333,0.13,0.016667,-0.016667,0.26
1768313066,930795620,0.032116,-0.0,-0.0,0.138667,0.0,0.147333,0.0,0.156,0.0,0.156,0.0,0,,,,,,,,,,0.0,0.156,0.138667,0.016667,-0.016667,0.26
1768313066,964078087,0.034889,-0.0,-0.0,0.138667,0.0,0.156,0.0,0.164667,0.0,0.164667,0.0,0,,,,,,,,,,0.0,0.164667,0.147333,0.016667,-0.016667,0.26
1768313066,997207286,0.037766,-0.0,-0.0,0.148067,0.0,0.164667,0.0,0.173333,0.0,0.173333,0.0,0,,,,,,,,,,0.0,0.173333,0.156,0.016667,-0.016667,0.26
1768313067,30527494,0.043937,-0.0,-0.0,0.161067,0.0,0.173333,0.0,0.182,0.0,0.182,0.0,0,,,,,,,,,,0.0,0.182,0.164667,0.016667,-0.016667,0.26
1768313067,64265197,0.04723,-0.0,-0.0,0.164667,0.0,0.182,0.0,0.190667,0.0,0.190667,0.0,0,,,,,,,,,,0.0,0.190667,0.173333,0.016667,-0.016667,0.26
