sec,nsec,x,y,yaw,v_real,w_real,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz
1765764984.8898773,889877272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25.200000762939453,-0.0,0.9100000262260437,1.0534487304687499,0.25139117431640623,9.945513696289062,0.017976337358034857,0.005725796343670361,-0.004127899689622819
1765764985.3588936,358893512,0.0,0.0,0.0,0.8612507581710815,0.0,0.83,0.00807231963147141,0.83,0.00834202153816887,False,25.200000762939453,-1.562999963760376,0.9100000262260437,1.024718310546875,-0.12689268798828124,7.165845568847656,0.009986854087797143,0.035020568334541986,0.004660531907638666
1765764985.989675,989674913,0.2669872932404943,-0.0002926027506697966,-0.0016028655995596972,0.8413748294115067,0.026714958010181304,0.83,0.005550679205951089,0.83,0.006366925543170064,False,25.200000762939453,-0.49300000071525574,0.9100000262260437,2.3918074584960936,-0.6416460449218749,10.81460889892578,0.001331580545039619,-0.12237225208914099,0.034354778062022175
1765764986.699112,699111918,0.6666946972508834,-0.0015723850420679975,-0.002252435541444787,0.8380621746182442,-0.013357479005090652,0.83,0.021077100559622787,0.83,0.009417965549876572,False,25.200000762939453,-0.5659999847412109,0.9100000262260437,1.5203180541992187,1.0414777221679687,8.959102612304687,-0.015313176267955617,0.007590009106725828,-0.01611212459497939
1765764986.9241877,924187610,0.6666946972508834,-0.0015723850420679975,-0.002252435541444787,0.8347507044672966,0.10685187073484544,0.83,0.028915168140482415,0.83,0.033567175392000145,False,25.200000762939453,-0.527999997138977,0.9100000262260437,0.9576806640625,0.033518823242187495,10.386046801757812,0.03728425526110933,0.05672533121868777,0.08096009713840883
1765764987.6930892,693089011,0.7568563997221281,-0.000955717630438925,-0.0033413757432057337,0.8413758166134357,-0.026717346401945237,0.83,0.007315277975526742,0.83,0.007315277975526742,False,25.200000762939453,-0.5559999942779541,0.9100000262260437,0.9911994873046874,0.37828386230468747,9.390058911132812,-0.027430559227816155,0.03475425222553406,0.02862898171835181
1765764987.7695062,769506001,0.7568563997221281,-0.000955717630438925,-0.0033413757432057337,0.8413758166134357,-0.026717346401945237,0.83,-0.040056248492263434,0.83,-0.04096274256414101,False,25.200000762939453,-0.5559999942779541,0.9100000262260437,0.9911994873046874,0.37828386230468747,9.390058911132812,-0.027430559227816155,0.03475425222553406,0.02862898171835181
1765764987.9496768,949676532,2.207331516838596,0.007686844685812266,0.0269081945418293,0.8347507044672966,-0.053431508281538566,0.83,-0.03860967135151494,0.83,-0.04096274256414101,False,25.200000762939453,-0.5559999942779541,0.9100000262260437,1.7597382202148437,-0.5339069702148437,10.733206042480468,0.017976337358034857,0.11371697854638348,0.014381069886427886
1765764988.3842363,384236180,2.3273265343917675,0.010416441838329321,0.020184165636528268,0.834750309586525,-0.0534267314980107,0.83,-0.05773904367541393,0.83,-0.043493636691691005,False,25.200000762939453,-0.5400000214576721,0.9100000262260437,1.24498486328125,0.5913678100585937,9.131485131835937,-0.011984224905356573,0.06591323697946114,-0.0066579027251980945
1765764988.4790025,479002274,2.672403644187617,0.020610469077574467,0.012791445563274202,0.8281242102384567,-0.026714958010181304,0.83,-0.04316577054317901,0.83,-0.046313748630731455,False,25.200000762939453,-0.42399999499320984,0.9100000262260437,2.6288334228515624,-0.5913678100585937,11.355698474121093,0.0029294771990871615,-0.15353123684306808,0.00346210941710301
1765764988.6795435,679543275,2.7673821837208616,0.023311874431286322,0.011494819832274794,0.8281263327226043,-0.026719137695768187,0.83,-0.03617087883132193,0.83,-0.03718138881071531,False,25.200000762939453,-0.42399999499320984,0.9100000262260437,0.6967126831054687,-0.076614453125,9.91438907470703,0.05339637985608872,-0.003994741635118857,-0.04261057744126781
1765764988.7455845,745584309,2.7673821837208616,0.023311874431286322,0.011494819832274794,0.8281263327226043,-0.026719137695768187,0.83,-0.007323911390798378,0.83,-0.00403663024983887,False,25.200000762939453,-0.46799999475479126,0.9100000262260437,0.6967126831054687,-0.076614453125,9.91438907470703,0.05339637985608872,-0.003994741635118857,-0.04261057744126781
1765764989.0242314,24231443,2.7673821837208616,0.023311874431286322,0.011494819832274794,0.828125,-0.026711773487829393,0.83,-0.00127222192928631,0.83,-0.00403663024983887,False,25.200000762939453,-0.46799999475479126,0.9100000262260437,-0.5386953735351562,0.36391865234375,9.17458076171875,0.04727110934890648,-0.07603324912176225,-0.011984224905356573
1765764989.6790433,679043059,3.706171538530943,0.038275006287528,-0.033247138724026834,0.8347504083067179,-0.10685624945307931,0.83,-0.0039565065831973,0.83,-0.0039565065831973,False,25.200000762939453,-0.3799999952316284,0.9100000262260437,1.20667763671875,0.699106884765625,10.51533369140625,0.017710021249026934,0.018775285685058627,-0.09241168982574956
1765764990.870349,870348899,3.706171538530943,0.038275006287528,-0.033247138724026834,0.8311360735784878,-0.1457136102523272,0.83,-0.12479935574955248,0.83,-0.12787458540858182,False,25.200000762939453,-0.38999998569488525,0.9100000262260437,0.9864110839843749,-0.1292868896484375,9.062053283691405,-0.06671218530648491,-0.11837751045402213,-0.13448963504900152
1765764990.9263783,926378340,3.706171538530943,0.038275006287528,-0.033247138724026834,0.828125,-0.1335716055285546,0.83,-0.06012684528124885,0.83,-0.09547472151402563,True,25.200000762939453,-0.4490000009536743,0.9100000262260437,0.26815058593749996,0.8116343627929687,9.366116894531249,0.06964166250557208,0.12170646181662118,-0.1034638083495784
1765764990.9577878,957787625,4.692055009686771,0.03678684208751909,-0.09405198450165761,0.828125,-0.080141689508192,0.83,-0.06012684528124885,0.83,-0.09547472151402563,True,25.200000762939453,-0.4490000009536743,0.9100000262260437,1.484405029296875,-0.09337386474609374,10.263942517089843,-0.03302319751698255,-0.1265001517787638,-0.09906959255094766
1765764991.563204,563203909,4.756475643316254,0.033853464557915824,-0.10103401833783787,0.8215004801750183,-0.160283379016384,0.83,-0.032879755657456794,0.83,-0.09547472151402563,False,25.200000762939453,-0.4490000009536743,0.9100000262260437,1.9393033447265624,0.08140285644531249,10.548852514648438,0.05632585705517589,-0.031025826699423126,-0.11771172018150232
1765764993.600705,600704784,5.235489887200626,-0.0028183416886864987,-0.16606011706530258,0.828125,-0.1869951525042134,0.83,-0.2037461512799734,0.83,-0.20450948487765463,False,25.200000762939453,-0.5519999861717224,0.9100000262260437,0.0430956298828125,0.009576806640625,9.052476477050782,0.0066579027251980945,-0.2719087472970902,-0.13009541925037077
1765764993.8368003,836800278,5.5211637728077125,-0.0754621545346803,-0.21874771868624535,0.8413756191730499,-0.240425068524576,0.83,-0.21221369274263607,0.83,-0.21732541231741562,False,25.200000762939453,-0.6119999885559082,0.9100000262260437,0.8667010009765624,-0.8667010009765624,9.478644372558593,0.05139900903852929,-0.04487426436783516,-0.2359560725810205
1765764993.9216285,921628379,5.5211637728077125,-0.0754621545346803,-0.21874771868624535,0.8413746319711208,-0.18699594863480137,0.83,-0.18970004569482846,0.83,-0.20223763387820196,False,25.200000762939453,-0.5799999833106995,0.9100000262260437,0.699106884765625,-0.33518823242187495,10.321403356933594,-0.026498452846288417,0.0019973708175594286,-0.19813918510189532
1765764994.356023,356023124,5.5211637728077125,-0.0754621545346803,-0.21874771868624535,0.837158723310991,-0.16999559318564852,0.83,-0.18970004569482846,0.83,-0.19795367091452784,False,25.200000762939453,-0.5799999833106995,0.9100000262260437,1.4867992309570313,-0.11731588134765625,10.43871923828125,0.037550571370117254,-0.02862898171835181,-0.15845808485971466
1765764994.734579,734578994,5.5211637728077125,-0.0754621545346803,-0.21874771868624535,0.8215012699365616,-0.2671400265347573,0.83,-0.22574838082818832,0.83,-0.23087829453311992,False,25.200000762939453,-0.515999972820282,0.9100000262260437,2.3822306518554686,0.24899697265624998,11.573570825195311,-0.02609897868277653,-0.04727110934890648,-0.20919130362572416
1765764994.7813962,781396019,5.5211637728077125,-0.0754621545346803,-0.21874771868624535,0.828125,-0.240425068524576,0.83,-0.23874859119545155,0.83,-0.23874859119545155,False,25.200000762939453,-0.5370000004768372,0.9100000262260437,0.74699091796875,-0.373495458984375,8.389282617187499,0.0003994741635118857,0.03834951969714103,-0.2339587017634611
