sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765452344.1708174,170826752.0,0.0,0.0,0.0,0.83,1.8418008235295433e-18,25.200000762939453,-0.2939999997615814,0.0,0.0,1.0630255371093749,0.10773907470703124,9.512163195800781,0.008522115488253561,-0.045939528803866855,0.007190534943213943,0.041499999999999995,1.8418008235295433e-18,False
1765452344.2030318,203036160.0,0.0,0.0,0.0,0.83,1.8418008235295433e-18,25.200000762939453,-0.2939999997615814,0.0,0.0,1.2928688964843749,-0.00718260498046875,10.081983190917969,0.02716424311880823,-0.001331580545039619,-0.00346210941710301,0.041499999999999995,1.8418008235295433e-18,False
1765452344.2408433,240848640.0,0.0,-4.440892098500626e-16,0.0,0.83,-7.353462875275744e-16,25.200000762939453,-0.2930000126361847,0.0,0.0,1.3958195678710936,-0.05027823486328125,9.622296472167967,0.015845808485971467,-0.0464721610218827,-0.0031957933080950856,0.08299999999999999,1.8418008235295433e-18,False
1765452344.2634532,263458816.0,0.0,-4.440892098500626e-16,0.0,0.83,-7.353462875275744e-16,25.200000762939453,-0.2930000126361847,0.013249520910903811,-1.9405683081957602e-06,1.3096283081054687,0.03591302490234375,8.291120349121094,0.015845808485971467,0.07217166554114736,-0.013182647395892227,0.12449999999999999,-7.353462875275744e-16,False
1765452344.2888274,288831744.0,0.0007287527544950212,2.6539471897901734e-08,0.00026714833017645344,0.83,3.22155669277356e-08,25.200000762939453,-0.2930000126361847,0.01987562025897205,0.026716201964225018,1.93451494140625,-0.36391865234375,9.088389501953124,0.021837920938649752,-0.08482168071902374,-0.017044230976507122,0.12449999999999999,-7.353462875275744e-16,False
1765452344.3796983,379703040.0,0.0016767297625881472,1.5313580220902012e-07,0.00021692919565203305,0.83,-0.001415777759286527,25.200000762939453,-0.2930000126361847,0.07950027217157185,1.1444377202180123e-06,3.2632968627929686,-0.09816226806640624,9.404424121093749,-0.025433188410256723,-0.2688461120434991,-0.010120012142301104,0.20749999999999996,-8.60116925139402e-08,False
1765452344.3888319,388840192.0,0.009486022541784989,3.580180907292174e-06,0.0008509039207667034,0.83,-0.001415777759286527,25.200000762939453,-0.2930000126361847,0.1126254010014236,0.02671545559179879,2.9855694702148434,-0.63206923828125,11.79144317626953,0.030759510590415203,-0.014247911831923924,-0.00625842856168621,0.20749999999999996,-8.60116925139402e-08,False
1765452344.4890919,489117952.0,0.010104235041423992,4.023637897487137e-06,0.0007042525875861302,0.83,0.0003480771078657722,25.200000762939453,-0.5260000228881836,0.145751035772264,4.179685586883176e-06,2.5043349365234375,0.08140285644531249,8.616731774902343,0.001731054708551505,0.1932123370852487,-0.0066579027251980945,0.2904999999999999,-0.0009801286035142887,False
1765452344.4905012,490505216.0,0.010104235041423992,4.023637897487137e-06,0.0007042525875861302,0.83,0.0003480771078657722,25.200000762939453,-0.5260000228881836,0.15899997670203447,-0.026713564781652342,1.4030021728515625,-0.00239420166015625,8.82263311767578,-0.003994741635118857,-0.13275858034045002,-0.0005326322180158476,0.2904999999999999,-0.0009801286035142887,False
1765452344.705755,705759488.0,0.010104235041423992,4.023637897487137e-06,0.0007042525875861302,0.83,0.00268148936869227,25.200000762939453,-0.5260000228881836,0.3511248230934143,0.026711773487829393,3.181894006347656,0.17477672119140625,9.176974963378905,0.02530003035575276,0.23342606954544523,-0.0073236929977179045,0.49799999999999983,0.0030783805934403224,False
1765452344.7371585,737167616.0,0.015621948432900101,7.174264058017188e-06,0.00038505615453754497,0.83,0.003162644650191546,25.200000762939453,-1.565000057220459,0.4173755496740341,0.026714958010181304,3.3207577026367185,-0.5027823486328125,9.64623848876953,0.023835291756209184,0.0972053797878922,-0.007723167161229791,0.49799999999999983,0.0030783805934403224,False
1765452344.7553213,755328256.0,0.026114776022098996,7.986849704398613e-06,4.9510927514743245e-05,0.83,0.003162644650191546,25.200000762939453,-1.565000057220459,0.4438752084970474,-0.026714958010181304,2.9281086303710935,0.06703764648437499,10.153809240722655,0.06311691783487795,0.06218481145335021,-0.015313176267955617,0.5394999999999999,0.003162644650191546,False
1765452344.8567073,856711936.0,0.026668693663168153,7.792307482330785e-06,-0.00015354742576806062,0.83,0.003699478298489322,25.200000762939453,-1.565000057220459,0.47700057178735733,-0.05342513923683474,1.3407529296874998,0.062249243164062495,9.34696328125,0.007456851052221866,-0.14274543442824716,0.009187905760773371,0.5809999999999998,0.003191844246823551,False
1765452345.1831794,183188480.0,0.026668693663168153,7.792307482330785e-06,-0.00015354742576806062,0.83,0.00394693128374622,25.200000762939453,-2.2690000534057617,0.7883747220039368,-0.026711773487829393,2.5139117431640625,-0.6871358764648438,9.047688073730468,-0.014514227940931847,-0.08375641628299205,0.028229507554839925,0.83,0.005190877915665638,False
1765452345.3036463,303654912.0,0.026668693663168153,7.792307482330785e-06,-0.00015354742576806062,0.83,0.0028805904400010796,25.200000762939453,-2.8350000381469727,0.8546242145821452,0.026716351238710266,2.1116858642578125,-0.08379705810546874,8.959102612304687,0.058190069818231355,0.22983080207383824,0.010519486305812991,0.83,0.0032502248112280447,False
1765452345.331513,331518720.0,0.026668693663168153,7.792307482330785e-06,-0.00015354742576806062,0.83,0.0028805904400010796,25.200000762939453,-2.8350000381469727,0.8612503632903099,-1.5922611759554956e-06,0.9145850341796874,0.296881005859375,9.643844287109374,0.0475374254579144,0.04420847409531535,0.0083889574337496,0.83,0.003721956019942658,False
1765452345.3644297,364435968.0,0.10448844420364312,-8.472044500143841e-05,-0.0018204883280886078,0.83,0.0038172174982885262,25.200000762939453,-2.8350000381469727,0.8678740933537483,0.02671973479370917,0.4525041137695312,-0.07900865478515624,9.437942944335937,0.02769687533682408,-0.006791060779702058,0.0014647385995435807,0.83,0.003721956019942658,False
1765452345.4155967,415608320.0,0.10892718771501997,-9.339404101426155e-05,-0.0020876379022192705,0.83,0.00441999903595092,25.200000762939453,-2.8350000381469727,0.8744994029402733,-1.5922611759554956e-06,1.1348515869140625,-0.13646949462890623,9.368511096191405,0.07297061386817112,0.03715109720660537,-0.004527373853134705,0.83,0.00435054851402117,False
1765452345.4489503,448962560.0,0.11246076040010689,-0.000100298845719618,-0.0018811189782174417,0.83,0.004032977687793165,25.200000762939453,-2.8350000381469727,0.86787448823452,0.026714958010181304,1.0726023437499999,0.33518823242187495,9.272743029785156,-0.005992112452678286,0.06285060172587002,-0.001731054708551505,0.83,0.00435054851402117,False
1765452345.4585416,458552320.0,0.11246076040010689,-0.000100298845719618,-0.0018811189782174417,0.83,0.004032977687793165,25.200000762939453,-2.8350000381469727,0.8645622283220291,-0.013355886743914696,1.3144167114257812,-0.4836287353515625,10.625466967773438,0.0604537567447987,0.02676476895529634,0.00625842856168621,0.83,0.004032977687793165,False
1765452345.5141118,514127360.0,0.14388843731594192,-0.00016628354243104423,-0.002568726884334022,0.83,0.004172908538225184,25.200000762939453,-1.7280000448226929,0.8612499684095383,3.184522351910991e-06,1.149216796875,0.3902548706054687,9.868899243164062,0.036618464988589526,-0.058989018145255125,0.005193164125654515,0.83,0.003678066824586567,False
1765452345.667899,667910656.0,0.14388843731594192,-0.00016628354243104423,-0.002568726884334022,0.83,0.004998976977887838,25.200000762939453,-1.7280000448226929,0.8479989543557167,-1.5922611759554956e-06,1.3383587280273437,-0.076614453125,8.451531860351562,0.0195742340120824,-0.026232136737280493,-0.013981595722916,0.83,0.005367150264854722,False
1765452345.688748,688753152.0,0.14388843731594192,-0.00016628354243104423,-0.002568726884334022,0.83,0.004998976977887838,25.200000762939453,-1.7280000448226929,0.8431828089735727,4.3425304796954865e-06,0.6512228515624999,0.4261678955078125,9.600748657226562,0.024634240083232953,-0.015579492376963544,-0.005725796343670361,0.83,0.005367150264854722,False
1765452345.865155,865166336.0,0.14388843731594192,-0.00016628354243104423,-0.002568726884334022,0.83,0.006221074179476865,25.200000762939453,-0.40400001406669617,0.8281246051192284,0.02671336574900535,1.4149731811523436,0.6057330200195312,9.34696328125,-0.0014647385995435807,-0.09454221869781296,0.011717908796348646,0.83,0.006221074179476865,False
1765452345.9722931,972298752.0,0.40989987437534126,-0.0008636021674461106,-0.0007519139154835688,0.83,0.005686158161801872,25.200000762939453,-0.40400001406669617,0.828125,-0.026711773487829393,1.7573440185546874,0.354341845703125,10.050858569335936,-0.06764429168801264,-0.10319749224057048,0.015712650431467506,0.83,0.005209307480843865,False
1765452346.2122595,212271872.0,0.5210225335753602,-0.0010046785004802286,-0.001363623242621075,0.83,-0.0005309856784405072,25.200000762939453,-0.6359999775886536,0.8148759603500366,0.026711773487829393,1.5418658691406248,0.3112462158203125,9.605537060546874,0.029694246154383503,-0.015180018213451656,0.05486111845563231,0.83,0.0017411194421263366,False
1765452346.2190723,219084032.0,0.5210225335753602,-0.0010046785004802286,-0.001363623242621075,0.83,-0.05979221923550773,25.200000762939453,-0.6359999775886536,0.8281248025596142,-0.02671256961841737,1.3215993164062498,0.2537853759765625,9.804255798339844,0.0636495500528938,-0.0111852765783328,0.015579492376963544,0.83,-0.05758065383179757,False
1765452346.2261016,226110208.0,0.6771844799757041,-0.0011994097059464665,-0.0013357014892655284,0.83,-0.05979221923550773,25.200000762939453,-0.6359999775886536,0.8492285537601552,-0.004953975725637576,1.254561669921875,-0.21308394775390624,9.414000927734374,0.05113269292952137,-0.0251668723012488,0.01890844373956259,0.83,-0.05758065383179757,False
1765452346.2604642,260476160.0,0.6771844799757041,-0.0011994097059464665,-0.0013357014892655284,0.83,-0.05866409874437934,25.200000762939453,-1.1009999513626099,0.8281247038394213,-0.02671296768371136,1.7597382202148437,0.05027823486328125,9.80665,0.08695220959108713,0.08415589044650393,-0.0167779148674992,0.83,-0.05866409874437934,False
