t,x,y,yaw,v,w,v_cmd,w_cmd,v_nav,w_nav,velocity_violation
190.362,1.2632813379730944e-07,4.808189855163084e-12,1.4878499302340737e-08,0.0,0.0,0.22,-2.9800709421539396e-08,0.025,-2.9800709421539396e-08,True
190.362,1.2632813379730944e-07,4.808189855163084e-12,1.4878499302340737e-08,0.0,0.0,0.22,-2.9800709421539396e-08,0.025,-2.9800709421539396e-08,True
190.368,1.2632813379730944e-07,4.808189855163084e-12,1.4878499302340737e-08,0.0,0.0,0.22,-2.9800709421539396e-08,0.025,-2.9800709421539396e-08,False
190.4,0.00043585579706873596,-6.50394395430542e-08,-5.896746518209734e-07,0.021786473448663194,-3.022765751748563e-05,0.22,-2.9800709421539396e-08,0.025,-2.9800709421539396e-08,False
190.434,0.0018217255390248449,-1.3092424617838353e-07,-1.1785757606595695e-06,0.0442935127501886,-2.9415112214568884e-05,0.22,1.7744987924314974e-06,0.05,-2.9800709421539396e-08,False
190.468,0.004007583510994396,-1.9894368993056715e-07,-1.7577322254079777e-06,0.05929292389148953,-2.8927773512016364e-05,0.22,3.5592948191439955e-06,0.07500000000000001,1.7744987924314974e-06,False
190.5,0.007143365556764833,-2.7179151750401507e-07,-2.2866529169539746e-06,0.081789101736407,-2.8210913460835485e-05,0.22,3.5592948191439955e-06,0.1,3.5592948191439955e-06,False
190.534,0.009143365471793997,-2.763270265918343e-07,-2.2155708777366706e-06,0.09999999575196791,3.5541019682838737e-06,0.22,7.04413811055882e-06,0.1,3.5592948191439955e-06,False
190.568,0.013579220836859555,-3.562674282384576e-07,-2.6392014670287275e-06,0.12179279294237777,-2.4739827009234716e-05,0.22,6.840717362699055e-06,0.125,7.04413811055882e-06,False
190.6,0.01881499412108391,-4.4474945395076953e-07,-3.0365525734662883e-06,0.13678868842419634,-2.6909282624387743e-05,0.22,6.840717362699055e-06,0.15,6.840717362699055e-06,False
190.634,0.021814994172397954,-4.5374573804899826e-07,-2.9000242407689467e-06,0.15000000256703475,6.82641658755756e-06,0.22,8.294387310764329e-06,0.15,6.840717362699055e-06,False
190.668,0.028350857772045174,-5.552601746886098e-07,-3.329067265011257e-06,0.17499994840152008,8.287983011001643e-06,0.22,1.1928050397310174e-05,0.175,8.294387310764329e-06,False
190.7,0.03185085730139459,-5.667198736107307e-07,-3.1633414291102965e-06,0.17499997646932658,8.28629174165485e-06,0.22,1.1478681416799596e-05,0.19999999999999998,1.1928050397310174e-05,False
190.734,0.03953672801760424,-6.923741016537635e-07,-3.6211920464287227e-06,0.19999998673593222,1.1911389741214862e-05,0.22,1.1478681416799596e-05,0.19999999999999998,1.1928050397310174e-05,False
190.768,0.047931315156825485,-8.288612752236541e-07,-4.099520492340094e-06,0.21972938250633217,-3.5830717237672616e-05,0.22,1.318890908882862e-05,0.22,1.1478681416799596e-05,False
190.8,0.052331314651919036,-8.465548506262377e-07,-3.870321628767502e-06,0.21999997475819377,1.1459943038971687e-05,0.22,1.5436596363989586e-05,0.22,1.318890908882862e-05,False
190.834,0.06113131364635275,-8.786912762512384e-07,-3.3470557435810898e-06,0.21999997492147502,1.3165951973093115e-05,0.22,1.5436596363989586e-05,0.22,1.5436596363989586e-05,False
190.868,0.06993131264357703,-9.060317374931292e-07,-2.7530990391759774e-06,0.21999997495437276,1.5409706755065145e-05,0.22,1.468221393220369e-05,0.22,1.5436596363989586e-05,False
190.9,0.07433131214440415,-9.176783975171335e-07,-2.446466450843257e-06,0.2199999750428622,1.533162947708888e-05,0.22,1.3235463739099472e-05,0.22,1.468221393220369e-05,False
190.934,0.08313131114306924,-9.37056976245615e-07,-1.860458993050418e-06,0.21999997495314677,1.4649338009320445e-05,0.22,1.3235463739099472e-05,0.22,1.3235463739099472e-05,False
190.968,0.09193131013815406,-9.514194283068336e-07,-1.3237596969852436e-06,0.21999997480129346,1.3200158743842394e-05,0.22,1.2239617729957788e-05,0.22,1.3235463739099472e-05,False
