t,x,y,yaw,v,w,v_cmd,w_cmd,v_nav,w_nav,velocity_violation
162.334,4.68703655895632e-17,1.0234192647638181e-15,1.6913553901242874e-15,0.0,0.0,0.0,0.0,0.0,0.0,False
162.368,4.68703655895632e-17,1.0234192647638181e-15,1.6913553901242874e-15,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,False
162.4,1.801778545956026e-05,-1.09144687032507e-06,-1.5732836792963014e-05,0.0009008901315533949,-0.0007866417945479043,0.022000000000000002,0.0,0.011000000000000001,0.0,False
162.434,0.00043122843472111216,-2.293088622337191e-05,-0.00032988358059509175,0.01033121275133217,-0.00784880576247815,0.033,0.00013023446044917018,0.022000000000000002,0.0,False
162.468,0.001190709791509308,-6.365023319725171e-05,-0.0009091356085347694,0.02067284227417407,-0.015639070261386223,0.033,0.00013023446044917018,0.033,0.00013023446044917018,False
162.5,0.001720427361151636,-9.249121323142219e-05,-0.0013130747210120086,0.02648749441515171,-0.0201969558474957,0.044000000000000004,0.0004793818269951205,0.033,0.00013023446044917018,False
162.534,0.0029940320018727188,-0.00016229726581899504,-0.002268031355681171,0.03265186080147545,-0.02456732872815337,0.05500000000000001,0.0015028708706603944,0.044000000000000004,0.0004793818269951205,False
162.568,0.004651253126230186,-0.0002541817725500589,-0.0034784966227545035,0.04145052534413386,-0.030179914938344155,0.05500000000000001,0.0015028708706603944,0.05500000000000001,0.0015028708706603944,False
162.6,0.005637123752710311,-0.00031031745260243915,-0.0041842733398739385,0.04930402127251854,-0.0352888360794168,0.066,0.0027803111937532016,0.05500000000000001,0.0015028708706603944,False
162.634,0.007848884393321513,-0.0004380840121118898,-0.005721012899779132,0.058729550502461224,-0.040469353552907705,0.077,0.004613813528450061,0.066,0.0027803111937532016,False
162.668,0.010397052381522307,-0.0005891281615591771,-0.007426975502086028,0.06507943715965778,-0.043302130870870315,0.088,0.0080837296157782,0.077,0.004613813528450061,False
162.7,0.01331385890411031,-0.0007665711221003657,-0.009286448624943286,0.07299368931057944,-0.04624304856406525,0.088,0.0080837296157782,0.088,0.0080837296157782,False
162.736,0.014952619234190785,-0.0008687164655740644,-0.0102681303912831,0.08198425867336553,-0.049084088823292404,0.09899999999999999,0.011493470452997818,0.088,0.0080837296157782,False
162.768,0.01839181810395763,-0.0010876061282543686,-0.012243745420999992,0.08845965969963197,-0.049971253974945284,0.10999999999999999,0.01567154957708319,0.09899999999999999,0.011493470452997818,False
162.8,0.02027631555425466,-0.0012091930365228907,-0.013264016718101766,0.09429499884555703,-0.05101356473460328,0.10999999999999999,0.01567154957708319,0.10999999999999999,0.01567154957708319,False
162.834,0.024336386407653426,-0.0014775435418852808,-0.015327274792941024,0.10504967217466792,-0.051914106370531954,0.12099999999999998,0.022408839214521317,0.10999999999999999,0.01567154957708319,False
162.868,0.02874343282081918,-0.0017752416059606257,-0.017340634207961943,0.11537485091108705,-0.04972833194187842,0.13199999999999998,0.028439336782766812,0.12099999999999998,0.022408839214521317,False
162.9,0.03106172223117488,-0.0019337442470593314,-0.018311996150770712,0.11603762351667815,-0.04856809719058219,0.13199999999999998,0.028439336782766812,0.13199999999999998,0.028439336782766812,False
162.934,0.03609928611293422,-0.0022828863293156126,-0.020191145233950998,0.12695487524931476,-0.04630885778169613,0.143,0.02972860864331011,0.143,0.02972860864331011,False
162.968,0.04148966443234522,-0.0026610424021397752,-0.02209792212094508,0.13793559973764757,-0.04824234165425878,0.154,0.035582506245640806,0.143,0.02972860864331011,False
163.0,0.04425984143084955,-0.0028580616437277164,-0.0230307008424595,0.1386962073308143,-0.04663893560064025,0.165,0.03964869975907498,0.154,0.035582506245640806,False
163.034,0.05021440652148117,-0.0032809172851539924,-0.02478220908452681,0.14919914006880047,-0.043206725604250096,0.165,0.03964869975907498,0.165,0.03964869975907498,False
163.068,0.05660171792657314,-0.0037375501044341363,-0.026435469863599265,0.16032065844209636,-0.04086590124643408,0.17600000000000002,0.042195291103835346,0.17600000000000002,0.042195291103835346,False
163.1,0.05992120170200189,-0.003968013752658317,-0.027158648746580076,0.16622364323853742,-0.036158943476038985,0.18700000000000003,0.04396995934908463,0.17600000000000002,0.042195291103835346,False
163.134,0.06680297794203467,-0.004454657086938746,-0.02861935629839055,0.1731444554187591,-0.033598368463572115,0.18700000000000003,0.04396995934908463,0.18700000000000003,0.04396995934908463,False
