t,x,y,yaw,v,w,v_cmd,w_cmd,v_nav,w_nav,velocity_violation
95.5,4.50047293050281e-16,1.2500953868064877e-15,3.929179374115623e-15,0.0,0.0,0.22,-1.9222873487668677e-14,0.025,-1.9222873487668677e-14,True
95.534,0.000797871674924911,-3.8855670983869534e-05,-0.0008361102266674043,0.02290374340161276,-0.02095249237754615,0.22,0.002025453481528532,0.05,0.002025453481528532,False
95.568,0.0023261716337147843,-0.00010928492043027493,-0.0022747932042931547,0.04585202928626867,-0.03966154981753789,0.22,0.002025453481528532,0.05,0.002025453481528532,False
95.6,0.003243743612048139,-0.00015042317600973284,-0.0030648214564616225,0.045884006302122735,-0.039501412538811564,0.22,0.005543078629597363,0.07500000000000001,0.005543078629597363,False
95.634,0.005965246283315299,-0.00028317061436228887,-0.0053686042365454776,0.06895814414791332,-0.05608362262137234,0.22,0.0104660930042577,0.1,0.0104660930042577,False
95.668,0.009563073688943935,-0.0004709519291671385,-0.008197168362664615,0.0921875233689291,-0.07045955571811646,0.22,0.016982827871144867,0.125,0.016982827871144867,False
95.7,0.011592739586916376,-0.0005840978903027603,-0.00972981839833648,0.10153036843897714,-0.07663250216864981,0.22,0.016982827871144867,0.125,0.016982827871144867,False
95.734,0.01623260193638977,-0.0008538647967288523,-0.013007924408269669,0.11652307155443278,-0.08167056657839566,0.22,0.02924106090317687,0.15,0.02924106090317687,False
95.768,0.021771573122451364,-0.0012014980870682663,-0.01644831184903385,0.1395850420125217,-0.0850932345201727,0.22,0.03880393333486728,0.175,0.03880393333486728,False
95.8,0.024820179640087668,-0.0014084208360556595,-0.01824282224853084,0.15258765809779887,-0.08972552095656283,0.22,0.03880393333486728,0.175,0.03880393333486728,False
95.834,0.03143528165154222,-0.0018718576503543008,-0.021806805081672875,0.16751474436699454,-0.08806522964732721,0.22,0.054920092244416976,0.19999999999999998,0.054920092244416976,False
95.868,0.03895287249170994,-0.0024281791243169417,-0.025211996759338905,0.1885473493542763,-0.08338447078131139,0.22,0.06659353819658292,0.22,0.06659353819658292,False
95.902,0.047187278998400695,-0.0030704386486935784,-0.028422059824307518,0.20862133057825377,-0.07838125820853747,0.22,0.06659353819658292,0.22,0.06659353819658292,False
