sec,nsec,odom_base_x,odom_base_y,odom_base_yaw,map_odom_x,map_odom_y,map_odom_yaw,map_base_x,map_base_y,map_base_yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1767004509,793125974,18.505601,6.885209,3.010739,17.776268,8.664630,-3.050229,-0.023967,0.119748,-0.039490,0.000000,0.000000,0.000000,0.000000,0.500000,-0.000000,0.016667,-0.000000,1,25.200001,-0.280000,0.880000,1.091756,0.114922,9.926360,0.017843,0.022903,-0.002929,-0.000000,0.016667,0.000000,0.033333,-0.033333,0.500000
1767004509,827140844,18.505601,6.885209,3.010739,17.776268,8.664630,-3.050229,-0.023967,0.119748,-0.039490,0.000000,0.000000,0.500000,-0.000000,0.500000,-0.000000,0.500000,-0.000000,0,25.200001,-0.280000,0.880000,1.410185,0.124498,9.854534,0.040214,-0.031425,-0.002929,-0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767004509,859698458,18.505601,6.885209,3.010739,17.776268,8.664630,-3.050229,-0.023967,0.119748,-0.039490,0.000000,0.000000,0.500000,-0.000000,0.500000,-0.000000,0.500000,-0.000000,0,25.200001,-0.280000,0.880000,0.881066,0.169988,9.112332,0.020240,-0.023036,-0.006392,-0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767004509,893054204,18.505601,6.885209,3.010739,17.776268,8.664630,-3.050229,-0.023967,0.119748,-0.039490,0.000000,0.000000,0.500000,-0.000000,0.500000,-0.000000,0.500000,-0.000000,0,25.200001,-0.280000,0.880000,1.146823,0.122104,10.017340,0.017843,0.025566,-0.004527,-0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767004509,926772974,18.505338,6.885244,3.010739,17.776268,8.664630,-3.050229,-0.023702,0.119738,-0.039490,0.026501,0.000000,0.500000,-0.000000,0.500000,0.000000,0.500000,0.000000,0,25.200001,-0.280000,0.880000,1.115698,0.090980,9.406818,0.024235,-0.135422,-0.001465,0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767004509,959753764,18.504419,6.885365,3.010739,17.776268,8.664630,-3.050229,-0.022775,0.119701,-0.039490,0.033126,0.026711,0.500000,0.000000,0.500000,0.000001,0.500000,0.000001,0,25.200001,-0.280000,0.880000,3.284845,-0.193930,10.639832,0.019308,-0.169643,0.028496,0.000001,0.500000,0.483333,0.033333,-0.033333,0.500000
1767004509,993288282,18.503434,6.885495,3.010472,17.776268,8.664630,-3.050229,-0.021783,0.119662,-0.039757,0.046375,-0.026712,0.500000,0.000001,0.500000,0.000892,0.500000,0.000892,0,25.200001,-0.280000,0.880000,2.044648,0.124498,9.902418,0.027830,0.066180,0.001997,0.001783,0.500000,0.483333,0.033334,-0.033333,0.500000
1767004510,26765554,18.501135,6.885798,3.010205,17.776268,8.664630,-3.050229,-0.019466,0.119569,-0.040024,0.072875,-0.026714,0.500000,0.000892,0.500000,0.001790,0.500000,0.001790,0,25.200001,-0.280000,0.880000,2.477999,0.007183,9.200917,0.068843,0.060321,-0.011718,0.003580,0.500000,0.483333,0.034225,-0.032442,0.500000
1767004510,59716880,18.498836,6.886100,3.011006,17.776268,8.664630,-3.050229,-0.017149,0.119478,-0.039223,0.086125,0.026713,0.500000,0.001790,0.500000,-0.000881,0.500000,-0.000881,0,25.200001,-0.280000,0.880000,1.541866,0.555455,8.271967,0.008256,-0.184024,0.019441,-0.001762,0.500000,0.483333,0.035124,-0.031543,0.500000
1767004510,93385457,18.496011,6.886472,3.010739,17.776268,8.664630,-3.050229,-0.014302,0.119366,-0.039490,0.105999,0.000000,0.500000,-0.000881,0.500000,0.000006,0.500000,0.000006,0,25.200001,-0.284000,0.880000,1.855506,0.337582,10.579977,0.011718,-0.001997,-0.001997,0.000012,0.500000,0.483333,0.032453,-0.034214,0.500000
1767004510,126760991,18.491085,6.887120,3.010472,17.776268,8.664630,-3.050229,-0.009337,0.119169,-0.039757,0.132499,-0.053425,0.500000,0.000006,0.500000,0.000898,0.500000,0.000898,0,25.200001,-0.284000,0.880000,2.602497,0.000000,8.595184,0.069775,-0.078563,-0.007723,0.001796,0.500000,0.483333,0.033339,-0.033327,0.500000
1767004510,159857345,18.487001,6.887658,3.010422,17.776268,8.664630,-3.050229,-0.005221,0.119006,-0.039807,0.119249,0.000000,0.500000,0.000898,0.500000,0.001068,0.500000,0.001068,0,25.200001,-0.284000,0.880000,1.618480,0.469264,9.119514,0.016911,0.111320,-0.013316,0.002135,0.500000,0.483333,0.034231,-0.032435,0.500000
1767004510,193630918,18.483520,6.888118,3.010155,17.776268,8.664630,-3.050229,-0.001712,0.118866,-0.040074,0.165625,-0.026713,0.500000,0.001068,0.500000,0.001973,0.500000,0.001973,0,25.200001,-0.284000,0.880000,0.632069,0.675165,10.050859,-0.001598,0.117845,-0.007856,0.003946,0.500000,0.483333,0.034401,-0.032266,0.500000
1767004510,226798485,18.478725,6.888750,3.010422,17.776268,8.664630,-3.050229,0.006827,0.118526,-0.039807,0.172250,0.000000,0.500000,0.001973,0.500000,0.001102,0.500000,0.001102,0,25.200001,-0.284000,0.880000,1.977611,0.090980,9.495404,0.048203,0.080294,-0.036752,0.002203,0.500000,0.483333,0.035306,-0.031360,0.500000
1767004510,259744200,18.466705,6.890338,3.010155,17.776268,8.664630,-3.050229,0.015234,0.118189,-0.040074,0.238500,0.000000,0.500000,0.001102,0.500000,0.001837,0.500000,0.001837,0,25.200001,-0.284000,0.880000,1.333570,-0.102951,9.038111,0.003196,0.096806,-0.002530,0.003675,0.500000,0.483333,0.034435,-0.032232,0.500000
1767004510,293293806,18.460007,6.891227,3.009621,17.754476,8.705149,-3.047739,0.021986,0.117916,-0.040608,0.238499,0.000000,0.500000,0.001837,0.500000,0.003499,0.500000,0.003499,0,25.200001,-0.284000,0.880000,1.941698,0.253785,11.049241,0.006658,0.096140,-0.013848,0.006998,0.500000,0.483333,0.035171,-0.031496,0.500000
1767004510,326772481,18.450353,6.892511,3.009354,17.754476,8.705149,-3.047739,0.031717,0.117517,-0.040875,0.241813,0.013357,0.500000,0.003499,0.500000,0.004362,0.500000,0.004362,0,25.200001,-0.347000,0.880000,2.049437,0.095768,8.760384,0.023835,-0.019175,-0.030893,0.008723,0.500000,0.483333,0.036832,-0.029834,0.500000
1767004510,359893101,18.445494,6.893160,3.008819,17.754476,8.705149,-3.047739,0.036615,0.117315,-0.041410,0.225250,0.000000,0.500000,0.004362,0.500000,0.006485,0.500000,0.006485,0,25.200001,-0.347000,0.880000,2.102109,0.160412,9.617508,0.002663,0.068976,-0.014914,0.012970,0.500000,0.483333,0.037695,-0.028972,0.500000
1767004510,393336991,18.437417,6.894239,3.008018,17.754476,8.705149,-3.047739,0.044757,0.116977,-0.042211,0.238500,-0.053428,0.500000,0.006485,0.500000,0.008646,0.500000,0.008646,0,25.200001,-0.347000,0.880000,1.759738,-0.016759,9.488221,0.006924,0.070307,-0.016112,0.017291,0.500000,0.483333,0.039819,-0.026848,0.500000
1767004510,426469793,18.428815,6.895393,3.007751,17.754476,8.705149,-3.047739,0.053428,0.116612,-0.042478,0.258375,-0.026713,0.500000,0.008646,0.500000,0.008855,0.500000,0.008855,0,25.200001,-0.347000,0.880000,1.505953,-0.608127,9.184158,0.058723,0.186688,-0.039814,0.017709,0.500000,0.483333,0.041979,-0.024688,0.500000
1767004510,459738689,18.416734,6.897019,3.008285,17.754476,8.705149,-3.047739,0.065607,0.116095,-0.041944,0.284875,0.133567,0.500000,0.008855,0.500000,0.006865,0.500000,0.006865,0,25.200001,-0.347000,0.880000,1.788469,0.215478,9.435549,0.047671,-0.089482,-0.011185,0.013730,0.500000,0.483333,0.042188,-0.024479,0.500000
1767004510,493460235,18.407082,6.898318,3.007484,17.781740,8.628394,-3.051940,0.075337,0.115682,-0.042745,0.331250,0.000000,0.500000,0.006865,0.500000,0.007680,0.500000,0.007680,0,25.200001,-0.347000,0.880000,1.084573,0.447716,9.828198,0.051266,-0.002530,-0.001065,0.015360,0.500000,0.483333,0.040198,-0.026468,0.500000
1767004510,526447226,18.397103,6.899666,3.006949,17.781740,8.628394,-3.051940,0.085398,0.115250,-0.043280,0.357749,-0.053424,0.500000,0.007680,0.500000,0.008270,0.500000,0.008270,0,25.200001,-0.347000,0.880000,2.451662,-0.134075,10.730812,-0.022903,-0.043143,-0.004527,0.016540,0.500000,0.483333,0.041013,-0.025654,0.500000
1767004510,559748562,18.383316,6.901530,3.006949,17.781740,8.628394,-3.051940,0.099297,0.114652,-0.043280,0.364375,-0.026713,0.500000,0.008270,0.500000,0.008295,0.500000,0.008295,0,25.200001,-0.347000,0.880000,1.007959,-0.026336,8.793903,-0.018642,0.009321,0.013715,0.016591,0.500000,0.483333,0.041604,-0.025063,0.500000
1767004510,593434912,18.372418,6.903008,3.006415,17.781740,8.628394,-3.051940,0.110284,0.114175,-0.043814,0.377624,-0.080142,0.500000,0.008295,0.500000,0.009138,0.500000,0.009138,0,25.200001,-0.476000,0.880000,2.281674,0.110133,9.210494,0.043543,-0.130495,0.008389,0.018277,0.500000,0.483333,0.041629,-0.025038,0.500000
1767004510,626610714,18.361060,6.904544,3.007217,17.781740,8.628394,-3.051940,0.125375,0.113525,-0.042745,0.410751,0.000000,0.500000,0.009138,0.500000,0.007063,0.500000,0.007063,0,25.200001,-0.476000,0.880000,1.398214,1.039084,10.283096,0.014914,0.027963,0.012517,0.014126,0.500000,0.483333,0.042472,-0.024195,0.500000
1767004510,659705025,18.341232,6.907221,3.007751,17.880472,8.418571,-3.063772,0.141724,0.112825,-0.042478,0.410749,0.026715,0.500000,0.007063,0.500000,0.006334,0.500000,0.006334,0,25.200001,-0.476000,0.880000,1.580173,-0.050278,8.875306,-0.038083,-0.097339,0.003462,0.012668,0.500000,0.483333,0.040396,-0.026271,0.500000
1767004510,693422303,18.328233,6.908973,3.007751,17.880472,8.418571,-3.063772,0.154830,0.112266,-0.042478,0.457126,0.026715,0.500000,0.006334,0.500000,0.005689,0.500000,0.005689,0,25.200001,-0.476000,0.880000,2.774880,-0.093374,9.270349,0.035021,0.139017,0.000266,0.011378,0.500000,0.483333,0.039667,-0.026999,0.500000
1767004510,726853349,18.315036,6.910755,3.007484,17.880472,8.418571,-3.063772,0.168134,0.111695,-0.042745,0.457124,0.026715,0.500000,0.005689,0.500000,0.006216,0.500000,0.006216,0,25.200001,-0.476000,0.880000,1.810016,-0.900220,11.039664,-0.032757,-0.099203,0.024235,0.012433,0.500000,0.483333,0.039022,-0.027644,0.500000
1767004510,759897567,18.301315,6.912610,3.007751,17.880472,8.418571,-3.063772,0.181967,0.111100,-0.042478,0.470375,0.080139,0.500000,0.006216,0.500000,0.005716,0.500000,0.005716,0,25.200001,-0.476000,0.880000,0.414197,0.148441,9.497798,0.031026,0.252601,0.003995,0.011431,0.500000,0.483333,0.039550,-0.027117,0.500000
1767004510,793441724,18.281946,6.915223,3.006949,17.920738,8.308733,-3.070063,0.201493,0.110265,-0.043280,0.503500,-0.053430,0.500000,0.005716,0.500000,0.006586,0.500000,0.006586,0,25.200001,-0.476000,0.880000,0.826000,0.215478,9.368511,0.080028,-0.036618,-0.013049,0.013172,0.500000,0.483333,0.039049,-0.027618,0.500000
1767004510,826779988,18.266846,6.917262,3.007484,17.920738,8.308733,-3.070063,0.216717,0.109612,-0.042745,0.516750,0.000000,0.500000,0.006586,0.500000,0.005927,0.500000,0.005927,0,25.200001,-0.568000,0.880000,1.582567,0.004788,10.405200,0.007057,0.041279,0.006525,0.011854,0.500000,0.483333,0.039919,-0.026747,0.500000
1767004510,859732956,18.251483,6.919337,3.006949,17.920738,8.308733,-3.070063,0.232205,0.108947,-0.043280,0.516750,0.000000,0.500000,0.005927,0.500000,0.006799,0.500000,0.006799,0,25.200001,-0.568000,0.880000,1.319205,-0.203507,11.032481,-0.051932,0.055394,0.004794,0.013597,0.500000,0.483333,0.039260,-0.027407,0.500000
1767004510,893428644,18.236054,6.921422,3.007217,17.920738,8.308733,-3.070063,0.247759,0.108279,-0.043012,0.513438,-0.013354,0.500000,0.006799,0.500000,0.006526,0.500000,0.006526,0,25.200001,-0.568000,0.880000,0.112527,-0.306458,8.803480,-0.030893,0.180030,-0.004261,0.013052,0.500000,0.483333,0.040132,-0.026535,0.500000
1767004510,926788709,18.220691,6.923494,3.007751,17.845719,8.462501,-3.061199,0.263248,0.107617,-0.042478,0.523375,0.026712,0.500000,0.006526,0.500000,0.005866,0.500000,0.005866,0,25.200001,-0.568000,0.880000,2.564190,0.452504,10.345345,-0.050600,-0.102132,0.036219,0.011732,0.500000,0.483333,0.039859,-0.026807,0.500000
1767004510,959927462,18.205261,6.925570,3.008552,17.845719,8.462501,-3.061199,0.278802,0.106958,-0.041677,0.523375,0.026713,0.500000,0.005866,0.500000,0.004812,0.500000,0.004812,0,25.200001,-0.568000,0.880000,1.161188,0.512359,9.117120,0.055527,0.087485,0.000266,0.009623,0.500000,0.483333,0.039199,-0.027468,0.500000
