sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772476809,448646401,0.196131,-0.828939,2.919759,-1.363660,-0.397431,-1.335812,1,0.000000,0.000000,0.000000,0.000000,0.007333,-0.000029,0.007333,-0.000029,0.000000,0.000000,0.000000,0.000000,0.007333,0.000030,0.007333,0.000030,0,0.073216,0.007333,-0.007333,0.007333,-0.007333,0.020000,-0.020000,0.311127,0.110000,-0.000428,1
1772476809,473629228,0.196091,-0.829177,2.919629,-1.363429,-0.397361,-1.335942,1,0.006709,-0.011851,0.007333,-0.000029,0.014667,-0.000040,0.014667,-0.000040,0.006709,0.000000,0.007333,0.000030,0.014667,0.000029,0.014667,0.000029,0,0.035675,0.014667,-0.000000,0.007363,-0.007304,0.019971,-0.020029,0.311127,0.110000,-0.000298,1
1772476809,498627517,0.196336,-0.829694,2.919702,-1.363072,-0.396914,-1.335869,1,0.014957,0.016175,0.014667,-0.000040,0.022000,-0.000074,0.022000,-0.000074,0.014957,0.000000,0.014667,0.000029,0.022000,-0.000049,0.022000,-0.000049,0,-0.040126,0.022000,0.007333,0.007362,-0.007305,0.019960,-0.020040,0.311127,0.110000,-0.000372,1
1772476809,548665435,0.196264,-0.829494,2.918540,-1.363221,-0.397067,-1.337031,1,0.023356,0.016522,0.022000,-0.000074,0.029333,0.000211,0.029333,0.000211,0.023356,0.000000,0.022000,-0.000049,0.029333,0.000017,0.029333,0.000017,0,0.010803,0.029333,0.014667,0.007285,-0.007382,0.019926,-0.020074,0.311127,0.110000,0.000791,1
1772476809,573652474,0.195985,-0.829255,2.917852,-1.363312,-0.397423,-1.337719,1,0.029319,0.007059,0.029333,0.000211,0.036667,0.000493,0.036667,0.000493,0.029319,0.000000,0.029333,0.000017,0.036667,0.000104,0.036667,0.000104,0,0.051605,0.036667,0.022000,0.007351,-0.007316,0.020211,-0.019789,0.311127,0.110000,0.001479,1
1772476809,598698120,0.194909,-0.829108,2.918063,-1.362969,-0.398453,-1.337508,1,0.029086,-0.005753,0.036667,0.000493,0.044000,0.000507,0.044000,0.000507,0.029086,0.000000,0.036667,0.000104,0.044000,0.000078,0.044000,0.000078,0,0.032233,0.044000,0.029333,0.007437,-0.007229,0.020493,-0.019507,0.311127,0.110000,0.001268,1
1772476809,648783530,0.193389,-0.828071,2.919532,-1.363230,-0.400275,-1.336039,1,0.044825,0.025148,0.044000,0.000507,0.051334,-0.000094,0.051334,-0.000094,0.044825,0.000000,0.044000,0.000078,0.051333,0.000331,0.051333,0.000331,0,0.117354,0.051333,0.036667,0.007411,-0.007255,0.020507,-0.019493,0.311127,0.110000,-0.000201,1
1772476809,673858878,0.192764,-0.827888,2.919693,-1.363118,-0.400916,-1.335878,1,0.050841,-0.024781,0.051334,-0.000094,0.058668,-0.000193,0.058668,-0.000193,0.050841,0.000000,0.051333,0.000331,0.058667,0.000391,0.058667,0.000391,0,0.121188,0.058667,0.044000,0.007665,-0.007002,0.019906,-0.020094,0.311127,0.110000,-0.000362,1
1772476809,698877688,0.191193,-0.827350,2.919624,-1.362908,-0.402563,-1.335947,1,0.050854,-0.005992,0.058668,-0.000193,0.066002,-0.000176,0.066002,-0.000176,0.050854,0.000000,0.058667,0.000391,0.066000,0.000552,0.066000,0.000552,0,0.151973,0.066000,0.051333,0.007724,-0.006942,0.019807,-0.020193,0.311127,0.110000,-0.000293,1
1772476809,723893701,0.190249,-0.828999,2.918012,-1.361012,-0.402684,-1.337559,1,0.066651,0.014987,0.066002,-0.000176,0.073335,0.000879,0.073335,0.000879,0.066651,0.000000,0.066000,0.000552,0.073333,-0.000480,0.073333,-0.000480,0,-0.119023,0.073333,0.058667,0.007885,-0.006782,0.019824,-0.020176,0.311127,0.110000,0.001319,1
