sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772476767,716538376,0.232209,-0.785053,2.905876,-1.414039,-0.398635,-1.379032,1,0.000000,0.000000,0.000000,0.000000,0.311127,-0.000024,0.007336,-0.000024,0.000000,0.000000,0.000000,0.000000,0.311127,-0.000191,0.007333,-0.000191,1,-0.003721,0.007333,-0.007333,0.007333,-0.007333,0.020000,-0.020000,0.311127,0.330000,-0.000026,1
1772476767,766500977,0.232699,-0.785293,2.905511,-1.414024,-0.398090,-1.379397,1,0.017185,0.127324,0.311127,-0.000024,0.311127,0.000320,0.220000,0.000320,0.014351,0.009453,0.311127,-0.000191,0.311127,-0.000190,0.220000,-0.000190,1,-0.003692,0.220000,0.220000,0.007142,-0.007524,0.019976,-0.020024,0.311127,0.330000,0.000339,1
1772476767,791594435,0.232404,-0.785054,2.905630,-1.414119,-0.398458,-1.379277,1,0.071094,0.412682,0.311127,0.000320,0.311127,0.000207,0.220000,0.000207,0.060372,0.037544,0.311127,-0.000190,0.311127,-0.000073,0.220000,-0.000073,1,-0.001413,0.220000,0.220000,0.007144,-0.007523,0.020320,-0.019680,0.311127,0.330000,0.000220,1
1772476767,816567088,0.231900,-0.785812,2.908512,-1.413220,-0.398602,-1.376395,1,0.095116,0.541268,0.311127,0.000207,0.311127,-0.002510,0.220007,-0.002510,0.081418,0.049176,0.311127,-0.000073,0.311122,-0.001775,0.220000,-0.001775,1,-0.034583,0.220000,0.220000,0.007261,-0.007406,0.020207,-0.019793,0.311127,0.330000,-0.002662,1
1772476767,866655287,0.230800,-0.785532,2.927501,-1.413019,-0.399719,-1.357406,1,0.129009,0.565138,0.311127,-0.002510,0.311127,-0.020413,0.220134,-0.020413,0.125385,0.030364,0.311122,-0.001775,0.311032,-0.007668,0.220000,-0.007668,1,-0.149364,0.220000,0.220000,0.005558,-0.009109,0.017490,-0.022510,0.311127,0.330000,-0.021652,1
1772476767,891730217,0.229447,-0.786281,2.940770,-1.411777,-0.400640,-1.344138,1,0.168477,0.576093,0.311127,-0.020413,0.311127,-0.032923,0.220371,-0.032923,0.168152,0.010456,0.311032,-0.007668,0.310864,-0.012777,0.220000,-0.012777,1,-0.248899,0.220000,0.220000,-0.000334,-0.015001,-0.000413,-0.040413,0.311127,0.330000,-0.034920,1
1772476767,916757712,0.225143,-0.785249,2.954971,-1.410931,-0.404984,-1.329937,1,0.179411,0.530248,0.311127,-0.032923,0.311127,-0.046311,0.220671,-0.046311,0.179293,0.006490,0.310864,-0.012777,0.310652,-0.017193,0.220000,-0.017193,1,-0.334903,0.220000,0.220000,-0.005444,-0.020111,-0.012923,-0.052923,0.311127,0.330000,-0.049121,1
1772476767,966816586,0.214674,-0.784690,2.982818,-1.407099,-0.414743,-1.302089,1,0.213330,0.445170,0.311127,-0.046311,0.311127,-0.072566,0.221363,-0.066311,0.213059,-0.010758,0.310652,-0.017193,0.309898,-0.027622,0.220000,-0.024526,1,-0.538068,0.220000,0.220000,-0.009859,-0.024526,-0.026311,-0.066311,0.311127,0.330000,-0.076968,1
1772476767,991910214,0.207528,-0.782982,2.994782,-1.405692,-0.421954,-1.290126,1,0.217357,0.164014,0.311127,-0.072566,0.311127,-0.083846,0.222220,-0.083846,0.216676,-0.017198,0.309898,-0.027622,0.309545,-0.031335,0.220000,-0.031335,1,-0.610391,0.220000,0.220000,-0.020289,-0.034956,-0.052566,-0.092566,0.311127,0.330000,-0.088932,1
1772476768,16950474,0.202751,-0.781153,3.002766,-1.405375,-0.427060,-1.282141,1,0.218242,-0.008184,0.311127,-0.083846,0.311127,-0.091374,0.222489,-0.091374,0.217321,-0.020026,0.309545,-0.031335,0.309352,-0.033185,0.220000,-0.033185,1,-0.646421,0.220000,0.220000,-0.024002,-0.038668,-0.063846,-0.103846,0.311127,0.330000,-0.096916,1
