sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772476939,567949449,0.190533,-0.925576,2.884054,-1.403710,-0.440539,-1.324671,1,0.000000,0.002666,0.311127,0.431664,0.311127,3.206120,0.300799,0.451664,0.000000,0.000000,0.238820,-0.199411,0.208517,0.230912,0.231487,-0.192078,1,13.494191,0.220000,0.220000,-0.192078,-0.206745,0.451664,0.411664,0.311127,0.110000,1.133535,1
1772476939,617975923,0.190894,-0.924752,2.884462,-1.404605,-0.440620,-1.324262,1,0.035991,0.075383,0.311127,3.206120,0.311127,3.204964,0.302791,0.600000,0.022384,0.028183,0.208517,0.230912,0.208045,0.231338,0.208045,0.220000,1,13.519087,0.215851,0.201184,0.220000,0.220000,0.600000,0.600000,0.311127,0.110000,1.133126,1
1772476939,643041598,0.190782,-0.926874,2.884672,-1.402692,-0.439695,-1.324053,1,0.069848,0.190178,0.311127,3.204964,0.311127,3.204372,0.304766,0.600000,0.044646,0.053717,0.208045,0.231338,0.210909,0.228730,0.210909,0.220000,1,13.366659,0.215378,0.200711,0.220000,0.220000,0.600000,0.600000,0.311127,0.110000,1.132917,1
1772476939,668056910,0.190723,-0.926941,2.889055,-1.402605,-0.439714,-1.319670,1,0.136411,0.381669,0.311127,3.204372,0.311127,3.191975,0.305458,0.600000,0.087980,0.104247,0.210909,0.228730,0.211907,0.227806,0.211907,0.220000,1,13.312658,0.218242,0.203576,0.220000,0.220000,0.600000,0.600000,0.311127,0.110000,1.128534,1
1772476939,718313609,0.188843,-0.930252,2.905952,-1.398799,-0.439763,-1.302772,1,0.184092,0.672679,0.311127,3.191975,0.311127,3.196822,0.309105,0.600000,0.126438,0.133802,0.211907,0.227806,0.217131,0.222833,0.217131,0.220000,1,13.022016,0.219240,0.204573,0.220000,0.220000,0.600000,0.600000,0.311127,0.110000,1.130247,1
1772476939,743284179,0.186694,-0.931131,2.917742,-1.396991,-0.441220,-1.290982,1,0.185564,0.807158,0.311127,3.196822,0.311127,3.163474,0.309288,3.176822,0.131024,0.131403,0.217131,0.222833,0.217391,0.222578,0.217391,0.220000,1,13.007170,0.220000,0.209797,0.220000,0.215499,0.600000,0.600000,0.311127,0.110000,1.118457,1
1772476939,768453919,0.185610,-0.934533,2.934557,-1.393488,-0.440528,-1.274167,1,0.182154,0.930689,0.311127,3.163474,0.311127,3.115914,0.308382,3.143474,0.128059,0.129541,0.217391,0.222578,0.223832,0.216100,0.220000,0.216100,1,12.628600,0.220000,0.210058,0.220000,0.215245,0.600000,0.600000,0.311127,0.110000,1.101642,1
1772476939,818654133,0.177858,-0.940215,2.978353,-1.384771,-0.444575,-1.230371,1,0.182724,1.104875,0.311127,3.115914,0.311127,3.034934,0.305320,3.095914,0.132083,0.126261,0.223832,0.216100,0.227990,0.211708,0.220000,0.211708,1,12.371942,0.220000,0.216498,0.220000,0.208767,0.600000,0.600000,0.311127,0.110000,1.073011,1
1772476939,843691574,0.174562,-0.942430,3.004887,-1.381240,-0.446393,-1.203837,1,0.187631,1.227578,0.311127,3.034934,0.311127,3.000345,0.303014,3.014934,0.138858,0.126189,0.227990,0.211708,0.231047,0.208368,0.220000,0.208368,1,12.176755,0.220000,0.220000,0.219042,0.204375,0.600000,0.600000,0.311127,0.110000,1.060782,1
1772476939,868831124,0.171964,-0.945863,3.034770,-1.376980,-0.447011,-1.173954,1,0.184144,1.345403,0.311127,3.000345,0.311127,2.915823,0.298206,2.980345,0.138737,0.121083,0.231047,0.208368,0.237220,0.201313,0.220000,0.201313,1,11.764429,0.220000,0.220000,0.215702,0.201035,0.600000,0.600000,0.311127,0.110000,1.030899,1
