sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772480645,826430949,0.022439,-2.233026,2.315867,-1.411910,-0.402029,-1.306253,1,0.000000,0.000000,0.311127,0.435082,0.311127,1.237115,0.303044,0.455082,0.000000,0.000000,-0.036897,0.308931,0.139072,0.278315,-0.029563,0.301598,1,5.421439,-0.029563,-0.044230,0.220000,0.220000,0.455082,0.415082,0.311127,0.330000,1.312158,1
1772480645,851471692,0.020656,-2.233267,2.315572,-1.410218,-0.402639,-1.306548,1,0.009809,0.019722,0.311127,1.237115,0.311127,1.237392,0.259943,0.600000,0.006963,0.006908,0.139072,0.278315,0.138457,0.278621,0.138457,0.220000,1,5.427404,0.146405,0.131738,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.312452,1
1772480645,876445797,0.021182,-2.233902,2.315410,-1.410391,-0.401833,-1.306710,1,0.010297,0.015685,0.311127,1.237392,0.311127,1.237545,0.260290,0.600000,0.007452,0.007105,0.138457,0.278621,0.139107,0.278297,0.139107,0.220000,1,5.421096,0.145790,0.131124,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.312615,1
1772480645,926549407,0.020218,-2.230590,2.317199,-1.411066,-0.405216,-1.304921,1,0.033390,0.067291,0.311127,1.237545,0.311127,1.235858,0.259007,0.600000,0.023827,0.023391,0.139107,0.278297,0.136693,0.279491,0.136693,0.220000,1,5.444349,0.146440,0.131774,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.310825,1
1772480645,951598603,0.019304,-2.232845,2.317657,-1.409214,-0.403638,-1.304463,1,0.041270,0.073107,0.311127,1.235858,0.311127,1.235427,0.259792,0.600000,0.029114,0.029250,0.136693,0.279491,0.138174,0.278762,0.138174,0.220000,1,5.430145,0.144026,0.129359,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.310368,1
1772480645,976643509,0.018547,-2.232897,2.319138,-1.408519,-0.403942,-1.302982,1,0.041516,0.087757,0.311127,1.235427,0.311127,1.234030,0.259871,0.600000,0.029186,0.029526,0.138174,0.278762,0.138322,0.278688,0.138322,0.220000,1,5.428713,0.145507,0.130840,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.308887,1
1772480646,26677439,0.015924,-2.233350,2.323258,-1.405983,-0.404754,-1.298862,1,0.064427,0.124722,0.311127,1.234030,0.311127,1.230146,0.260105,0.600000,0.045971,0.045138,0.138322,0.278688,0.138761,0.278470,0.138761,0.220000,1,5.424456,0.145655,0.130988,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.304767,1
1772480646,51804763,0.014934,-2.232232,2.325766,-1.405623,-0.406202,-1.296354,1,0.072784,0.140854,0.311127,1.230146,0.311127,1.227782,0.259813,0.600000,0.051438,0.051495,0.138761,0.278470,0.138213,0.278742,0.138213,0.220000,1,5.429766,0.146095,0.131428,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.302259,1
1772480646,76751517,0.013054,-2.232961,2.328465,-1.403618,-0.406425,-1.293655,1,0.072627,0.144462,0.311127,1.227782,0.311127,1.227744,0.260106,0.600000,0.051089,0.051620,0.138213,0.278742,0.138762,0.278469,0.138762,0.220000,1,5.424445,0.145546,0.130880,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.302219,1
1772480646,126851059,0.008333,-2.231504,2.336007,-1.400106,-0.409899,-1.286113,1,0.094758,0.199632,0.311127,1.227744,0.311127,1.220634,0.259624,0.600000,0.066863,0.067145,0.138762,0.278469,0.137857,0.278919,0.137857,0.220000,1,5.433200,0.146096,0.131429,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.294678,1
