sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772480031,624801146,0.039286,-1.817653,2.476935,-1.418248,-0.582579,-1.300203,1,0.210733,-0.020014,0.220000,0.004874,0.220000,0.001512,0.220000,0.001512,0,0.006871,0.220000,0.212667,0.024874,-0.015126,0.220000
1772480031,674815192,0.031245,-1.810789,2.475922,-1.415852,-0.592877,-1.301217,1,0.218964,-0.012439,0.220000,0.001512,0.220000,0.004635,0.220000,0.004635,0,0.021070,0.220000,0.212667,0.021512,-0.018488,0.220000
1772480031,699912135,0.027955,-1.807541,2.475958,-1.415132,-0.597444,-1.301181,1,0.219557,0.004318,0.220000,0.004635,0.220000,0.006721,0.220000,0.006721,0,0.030551,0.220000,0.212667,0.024635,-0.015365,0.220000
1772480031,724847583,0.022423,-1.803871,2.476271,-1.412859,-0.603681,-1.300867,1,0.219909,-0.004777,0.220000,0.006721,0.220000,0.004190,0.220000,0.004190,0,0.019047,0.220000,0.212667,0.026721,-0.013279,0.220000
1772480031,774823326,0.013051,-1.797357,2.476526,-1.409184,-0.614487,-1.300612,1,0.220353,0.011776,0.220000,0.004190,0.220000,0.001242,0.220000,0.001242,0,0.005644,0.220000,0.212667,0.024190,-0.015810,0.220000
1772480031,799883301,0.008657,-1.795590,2.475753,-1.406697,-0.618517,-1.301386,1,0.219227,0.000000,0.220000,0.001242,0.220000,-0.003072,0.220000,-0.003072,0,-0.013962,0.220000,0.212667,0.021242,-0.018758,0.220000
1772480031,824899967,0.005662,-1.790039,2.476906,-1.407582,-0.624762,-1.300233,1,0.219780,0.001217,0.220000,-0.003072,0.220000,0.005635,0.220000,0.005635,0,0.025613,0.220000,0.212667,0.016928,-0.023072,0.220000
1772480031,874898387,-0.002723,-1.783392,2.477742,-1.404780,-0.635089,-1.299397,1,0.219884,-0.004223,0.220000,0.005635,0.220000,0.004793,0.220000,0.004793,0,0.021787,0.220000,0.212667,0.025635,-0.014365,0.220000
1772480031,899874977,-0.008529,-1.779437,2.477478,-1.402455,-0.641717,-1.299661,1,0.219832,0.001971,0.220000,0.004793,0.220000,0.003273,0.220000,0.003273,0,0.014879,0.220000,0.212667,0.024793,-0.015207,0.220000
1772480031,924948209,-0.012476,-1.777231,2.476728,-1.400589,-0.645836,-1.300411,1,0.219195,-0.024924,0.220000,0.003273,0.220000,0.001469,0.220000,0.001469,0,0.006675,0.220000,0.212667,0.023273,-0.016727,0.220000
