sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772480256,647575151,0.113201,-1.950868,2.436629,-1.432795,-0.405930,-1.305663,1,0.000000,-0.001240,0.000000,0.000000,0.007334,0.000014,0.007334,0.000014,0.000000,0.000000,0.000000,0.000000,0.007333,0.000051,0.007333,0.000051,0,0.125731,0.007333,-0.007333,0.007333,-0.007333,0.020000,-0.020000,0.311127,0.110000,0.000204,1
1772480256,697550932,0.113498,-1.950475,2.436732,-1.433263,-0.406086,-1.305561,1,0.006830,-0.001469,0.007334,0.000014,0.014668,0.000014,0.014668,0.000014,0.006830,0.000000,0.007333,0.000051,0.014667,0.000166,0.014667,0.000166,0,0.205253,0.014667,0.000000,0.007384,-0.007283,0.020014,-0.019986,0.311127,0.110000,0.000102,1
1772480256,722588527,0.113462,-1.950828,2.436848,-1.433033,-0.405815,-1.305445,1,0.015665,0.014352,0.014668,0.000014,0.022001,-0.000003,0.022001,-0.000003,0.015665,0.000000,0.014667,0.000166,0.022000,0.000187,0.022000,0.000187,0,0.154735,0.022000,0.007333,0.007499,-0.007168,0.020014,-0.019986,0.311127,0.110000,-0.000014,1
1772480256,747661714,0.113055,-1.950895,2.435877,-1.432660,-0.405991,-1.306415,1,0.021784,-0.001263,0.022001,-0.000003,0.029334,0.000255,0.029334,0.000255,0.021784,0.000000,0.022000,0.000187,0.029333,0.000194,0.029333,0.000194,0,0.120468,0.029333,0.014667,0.007521,-0.007146,0.019997,-0.020003,0.311127,0.110000,0.000957,1
1772480256,797668829,0.112638,-1.951416,2.435325,-1.432021,-0.405796,-1.306968,1,0.022279,0.003412,0.029334,0.000255,0.036667,0.000503,0.036667,0.000503,0.022279,0.000000,0.029333,0.000194,0.036667,0.000041,0.036667,0.000041,0,0.020156,0.036667,0.022000,0.007528,-0.007139,0.020255,-0.019745,0.311127,0.110000,0.001509,1
1772480256,822742531,0.111216,-1.949650,2.435021,-1.431846,-0.408057,-1.307272,1,0.029546,0.018691,0.036667,0.000503,0.044001,0.000725,0.044001,0.000725,0.029546,0.000000,0.036667,0.000041,0.044000,0.000232,0.044000,0.000232,0,0.095876,0.044000,0.029333,0.007374,-0.007293,0.020503,-0.019497,0.311127,0.110000,0.001813,1
1772480256,847735919,0.111598,-1.949423,2.435308,-1.432290,-0.408028,-1.306985,1,0.036986,-0.006266,0.044001,0.000725,0.051335,0.000712,0.051335,0.000712,0.036986,0.000000,0.044000,0.000232,0.051333,0.000452,0.051333,0.000452,0,0.160215,0.051333,0.036667,0.007565,-0.007101,0.020725,-0.019275,0.311127,0.110000,0.001526,1
1772480256,897778469,0.109633,-1.949348,2.435303,-1.430711,-0.409201,-1.306990,1,0.044319,0.012605,0.051335,0.000712,0.058667,0.000816,0.058667,0.000816,0.044319,0.000000,0.051333,0.000452,0.058667,-0.000132,0.058667,-0.000132,0,-0.040784,0.058667,0.044000,0.007786,-0.006881,0.020712,-0.019288,0.311127,0.110000,0.001531,1
1772480256,922777429,0.109530,-1.948552,2.434791,-1.431076,-0.409916,-1.307502,1,0.052867,0.020587,0.058667,0.000816,0.066000,0.001226,0.066000,0.001226,0.052867,0.000000,0.058667,-0.000132,0.066000,0.000210,0.066000,0.000210,0,0.057802,0.066000,0.051333,0.007202,-0.007465,0.020816,-0.019184,0.311127,0.110000,0.002043,1
1772480256,947833581,0.106744,-1.946831,2.434225,-1.429750,-0.412909,-1.308068,1,0.059039,-0.015134,0.066000,0.001226,0.073333,0.001740,0.073333,0.001740,0.059039,0.000000,0.066000,0.000210,0.073333,-0.000055,0.073333,-0.000055,0,-0.013641,0.073333,0.058667,0.007543,-0.007124,0.021226,-0.018774,0.311127,0.110000,0.002609,1
1772480256,997890591,0.105876,-1.945124,2.433627,-1.429999,-0.414808,-1.308666,1,0.066495,-0.003385,0.073333,0.001740,0.080668,0.002352,0.080668,0.002352,0.066495,0.000000,0.073333,-0.000055,0.080667,0.000529,0.080667,0.000529,0,0.119191,0.080667,0.066000,0.007278,-0.007388,0.021740,-0.018260,0.311127,0.110000,0.003207,1
1772480257,22936696,0.104344,-1.944038,2.433561,-1.429350,-0.416570,-1.308731,1,0.074382,0.028299,0.080668,0.002352,0.088001,0.002380,0.088001,0.002380,0.074382,0.000000,0.080667,0.000529,0.088000,0.000436,0.088000,0.000436,0,0.081930,0.088000,0.073333,0.007862,-0.006805,0.022352,-0.017648,0.311127,0.121003,0.003272,1
1772480257,47921617,0.102558,-1.943547,2.433087,-1.428153,-0.417985,-1.309206,1,0.080771,0.003639,0.088001,0.002380,0.095333,0.002706,0.095333,0.002706,0.080771,0.000000,0.088000,0.000436,0.095333,-0.000061,0.095333,-0.000061,0,-0.009768,0.095333,0.080667,0.007770,-0.006897,0.022380,-0.017620,0.311127,0.132002,0.003747,1
1772480257,98028792,0.099794,-1.941214,2.432202,-1.427192,-0.421472,-1.310091,1,0.087521,0.003868,0.095333,0.002706,0.102667,0.003326,0.102667,0.003326,0.087521,0.000000,0.095333,-0.000061,0.102667,0.000050,0.102667,0.000050,0,0.006806,0.102667,0.088000,0.007272,-0.007395,0.022706,-0.017294,0.311127,0.143000,0.004632,1
1772480257,123017768,0.097383,-1.937748,2.432273,-1.427162,-0.425693,-1.310020,1,0.097042,0.051881,0.102667,0.003326,0.110003,0.003258,0.110003,0.003258,0.097042,0.000000,0.102667,0.000050,0.110000,0.000849,0.110000,0.000849,0,0.100177,0.110000,0.095333,0.007383,-0.007283,0.023326,-0.016674,0.311127,0.154000,0.004561,1
1772480257,148044864,0.097858,-1.937813,2.431905,-1.427517,-0.425371,-1.310387,1,0.102930,0.007420,0.110003,0.003258,0.117339,0.003505,0.117339,0.003505,0.102930,0.000000,0.110000,0.000849,0.117333,0.001107,0.117333,0.001107,0,0.114334,0.117333,0.102667,0.008182,-0.006485,0.023258,-0.016742,0.311127,0.165005,0.004928,1
1772480257,198108792,0.091670,-1.934246,2.431709,-1.424429,-0.431812,-1.310584,1,0.110167,0.008201,0.117339,0.003505,0.124667,0.003630,0.124667,0.003630,0.110161,0.001117,0.117333,0.001107,0.124667,0.000251,0.124667,0.000251,0,0.022841,0.124667,0.110000,0.008440,-0.006227,0.023505,-0.016495,0.311127,0.176008,0.005125,1
1772480257,223135769,0.091212,-1.931555,2.431690,-1.425571,-0.434290,-1.310602,1,0.119164,0.037218,0.124667,0.003630,0.132009,0.003631,0.132009,0.003631,0.119153,0.001632,0.124667,0.000251,0.132000,0.001529,0.132000,0.001529,0,0.123889,0.132000,0.117333,0.007584,-0.007083,0.023630,-0.016370,0.311127,0.187000,0.005143,1
1772480257,248181217,0.087585,-1.930803,2.431352,-1.423004,-0.436961,-1.310941,1,0.124197,0.002112,0.132009,0.003631,0.139334,0.003857,0.139334,0.003857,0.124197,0.000000,0.132000,0.001529,0.139333,0.000361,0.139333,0.000361,0,0.026165,0.139333,0.124667,0.008862,-0.005804,0.023631,-0.016369,0.311127,0.198013,0.005482,1
1772480257,298218355,0.084025,-1.927241,2.430256,-1.422082,-0.441912,-1.312037,1,0.131875,-0.001597,0.139334,0.003857,0.146669,0.004616,0.146669,0.004616,0.131847,0.002739,0.139333,0.000361,0.146667,0.000849,0.146667,0.000849,0,0.055424,0.146667,0.132000,0.007694,-0.006972,0.023857,-0.016143,0.311127,0.209001,0.006578,1
1772480257,323280512,0.080702,-1.925315,2.430245,-1.420429,-0.445379,-1.312048,1,0.142886,0.051205,0.146669,0.004616,0.154001,0.004612,0.154001,0.004612,0.142875,0.001789,0.146667,0.000849,0.154000,0.000419,0.154000,0.000419,0,0.024754,0.154000,0.139333,0.008183,-0.006484,0.024616,-0.015384,0.311127,0.220004,0.006589,1
1772480257,348261953,0.078131,-1.923580,2.429089,-1.419288,-0.448263,-1.313203,1,0.146426,0.002608,0.154001,0.004612,0.161334,0.005409,0.161334,0.005409,0.146415,0.001790,0.154000,0.000419,0.161333,0.000415,0.161333,0.000415,0,0.022287,0.161333,0.146667,0.007753,-0.006914,0.024612,-0.015388,0.311127,0.231001,0.007745,1
1772480257,398314206,0.072219,-1.919317,2.428360,-1.416821,-0.455121,-1.313932,1,0.154320,0.005747,0.161334,0.005409,0.168667,0.005906,0.168667,0.005906,0.154313,0.001537,0.161333,0.000415,0.168667,0.000191,0.168667,0.000191,0,0.009335,0.168667,0.154000,0.007749,-0.006918,0.025409,-0.014591,0.311127,0.242001,0.008474,1
1772480257,423385974,0.069040,-1.916604,2.428459,-1.415731,-0.459156,-1.313833,1,0.161461,0.009788,0.168667,0.005906,0.176000,0.005826,0.176000,0.005826,0.161450,0.001834,0.168667,0.000191,0.176000,0.000242,0.176000,0.000242,0,0.010884,0.176000,0.161333,0.007524,-0.007143,0.025906,-0.014094,0.311127,0.253000,0.008375,1
1772480257,448373769,0.065938,-1.914441,2.427806,-1.414395,-0.462694,-1.314486,1,0.168551,0.008001,0.176000,0.005826,0.183333,0.006269,0.183333,0.006269,0.168544,0.001564,0.176000,0.000242,0.183333,0.000174,0.183333,0.000174,0,0.007208,0.183333,0.168667,0.007576,-0.007091,0.025826,-0.014174,0.311127,0.264000,0.009028,1
1772480257,498444596,0.059717,-1.909054,2.427185,-1.412308,-0.470654,-1.315108,1,0.176178,0.011585,0.183333,0.006269,0.190667,0.006690,0.190667,0.006690,0.176166,0.002032,0.183333,0.000174,0.190667,0.000412,0.190667,0.000412,0,0.015731,0.190667,0.176000,0.007508,-0.007159,0.026269,-0.013731,0.311127,0.275000,0.009649,1
1772480257,523427755,0.057019,-1.906289,2.426620,-1.411646,-0.474460,-1.315672,1,0.183125,0.007694,0.190667,0.006690,0.198002,0.007071,0.198002,0.007071,0.183114,0.001952,0.190667,0.000412,0.198000,0.000846,0.198000,0.000846,0,0.029862,0.198000,0.183333,0.007746,-0.006921,0.026690,-0.013310,0.311127,0.286001,0.010213,1
1772480257,548517010,0.051943,-1.903543,2.426288,-1.409010,-0.479594,-1.316004,1,0.188520,-0.010824,0.198002,0.007071,0.205333,0.007291,0.205333,0.007291,0.188512,0.001752,0.198000,0.000846,0.205333,0.000163,0.205333,0.000163,0,0.005336,0.205333,0.190667,0.008179,-0.006488,0.027071,-0.012929,0.311127,0.297003,0.010546,1
