sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772477696,243832981,0.149610,-1.317265,2.730921,-1.412777,-0.446525,-1.315038,1,0.000000,-0.012694,0.000000,0.000000,0.007334,-0.000014,0.007334,-0.000014,0.000000,0.000000,0.000000,0.000000,0.007333,0.000051,0.007333,0.000051,0,0.125207,0.007333,-0.007333,0.007333,-0.007333,0.020000,-0.020000,0.311127,0.110000,-0.000216,1
1772477696,268889488,0.150053,-1.316999,2.730928,-1.413260,-0.446342,-1.315031,1,0.009173,0.034298,0.007334,-0.000014,0.014668,-0.000030,0.014668,-0.000030,0.009173,0.000000,0.007333,0.000051,0.014667,0.000157,0.014667,0.000157,0,0.194644,0.014667,0.000000,0.007384,-0.007283,0.019986,-0.020014,0.311127,0.110000,-0.000223,1
1772477696,293922362,0.149184,-1.317561,2.730715,-1.412281,-0.446678,-1.315244,1,0.007202,-0.001648,0.014668,-0.000030,0.022000,-0.000002,0.022000,-0.000002,0.007202,0.000000,0.014667,0.000157,0.022000,0.000068,0.022000,0.000068,0,0.056031,0.022000,0.007333,0.007490,-0.007176,0.019970,-0.020030,0.311127,0.110000,-0.000010,1
1772477696,343987815,0.148379,-1.316632,2.729037,-1.412514,-0.447885,-1.316922,1,0.014111,-0.002346,0.022000,-0.000002,0.029335,0.000445,0.029335,0.000445,0.014111,0.000000,0.022000,0.000068,0.029333,0.000281,0.029333,0.000281,0,0.174173,0.029333,0.014667,0.007401,-0.007266,0.019998,-0.020002,0.311127,0.110000,0.001668,1
1772477696,369021661,0.147635,-1.318430,2.727215,-1.410640,-0.447358,-1.318744,1,0.030718,0.025308,0.029335,0.000445,0.036667,0.001163,0.036667,0.001163,0.030718,0.000000,0.029333,0.000281,0.036667,-0.000231,0.036667,-0.000231,0,-0.114313,0.036667,0.022000,0.007614,-0.007052,0.020445,-0.019555,0.311127,0.110000,0.003490,1
1772477696,394109224,0.148407,-1.317540,2.725713,-1.411817,-0.447301,-1.320245,1,0.029356,0.003414,0.036667,0.001163,0.044001,0.001997,0.044001,0.001997,0.029356,0.000000,0.036667,-0.000231,0.044000,0.000239,0.044000,0.000239,0,0.098798,0.044000,0.029333,0.007103,-0.007564,0.021163,-0.018837,0.311127,0.110000,0.004991,1
1772477696,444214120,0.147806,-1.317382,2.722158,-1.411569,-0.447871,-1.323801,1,0.036646,0.004100,0.044001,0.001997,0.051335,0.003989,0.051335,0.003989,0.036646,0.000000,0.044000,0.000239,0.051333,0.000417,0.051333,0.000417,0,0.147666,0.051333,0.036667,0.007572,-0.007094,0.021997,-0.018003,0.311127,0.110000,0.008547,1
1772477696,469210704,0.146783,-1.316058,2.721633,-1.411978,-0.449494,-1.324326,1,0.053098,0.041897,0.051335,0.003989,0.058674,0.004839,0.058674,0.004839,0.053098,0.000000,0.051333,0.000417,0.058667,0.000937,0.058667,0.000937,0,0.290380,0.058667,0.044000,0.007750,-0.006916,0.023989,-0.016011,0.311127,0.110000,0.009072,1
1772477696,494292863,0.145842,-1.315662,2.720861,-1.411708,-0.450479,-1.325098,1,0.051341,0.001429,0.058674,0.004839,0.066009,0.005907,0.066009,0.005907,0.051341,0.000000,0.058667,0.000937,0.066000,0.001098,0.066000,0.001098,0,0.302353,0.066000,0.051333,0.008270,-0.006396,0.024839,-0.015161,0.311127,0.110000,0.009844,1
1772477696,544352565,0.143504,-1.315506,2.719357,-1.410385,-0.452412,-1.326602,1,0.059200,0.010477,0.066009,0.005907,0.073338,0.007566,0.073338,0.007566,0.059187,0.001258,0.066000,0.001098,0.073333,0.000802,0.073333,0.000802,0,0.198924,0.073333,0.058667,0.008431,-0.006236,0.025907,-0.014093,0.311127,0.110000,0.011348,1
