sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772477555,770163188,0.168437,-1.304920,2.761173,-1.384327,-0.429616,-1.324710,1,0.000000,-0.004365,0.000000,0.000000,0.311127,-0.001774,0.007364,-0.001774,0.000000,0.000000,0.000000,0.000000,0.311126,0.000666,0.007333,0.000666,1,0.038932,0.007333,-0.007333,0.007333,-0.007333,0.020000,-0.020000,0.311127,0.110000,-0.000627,1
1772477555,795231032,0.169146,-1.305633,2.761073,-1.384165,-0.428624,-1.324810,1,0.000000,-0.008710,0.311127,-0.001774,0.311127,-0.001490,0.220000,-0.001490,0.000000,0.000000,0.311126,0.000666,0.311127,-0.000428,0.220000,-0.000428,1,-0.025001,0.220000,0.220000,0.008000,-0.006667,0.018226,-0.021774,0.311127,0.110000,-0.000527,1
1772477555,845249411,0.167874,-1.305858,2.760652,-1.383238,-0.429522,-1.325232,1,0.015730,0.003345,0.311127,-0.001490,0.311127,-0.000299,0.220011,-0.000299,0.015730,0.000000,0.311127,-0.000428,0.311119,-0.002224,0.220000,-0.002224,1,-0.129960,0.220000,0.220000,0.006906,-0.007761,0.018510,-0.021490,0.311127,0.110000,-0.000106,1
1772477555,870355136,0.169098,-1.305324,2.760138,-1.384387,-0.428844,-1.325745,1,0.023545,0.014230,0.311127,-0.000299,0.311127,0.001154,0.220001,0.001154,0.023395,-0.002660,0.311119,-0.002224,0.311126,0.000624,0.220000,0.000624,1,0.036474,0.220000,0.220000,0.005109,-0.009557,0.019701,-0.020299,0.311127,0.110000,0.000408,1
1772477555,895310120,0.167268,-1.305385,2.759950,-1.383265,-0.430291,-1.325933,1,0.021605,-0.010379,0.311127,0.001154,0.311127,0.001686,0.220004,0.001686,0.021530,-0.001790,0.311126,0.000624,0.311124,-0.001403,0.220000,-0.001403,1,-0.081970,0.220000,0.220000,0.007957,-0.006709,0.021154,-0.018846,0.311127,0.110000,0.000596,1
1772477555,945372428,0.166086,-1.304381,2.757982,-1.383385,-0.431837,-1.327902,1,0.037460,0.015757,0.311127,0.001686,0.311127,0.007254,0.220001,0.007254,0.037424,-0.001633,0.311124,-0.001403,0.311126,0.000602,0.220000,0.000602,1,0.035198,0.220000,0.220000,0.005931,-0.008736,0.021686,-0.018314,0.311127,0.110000,0.002565,1
1772477555,970442157,0.165459,-1.304370,2.756754,-1.383026,-0.432351,-1.329129,1,0.045306,0.020425,0.311127,0.007254,0.311127,0.010726,0.220000,0.010726,0.045306,0.000000,0.311126,0.000602,0.311127,0.000354,0.220000,0.000354,1,0.020660,0.220000,0.220000,0.007936,-0.006731,0.027254,-0.012746,0.311127,0.110000,0.003792,1
1772477555,995437805,0.165868,-1.303785,2.755017,-1.383740,-0.432363,-1.330867,1,0.043934,0.010642,0.311127,0.010726,0.311127,0.015640,0.220019,0.015640,0.043934,0.000000,0.311127,0.000354,0.311114,0.002861,0.220000,0.002861,1,0.167201,0.220000,0.220000,0.007687,-0.006980,0.030726,-0.009274,0.311127,0.110000,0.005530,1
1772477556,45480101,0.162680,-1.303199,2.753519,-1.382345,-0.435289,-1.332365,1,0.059815,0.015387,0.311127,0.015640,0.311127,0.019877,0.220005,0.019877,0.059754,0.002717,0.311114,0.002861,0.311123,0.001511,0.220000,0.001511,1,0.088307,0.220000,0.220000,0.010194,-0.004472,0.035640,-0.004360,0.311127,0.110000,0.007028,1
1772477556,70546277,0.162310,-1.304028,2.752146,-1.381457,-0.435103,-1.333737,1,0.066212,0.016032,0.311127,0.019877,0.311127,0.023758,0.220001,0.023758,0.066192,0.001623,0.311123,0.001511,0.311126,-0.000628,0.220000,-0.000628,1,-0.036700,0.220000,0.220000,0.008844,-0.005822,0.039877,-0.000123,0.311127,0.110000,0.008400,1
1772477556,95571354,0.160661,-1.303073,2.750955,-1.381264,-0.436998,-1.334928,1,0.066540,0.021189,0.311127,0.023758,0.311127,0.027129,0.220001,0.027129,0.066520,0.001660,0.311126,-0.000628,0.311127,0.000516,0.220000,0.000516,1,0.030178,0.220000,0.220000,0.006705,-0.007961,0.043758,0.003758,0.311127,0.110000,0.009591,1
1772477556,145721516,0.157092,-1.303714,2.746791,-1.378652,-0.439513,-1.339092,1,0.081448,0.017575,0.311127,0.027129,0.311127,0.038905,0.220030,0.038905,0.081439,0.001242,0.311127,0.000516,0.311106,-0.003626,0.220000,-0.003626,1,-0.211881,0.220000,0.220000,0.007850,-0.006817,0.047129,0.007129,0.311127,0.110000,0.013755,1
1772477556,170663758,0.156391,-1.304447,2.744118,-1.377647,-0.439652,-1.341765,1,0.088492,0.032566,0.311127,0.038905,0.311127,0.046465,0.220068,0.046465,0.088414,-0.003719,0.311106,-0.003626,0.311079,-0.005458,0.220000,-0.005458,1,-0.318985,0.220000,0.220000,0.003708,-0.010959,0.058905,0.018905,0.311127,0.110000,0.016428,1
1772477556,195703682,0.154245,-1.301696,2.742240,-1.378618,-0.443004,-1.343643,1,0.088486,0.042911,0.311127,0.046465,0.311127,0.051777,0.220000,0.051777,0.088429,-0.003166,0.311079,-0.005458,0.311127,0.000094,0.220000,0.000094,1,0.005518,0.220000,0.220000,0.001875,-0.012792,0.066465,0.026465,0.311127,0.110000,0.018306,1
