sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772477845,808934918,0.161148,-1.553267,2.591679,-1.422247,-0.443068,-1.374949,1,0.000000,-0.002882,0.311127,0.147339,0.311127,1.237259,0.304327,0.167339,0.000000,0.000000,0.017938,0.310609,0.137352,0.279167,0.025271,0.303276,1,5.438046,0.025271,0.010604,0.220000,0.220000,0.167339,0.127339,0.311127,0.330000,1.312311,1
1772477845,859020248,0.162280,-1.553254,2.591764,-1.423024,-0.442246,-1.374864,1,0.000000,-0.002356,0.311127,1.237259,0.311127,1.237178,0.259721,0.600000,0.000000,0.000000,0.137352,0.279167,0.138041,0.278827,0.138041,0.220000,1,5.431427,0.144686,0.130019,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.312226,1
1772477845,884044971,0.161808,-1.553624,2.591602,-1.422431,-0.442341,-1.375026,1,0.009903,0.034825,0.311127,1.237178,0.311127,1.237331,0.259671,0.600000,0.007070,0.006934,0.138041,0.278827,0.137946,0.278874,0.137946,0.220000,1,5.432339,0.145374,0.130707,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.312388,1
1772477845,909162847,0.162388,-1.553619,2.592113,-1.422829,-0.441918,-1.374515,1,0.020366,0.051329,0.311127,1.237331,0.311127,1.236850,0.259929,0.600000,0.014520,0.014281,0.137946,0.278874,0.138430,0.278634,0.138430,0.220000,1,5.427663,0.145279,0.130613,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.311877,1
1772477845,934235690,0.162057,-1.553508,2.594101,-1.422686,-0.442236,-1.372527,1,0.032789,0.026357,0.311127,1.236850,0.311127,1.234975,0.260082,0.600000,0.023076,0.023294,0.138430,0.278634,0.138719,0.278491,0.138719,0.220000,1,5.424870,0.145764,0.131097,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.309889,1
1772477845,984302368,0.162065,-1.554501,2.598534,-1.421962,-0.441557,-1.368095,1,0.041102,0.084939,0.311127,1.234975,0.311127,1.230796,0.261077,0.600000,0.028904,0.029222,0.138719,0.278491,0.140574,0.277559,0.140574,0.220000,1,5.406718,0.146052,0.131385,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.305456,1
1772477846,9422516,0.159220,-1.553948,2.601430,-1.420438,-0.444022,-1.365199,1,0.052278,0.110240,0.311127,1.230796,0.311127,1.228066,0.260419,0.600000,0.037233,0.036697,0.140574,0.277559,0.139349,0.278176,0.139349,0.220000,1,5.418731,0.147907,0.133240,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.302561,1
1772477846,34470900,0.157901,-1.554319,2.604483,-1.419271,-0.444739,-1.362146,1,0.062572,0.126096,0.311127,1.228066,0.311127,1.225188,0.260579,0.600000,0.044284,0.044206,0.139349,0.278176,0.139648,0.278026,0.139648,0.220000,1,5.415819,0.146683,0.132016,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.299508,1
1772477846,84691169,0.155044,-1.555787,2.609393,-1.416253,-0.445842,-1.357236,1,0.072247,0.124867,0.311127,1.225188,0.311127,1.223066,0.260893,0.600000,0.051110,0.051062,0.139648,0.278026,0.140232,0.277732,0.140232,0.220000,1,5.410085,0.146981,0.132314,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.297258,1
1772477846,109652854,0.152311,-1.555952,2.612896,-1.414278,-0.447738,-1.353733,1,0.083627,0.165018,0.311127,1.223066,0.311127,1.219763,0.260600,0.600000,0.059311,0.058954,0.140232,0.277732,0.139687,0.278007,0.139687,0.220000,1,5.415437,0.147565,0.132899,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.293754,1
1772477846,134749211,0.151415,-1.555994,2.616755,-1.413639,-0.448367,-1.349873,1,0.093059,0.188553,0.311127,1.219763,0.311127,1.216125,0.260904,0.600000,0.066046,0.065559,0.139687,0.278007,0.140254,0.277721,0.140254,0.220000,1,5.409870,0.147020,0.132353,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.289895,1
1772477846,184946361,0.147869,-1.557341,2.626265,-1.410243,-0.450058,-1.340364,1,0.103637,0.198923,0.311127,1.216125,0.311127,1.207159,0.261645,0.600000,0.073468,0.073096,0.140254,0.277721,0.141626,0.277023,0.141626,0.220000,1,5.396284,0.147587,0.132921,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.280385,1
1772477846,209944763,0.143977,-1.558133,2.631695,-1.407021,-0.452380,-1.334933,1,0.113929,0.216677,0.311127,1.207159,0.311127,1.204649,0.261479,0.600000,0.081024,0.080093,0.141626,0.277023,0.141319,0.277180,0.141319,0.220000,1,5.399341,0.148960,0.134293,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.277723,1
1772477846,235005580,0.141355,-1.558552,2.638012,-1.404934,-0.454021,-1.328617,1,0.124545,0.230185,0.311127,1.204649,0.311127,1.198694,0.261726,0.600000,0.088403,0.087729,0.141319,0.277180,0.141776,0.276947,0.141776,0.220000,1,5.394791,0.148652,0.133986,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.271406,1
1772477846,285164074,0.135561,-1.560029,2.650163,-1.399917,-0.457276,-1.316466,1,0.134987,0.248619,0.311127,1.198694,0.311127,1.189819,0.262187,0.600000,0.096119,0.094776,0.141776,0.276947,0.142625,0.276511,0.142625,0.220000,1,5.386296,0.149110,0.134443,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.261994,1
1772477846,310296439,0.133164,-1.562372,2.655822,-1.396570,-0.457446,-1.310807,1,0.145479,0.255970,0.311127,1.189819,0.311127,1.184483,0.263047,0.600000,0.103050,0.102688,0.142625,0.276511,0.144201,0.275692,0.144201,0.220000,1,5.370347,0.149958,0.135292,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.256334,1
1772477846,335283369,0.129336,-1.563825,2.662665,-1.392905,-0.459273,-1.303964,1,0.172882,0.245719,0.311127,1.184483,0.311127,1.178032,0.263330,0.600000,0.122582,0.121909,0.144201,0.275692,0.144716,0.275422,0.144716,0.220000,1,5.365085,0.151535,0.136868,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.249491,1
1772477846,385457608,0.122172,-1.566493,2.677835,-1.386085,-0.462725,-1.288794,1,0.165861,0.302969,0.311127,1.178032,0.311127,1.165938,0.264198,0.600000,0.117750,0.116812,0.144716,0.275422,0.146289,0.274590,0.146289,0.220000,1,5.348876,0.152050,0.137383,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.236664,1
1772477846,410646007,0.117067,-1.567442,2.686375,-1.381924,-0.465831,-1.280254,1,0.176562,0.335659,0.311127,1.165938,0.311127,1.159873,0.264154,0.600000,0.125929,0.123757,0.146289,0.274590,0.146209,0.274632,0.146209,0.220000,1,5.349705,0.153623,0.138956,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.230231,1
1772477846,435642461,0.113494,-1.568871,2.695248,-1.378449,-0.467486,-1.271380,1,0.199652,0.302585,0.311127,1.159873,0.311127,1.151506,0.264817,0.600000,0.142590,0.139746,0.146209,0.274632,0.147404,0.273993,0.147404,0.220000,1,5.337251,0.153543,0.138876,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.221357,1
1772477846,485806119,0.105908,-1.573331,2.716535,-1.370026,-0.470032,-1.250093,1,0.196430,0.389380,0.311127,1.151506,0.311127,1.133322,0.267086,0.600000,0.140718,0.137052,0.147404,0.273993,0.151442,0.271782,0.151442,0.220000,1,5.294178,0.154737,0.140071,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.202069,1
1772477846,511023597,0.101193,-1.573978,2.728051,-1.366351,-0.473057,-1.238577,1,0.204866,0.392565,0.311127,1.133322,0.311127,1.122464,0.267522,0.600000,0.146841,0.142856,0.151442,0.271782,0.152210,0.271352,0.152210,0.220000,1,5.285812,0.158775,0.144109,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.190553,1
1772477846,536064100,0.095170,-1.574942,2.739232,-1.361556,-0.476827,-1.227397,1,0.216029,0.444247,0.311127,1.122464,0.311127,1.114043,0.267580,0.600000,0.150104,0.155362,0.152210,0.271352,0.152313,0.271295,0.152313,0.220000,1,5.284688,0.159544,0.144877,0.220000,0.220000,0.600000,0.600000,0.311127,0.330000,1.181621,1
