sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772477735,186594946,0.182354,-1.386681,2.751234,-1.369487,-0.401382,-1.301929,1,0.000000,-0.005684,0.000000,0.014564,0.002578,0.034564,0.002578,0.034564,0,13.408487,0.007333,0.000000,0.034564,-0.005436,0.220000
1772477735,211651622,0.183293,-1.386956,2.751152,-1.369845,-0.400472,-1.302011,1,0.002721,0.018520,0.002578,0.034564,0.004099,0.054564,0.004099,0.054564,0,13.311935,0.009911,0.000000,0.054564,0.014564,0.220000
1772477735,261659794,0.182122,-1.386107,2.751674,-1.369798,-0.401917,-1.301489,1,0.004107,0.037615,0.004099,0.054564,0.005535,0.074564,0.005535,0.074564,0,13.470737,0.011432,0.000000,0.074564,0.034564,0.220000
1772477735,286659188,0.183148,-1.387921,2.751213,-1.368993,-0.399996,-1.301950,1,0.005151,0.063772,0.005535,0.074564,0.007144,0.094564,0.007144,0.094564,0,13.237748,0.012869,0.000000,0.094564,0.054564,0.220000
1772477735,336674710,0.183113,-1.386783,2.753571,-1.369871,-0.400720,-1.299592,1,0.007505,0.080839,0.007144,0.094564,0.008607,0.114564,0.008607,0.114564,0,13.311321,0.014477,0.000000,0.114564,0.074564,0.220000
1772477735,361717129,0.181967,-1.386822,2.754732,-1.369139,-0.401602,-1.298432,1,0.008682,0.084477,0.008607,0.114564,0.010054,0.134564,0.010054,0.134564,0,13.383479,0.015940,0.001273,0.134564,0.094564,0.220000
1772477735,386783692,0.183253,-1.387253,2.756810,-1.369586,-0.400322,-1.296353,1,0.009916,0.112732,0.010054,0.134564,0.011693,0.154564,0.011693,0.154564,0,13.218669,0.017388,0.002721,0.154564,0.114564,0.220000
1772477735,411771585,0.181692,-1.387052,2.759105,-1.368788,-0.401679,-1.294058,1,0.011560,0.133791,0.011693,0.154564,0.013095,0.174564,0.013095,0.174564,0,13.331056,0.019026,0.004360,0.174564,0.134564,0.220000
1772477735,461859354,0.182457,-1.387366,2.765277,-1.369009,-0.400882,-1.287886,1,0.011668,0.156620,0.013095,0.174564,0.014778,0.194564,0.014778,0.194564,0,13.166092,0.020428,0.005761,0.194564,0.154564,0.220000
1772477735,486912000,0.180973,-1.384880,2.769196,-1.370065,-0.403577,-1.283967,1,0.012377,0.176042,0.014778,0.194564,0.015952,0.214564,0.015952,0.214564,0,13.450853,0.022111,0.007444,0.214564,0.174564,0.220000
1772477735,511879791,0.180810,-1.387052,2.772939,-1.368248,-0.402375,-1.280225,1,0.016784,0.208819,0.015952,0.214564,0.017732,0.234564,0.017732,0.234564,0,13.228638,0.023285,0.008618,0.234564,0.194564,0.220000
