sec,nsec,x,y,yaw,v_real,w_real,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz
1765765692.5951998,595199668,-2.1570238936677595e-16,4.472041056419652e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,25.200000762939453,-0.28299999237060547,0.8999999761581421,1.2617442749023438,0.0430956298828125,9.686939916992188,0.0022636869265673524,-0.0541953281831125,-0.005725796343670361
1765765693.8268366,826836377,0.0,0.0,0.0,0.5420456555756656,-0.04856975590728266,0.83,-0.0007823491336877448,0.6224999999999998,-0.0007700152742944484,False,25.200000762939453,-0.7670000195503235,0.8999999761581421,1.0749965454101562,-0.17477672119140625,10.098742602539062,0.10412959862209821,-0.1324922642314421,-0.0003994741635118857
1765765694.1333752,133374880,0.0,0.0,0.0,0.8347498159855604,1.1941958819666216e-06,0.83,0.05596266618191495,0.83,-0.001220080596450081,True,25.200000762939453,-0.5979999899864197,0.8999999761581421,2.2170307373046874,-0.2346317626953125,10.752359655761719,0.06857639806954038,-0.0587227020362472,0.01597896654047543
1765765694.2109158,210915577,0.5474533060600054,-0.00760283477008472,-0.012051357241000791,0.8347501121461391,0.053427527628598676,0.83,0.045339994589916145,0.83,0.045339994589916145,False,25.200000762939453,-0.5799999833106995,0.8999999761581421,0.0430956298828125,-0.26336218261718747,8.635885388183594,-0.019840550121090324,0.1701759936560633,0.06458165643442153
1765765694.3662443,366244184,0.5474533060600054,-0.00760283477008472,-0.012051357241000791,0.8347493223845959,0.05342434310624677,0.83,0.046989930047839995,0.83,0.04114646384296663,False,25.200000762939453,-0.6380000114440918,0.8999999761581421,0.8762778076171874,0.016759411621093748,9.337386474609374,0.011717908796348646,0.02250371121116956,0.08135957130192072
1765765694.4808457,480845504,0.9790234031007875,-0.016068177385648936,-0.011216263265862093,0.835976440672936,0.11180072447970801,0.83,0.036407531931334225,0.83,0.04114646384296663,False,25.200000762939453,-0.6380000114440918,0.8999999761581421,2.978386865234375,-0.4429273071289062,10.266336718749999,0.06804376585152452,0.12423646485219647,0.07536745884924244
1765765694.5113783,511378181,1.1086966287637021,-0.01873257921517541,-0.012617569316854016,0.8347495198249817,0.053423546975658785,0.83,0.025129566287910597,0.83,0.028671369724283333,False,25.200000762939453,-0.49300000071525574,0.8999999761581421,1.235408056640625,-0.8858546142578124,8.508992700195313,-0.012783173232380343,0.07709851355779394,0.03528688444354991
1765765694.7187195,718719610,1.2613402271351586,-0.022451838726639903,-0.009858161521965196,0.8281242102384567,0.0801448740305439,0.83,0.021968163309122594,0.83,0.028671369724283333,False,25.200000762939453,-0.49300000071525574,0.8999999761581421,1.4101847778320311,-0.7038952880859375,8.908824377441405,0.05339637985608872,-0.08908273846315051,0.03874899386065292
1765765695.1162171,116217094,1.2613402271351586,-0.022451838726639903,-0.009858161521965196,0.8281246051192284,-0.026716550271357258,0.83,-0.0006360808988104676,0.83,-0.002062286376163779,False,25.200000762939453,-0.5130000114440918,0.8999999761581421,0.6631938598632812,0.9504980590820312,10.27830772705078,0.030093720317895388,0.12383699068868458,-0.001331580545039619
1765765695.6018903,601890432,1.5941593841030781,-0.027047105859300348,0.008088634376731846,0.8281246051192284,-0.026716550271357258,0.83,-0.0006360808988104676,0.83,-0.002062286376163779,False,25.200000762939453,-0.5130000114440918,0.8999999761581421,0.6631938598632812,0.9504980590820312,10.27830772705078,0.030093720317895388,0.12383699068868458,-0.001331580545039619
1765765695.7491217,749121611,1.5941593841030781,-0.027047105859300348,0.008088634376731846,0.8215004801750183,0.053423546975658785,0.83,0.03748985168549186,0.83,0.023381884816985683,False,25.200000762939453,-0.5389999747276306,0.8999999761581421,0.5602431884765625,-0.82360537109375,9.26316622314453,0.048203215730434214,0.1587244009687226,0.02583266257376861
1765765696.1498413,149841035,2.068656578807546,-0.012285873227324932,0.00990549837664427,0.8347501121461391,0.05342593536742272,0.83,0.03748985168549186,0.83,0.01859194000579153,False,25.200000762939453,-0.5289999842643738,0.8999999761581421,0.689530078125,0.38307226562499996,8.810662109374999,0.042077945223251964,-0.09494169286132485,0.015046860158947694
1765765697.9824197,982419612,2.084233422794419,-0.012752699104419084,0.0086740069237725,0.8413748787716031,0.1335682219735557,0.83,0.05038681320131466,0.83,0.05517697563074822,False,25.200000762939453,-0.5350000262260437,0.8999999761581421,0.9265560424804687,1.2665326782226562,9.239224206542968,0.008921589651765448,0.10226538585904274,0.09627327340636446
1765765698.1178102,117810195,2.727977624552012,-0.02708202498937564,-0.015471099090731225,0.8215004801750183,-0.160283379016384,0.83,-0.15109771647410003,0.83,-0.1565534105615632,False,25.200000762939453,-0.4099999964237213,0.8999999761581421,1.218648645019531,0.2753331909179687,9.744400756835937,0.02024002428460221,-0.009853696033293181,-0.05752427954571154
1765765698.1482785,148278340,2.727977624552012,-0.02708202498937564,-0.015471099090731225,0.8214996287133545,-0.10685639872756457,0.83,-0.134922605901615,0.83,-0.134922605901615,False,25.200000762939453,-0.4099999964237213,0.8999999761581421,0.33518823242187495,-0.28969840087890625,7.848193041992187,-0.01038632825130903,0.1262338356697559,-0.09920275060545163
1765765699.085402,85401946,2.727977624552012,-0.02708202498937564,-0.015471099090731225,0.8347487300634384,-0.053433100542714516,0.83,-0.1306601584829282,0.83,-0.134922605901615,False,25.200000762939453,-0.4580000042915344,0.8999999761581421,0.1867477294921875,0.7613561279296874,9.421183532714844,0.0346210941710301,-0.23129554067338184,-0.09946906671445954
