t,x,y,yaw,v,w,v_cmd,w_cmd,v_nav,w_nav,velocity_violation
291.934,-1.8994115468457593e-15,2.6731132221083175e-16,2.4546771937743937e-15,0.0,0.0,0.22,-7.339469060303924e-15,0.0,0.0,True
291.968,0.00043576056665110336,-3.666413559404603e-07,-3.3200679692512604e-06,0.02178802839356157,-0.00016600339763361838,0.22,-7.339469060303924e-15,0.025,-7.339469060303924e-15,False
292.0,0.0018214856017692964,-7.882491391521216e-07,-7.082795359359915e-06,0.044287122979939794,-0.00018818514822445398,0.22,9.986561144834594e-06,0.05,-7.339469060303924e-15,False
292.034,0.0028214436228264322,-7.956982397513327e-07,-7.0823157786112065e-06,0.0499979010554947,2.3979037679089377e-08,0.22,9.986561144834594e-06,0.07500000000000001,9.986561144834594e-06,False
292.068,0.00550709706758207,-1.2639356028577323e-06,-1.0805405160944283e-05,0.07499744991969745,9.952250312750266e-06,0.22,3.3342192632207013e-05,0.07500000000000001,9.986561144834594e-06,False
292.1,0.008992709900322917,-1.7752842396877737e-06,-1.41650306997098e-05,0.09928385396996532,-0.00017796566389449708,0.22,3.2855943700582214e-05,0.1,3.3342192632207013e-05,False
292.134,0.010992625092306798,-1.804477414082088e-06,-1.3498525943299397e-05,0.09999575961934008,3.3325237680514874e-05,0.22,3.2855943700582214e-05,0.125,3.2855943700582214e-05,False
292.168,0.01562822518979683,-2.3633324237068586e-06,-1.65630121815532e-05,0.12499593572519627,3.2820956263890366e-05,0.22,5.552130541434527e-05,0.125,3.2855943700582214e-05,False
292.2,0.018213812554443,-2.9095823806818663e-06,-2.0365414092714256e-05,0.129279368784249,-0.00019012010099572763,0.22,6.718157655877282e-05,0.15,5.552130541434527e-05,False
292.234,0.024213604188926402,-3.0313502350083237e-06,-1.8145792339396168e-05,0.14999427712606614,5.544521961553528e-05,0.22,6.718157655877282e-05,0.175,6.718157655877282e-05,False
292.268,0.0310991471451753,-3.7031758821456053e-06,-2.022932038304348e-05,0.17499372499912555,6.705916959504066e-05,0.22,7.609995180045986e-05,0.175,6.718157655877282e-05,False
292.3,0.03478480087736611,-4.3174786152517236e-06,-2.365523808370455e-05,0.18428268734015268,-0.0001712958791699748,0.22,8.65602806922389e-05,0.19999999999999998,7.609995180045986e-05,False
292.334,0.04278456903903777,-4.505131762135298e-06,-2.0617928465823738e-05,0.19999363841721615,7.594098292429408e-05,0.22,8.65602806922389e-05,0.22,8.65602806922389e-05,False
292.368,0.051578866369902214,-5.516893065586527e-06,-2.4214195753337624e-05,0.21999362199404393,8.639303956670119e-05,0.22,0.00010098371108410145,0.22,0.00010098371108410145,False
292.4,0.05597874513662587,-5.625390721501294e-06,-2.231335773726932e-05,0.2199939384621174,9.504190074949292e-05,0.22,9.576663064091434e-05,0.22,0.00010098371108410145,False
292.434,0.06477852144886032,-5.814265244426677e-06,-1.830205493618146e-05,0.219994557583586,9.975962100838842e-05,0.22,8.94610663113838e-05,0.22,9.576663064091434e-05,False
292.468,0.07357832082489099,-5.968390777940117e-06,-1.4491010935720137e-05,0.21999512527196932,9.496861039792748e-05,0.22,8.94610663113838e-05,0.22,8.94610663113838e-05,False
292.5,0.08237815314700932,-6.0792652915806554e-06,-1.0827007139478776e-05,0.21999622915414996,9.370670284170046e-05,0.22,8.324011962556112e-05,0.22,8.94610663113838e-05,False
292.534,0.08677815211055548,-6.06377628374565e-06,-8.565078628040934e-06,0.21999994816996074,0.00011309642502510542,0.22,7.225539606263849e-05,0.22,8.324011962556112e-05,False
292.568,0.09557814993557512,-6.01324101047847e-06,-4.26479999715782e-06,0.2199999448885508,0.000105158520113946,0.22,7.225539606263849e-05,0.22,7.225539606263849e-05,False
292.6,0.09997814917801248,-5.978126465290995e-06,-2.34211105677267e-06,0.21999996211628253,9.613444689193784e-05,0.22,6.319542726414085e-05,0.22,7.225539606263849e-05,False
292.634,0.10877814794626467,-5.892027535229341e-06,1.2629376701704502e-06,0.21999996890708085,8.541164007169755e-05,0.22,5.1038011284404226e-05,0.22,6.319542726414085e-05,False
292.668,0.11757814671816774,-5.785739674729382e-06,4.4488955480611814e-06,0.21999996967477747,7.603559950553063e-05,0.22,5.1038011284404226e-05,0.22,5.1038011284404226e-05,False
292.7,0.12197814612338341,-5.7264550049648484e-06,5.826886951131405e-06,0.21999997027624268,6.889957049338591e-05,0.22,4.369984226857711e-05,0.22,4.369984226857711e-05,False
292.734,0.1307781449793161,-5.595868096756421e-06,8.36169974182647e-06,0.21999997183154396,5.959987632309094e-05,0.22,3.414812864326365e-05,0.22,4.369984226857711e-05,False
292.768,0.13957814388024348,-5.4519842915570855e-06,1.055920902679644e-05,0.2199999728542704,5.115984187398226e-05,0.22,3.414812864326365e-05,0.22,3.414812864326365e-05,False
292.8,0.14397814335147716,-5.375808132751855e-06,1.1509436054872594e-05,0.21999997360390963,4.751135094238634e-05,0.22,2.8445075487419527e-05,0.22,2.8445075487419527e-05,False
292.834,0.15277814232274095,-5.216121305268203e-06,1.3216938692834678e-05,0.21999997462923448,4.032671974130153e-05,0.22,2.0985407195394858e-05,0.22,2.8445075487419527e-05,False
292.868,0.16157814134355206,-5.048202711141775e-06,1.4656081495501355e-05,0.2199999757649632,3.230241958362967e-05,0.22,2.0985407195394858e-05,0.22,2.0985407195394858e-05,False
292.9,0.16597814086654997,-4.961601356603345e-06,1.5275023925850323e-05,0.21999997621483874,3.0947122198199395e-05,0.22,1.658058891876854e-05,0.22,1.658058891876854e-05,False
292.934,0.1747781399327458,-4.784566044963984e-06,1.6347589624084503e-05,0.2199999767418308,2.5447994111971184e-05,0.22,1.2628574723842485e-05,0.22,1.2628574723842485e-05,False
292.968,0.18357813900365103,-4.603501249039885e-06,1.72429252884394e-05,0.21999997693387635,2.023285254892926e-05,0.22,7.3641607723415315e-06,0.22,1.2628574723842485e-05,False
293.0,0.18797813659077986,-4.51426634805955e-06,1.7620088604056547e-05,0.21999987943431987,1.885816587332556e-05,0.22,7.3641607723415315e-06,0.22,7.3641607723415315e-06,False
293.034,0.19677809938069402,-4.359409953967423e-06,1.791766348322749e-05,0.21999909872765885,7.423317072152713e-06,0.22,4.798867640553346e-06,0.22,4.798867640553346e-06,False
293.068,0.20557806661137365,-4.202213768727344e-06,1.8132525052069105e-05,0.21999920761142322,4.871385828053576e-06,0.22,1.9368932451575676e-06,0.22,4.798867640553346e-06,False
293.1,0.20997806467912866,-4.1128757991161935e-06,1.830776763406389e-05,0.21999990346918458,8.76212915557062e-06,0.22,1.9368932451575676e-06,0.22,1.9368932451575676e-06,False
293.134,0.21877806374847433,-3.93031951702562e-06,1.858095499279798e-05,0.2199999762110833,6.807982444456684e-06,0.22,-3.262325640171935e-07,0.22,-3.262325640171934e-07,False
293.168,0.22757806271843709,-3.7473210473454636e-06,1.8756479799989115e-05,0.21999997371253982,4.026275091106868e-06,0.22,-2.454681972040125e-06,0.22,-3.262325640171934e-07,False
293.2,0.2319780621745145,-3.6560658270228934e-06,1.8814587668567448e-05,0.21999997288962297,2.9053934147427185e-06,0.22,-2.454681972040125e-06,0.22,-2.454681972040125e-06,False
293.234,0.24077806106123054,-3.4747831184885666e-06,1.8865050009925766e-05,0.219999972025398,1.1422558898743773e-06,0.22,-5.273465761582054e-06,0.22,-5.273465761582054e-06,False
293.268,0.2495780599498219,-3.2953890256286896e-06,1.8784523608099372e-05,0.2199999725708886,-2.1175613484913924e-06,0.22,-6.883253762227393e-06,0.22,-6.883253762227393e-06,False
293.3,0.25397805940916285,-3.206694483884258e-06,1.871885357428968e-05,0.21999997305020988,-3.283501670559019e-06,0.22,-6.883253762227393e-06,0.22,-6.883253762227393e-06,False
