sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1766640488,537322526,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260000,-0.000000,0.008667,-0.000000,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.008667,0.000000,0.016667,-0.016667,0.260000
1766640488,569518581,-0.000001,0.000000,0.000000,0.000000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,602873725,-0.000001,0.000000,0.000000,0.000000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,635981204,0.000044,0.000000,0.000000,0.004500,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,669594205,0.000727,0.000000,0.000000,0.025400,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,702678422,0.001247,0.000000,0.000000,0.026000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,736074358,0.001910,0.000000,0.000000,0.037500,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,769744222,0.002690,0.000000,0.000000,0.039000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,803011851,0.004679,0.000000,0.000000,0.052000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,836777125,0.005875,0.000000,0.000000,0.064000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,869428185,0.008605,0.000000,0.000000,0.075900,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,902981725,0.010165,0.000000,0.000000,0.078000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,936297494,0.011868,0.000000,0.000000,0.089500,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640488,969301621,0.015638,0.000000,0.000000,0.101900,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,3027081,0.017718,0.000000,0.000000,0.104000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,36211436,0.019902,0.000000,0.000000,0.113400,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,69447104,0.024660,0.000000,0.000000,0.124500,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,102595065,0.027260,0.000000,0.000000,0.130000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,135950934,0.029964,0.000000,0.000000,0.139400,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,169281488,0.035775,0.000000,0.000000,0.151500,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,203062567,0.038895,0.000000,0.000000,0.156000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,235973706,0.042119,0.000000,-0.000000,0.165400,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,269279736,0.048934,0.000000,-0.000000,0.174500,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,302913271,0.052571,0.000000,-0.000000,0.182000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,336023448,0.059896,0.000000,-0.000000,0.186500,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,369304092,0.063790,0.000000,-0.000000,0.195000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,402908124,0.071993,0.000000,-0.000000,0.208000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,436120465,0.076244,0.000000,-0.000000,0.216500,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,469597959,0.080664,0.000000,-0.000000,0.221000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,503098850,0.089855,0.000000,-0.000000,0.234000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,536228671,0.094580,0.000000,-0.000000,0.238500,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,569723823,0.099514,0.000000,-0.000000,0.247000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,602915513,0.109784,0.000000,-0.000000,0.260000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,636084653,0.114984,0.000000,-0.000000,0.260000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,669429194,0.125384,0.000000,-0.000000,0.260000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,702957853,0.130584,0.000000,-0.000000,0.260000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,736121467,0.135784,0.000000,-0.000000,0.260000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,769462813,0.146184,0.000000,-0.000000,0.260000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
1766640489,802766644,0.151384,0.000000,-0.000000,0.260000,0.000000,0.260000,-0.000000,0.260000,-0.000000,0.260000,-0.000000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000000,0.260000,0.251333,0.016667,-0.016667,0.260000
