sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765441425.8060102,806022144.0,0.0,0.0,-8.673617379884035e-19,0.24178938324555624,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,False
1765441425.8556147,855621376.0,0.0,0.0,-8.673617379884035e-19,0.2694560499122229,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,False
1765441425.8724768,872482816.0,0.0,0.0,-8.673617379884035e-19,0.29712271657888956,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.041499999999999995,0.0,False
1765441426.00036,370944.0,0.0,0.0,-8.673617379884035e-19,0.3801227165788896,0.0006156742501359167,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.12449999999999999,0.0,False
1765441426.005507,5516544.0,0.0,0.0,-8.673617379884035e-19,0.40778938324555625,0.0006611085959445725,nan,nan,0.03975027799606323,0.0,nan,nan,nan,nan,nan,nan,0.12449999999999999,0.0,False
1765441426.0588613,58867200.0,0.0030896871207071186,-1.883303919036905e-06,-0.0008014487223916877,0.4354560499122229,0.0010605172533193945,nan,nan,0.07950055599212646,0.0,nan,nan,nan,nan,nan,nan,0.20749999999999996,0.0010605172533193945,False
1765441426.2093046,209312768.0,0.006328679901328016,-4.479164672055447e-06,-0.000801416877168886,0.4631227165788896,0.0011334974990326685,nan,nan,0.09274959564208984,0.0,nan,nan,nan,nan,nan,nan,0.20749999999999996,0.0010605172533193945,False
1765441426.21594,215944704.0,0.006328679901328016,-4.479164672055447e-06,-0.000801416877168886,0.5737893832455562,0.0037974878016581305,nan,nan,0.14906275272369385,-0.013355886743914696,nan,nan,nan,nan,nan,nan,0.3319999999999999,0.0026991525205315686,False
1765441426.2612972,261302784.0,0.006328679901328016,-4.479164672055447e-06,-0.000801416877168886,0.6014560499122228,0.004512875494760852,nan,nan,0.21862415969371796,-0.026714958010181304,nan,nan,nan,nan,nan,nan,0.3734999999999999,0.004512875494760852,False
1765441426.4129694,412979456.0,0.006328679901328016,-4.479164672055447e-06,-0.000801416877168886,0.7397893832455559,0.01538261275538476,nan,nan,0.3511256128549576,0.026714958010181304,nan,nan,nan,nan,nan,nan,0.45649999999999985,0.010452611974430778,False
1765441426.4592803,459286784.0,0.006328679901328016,-4.479164672055447e-06,-0.000801416877168886,0.7674560499122225,0.016868109374901696,nan,nan,0.4173755496740341,-0.026714958010181304,nan,nan,nan,nan,nan,nan,0.5394999999999999,0.016868109374901696,False
1765441426.4721658,472170496.0,0.006328679901328016,-4.479164672055447e-06,-0.000801416877168886,0.7951227165788891,0.017807690016354658,nan,nan,0.4571250379085541,-0.080141689508192,nan,nan,nan,nan,nan,nan,0.5394999999999999,0.016868109374901696,False
1765441426.5075438,507549696.0,0.04448937930928132,-8.330876296458456e-05,-0.0033453808955962736,0.8227893832455557,0.02097032943981451,nan,nan,0.48362548649311066,-0.026714958010181304,nan,nan,nan,nan,nan,nan,0.5809999999999998,0.017807690016354658,False
1765441426.5475154,547521792.0,0.14250168050331968,-0.0006915134103362419,-0.00774695551615872,0.83,0.022119726177547837,nan,nan,0.5233749747276306,0.026711773487829393,nan,nan,nan,nan,nan,nan,0.5809999999999998,0.017807690016354658,False
1765441426.60091,600916224.0,0.14711732710033587,-0.0007266548376625437,-0.007511377420759984,0.83,0.023381913519179044,nan,nan,0.5631252527236938,0.026711773487829393,nan,nan,nan,nan,nan,nan,0.6224999999999998,0.022119726177547837,False
