sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765441541.799507,799513344.0,4.440892098500626e-16,-8.881784197001252e-16,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,True
1765441541.84109,841099776.0,8.881784197001252e-16,0.0,0.0,0.83,-0.0024008248101654414,nan,nan,0.1921250931918621,-0.08014089337760402,nan,nan,nan,nan,nan,nan,0.3319999999999999,-0.003096884119596777,False
1765441541.843747,843754496.0,8.881784197001252e-16,0.0,0.0,0.83,-0.0031720505406154184,nan,nan,0.21199973858892918,0.05342633343271671,nan,nan,nan,nan,nan,nan,0.3319999999999999,-0.003096884119596777,False
1765441541.8870616,887069440.0,8.881784197001252e-16,0.0,0.0,0.83,-0.002483116658156619,nan,nan,0.28487587347626686,-0.02670938509606546,nan,nan,nan,nan,nan,nan,0.3734999999999999,-0.0031720505406154184,False
1765441541.9076018,907609600.0,8.881784197001252e-16,0.0,0.0,0.83,-0.002483116658156619,nan,nan,0.33125047385692596,3.184522351910991e-06,nan,nan,nan,nan,nan,nan,0.3734999999999999,-0.0031720505406154184,False
1765441541.9397311,939738112.0,8.881784197001252e-16,0.0,0.0,0.83,-0.00178342188366461,nan,nan,0.3378755860030651,-0.026710977357241414,nan,nan,nan,nan,nan,nan,0.41499999999999987,-0.002483116658156619,False
1765441541.9863334,986339840.0,0.06704495867753257,6.709214890676662e-05,1.1195586138712521e-08,0.83,0.0019195194868678288,nan,nan,0.3842490017414093,-6.369044703821982e-06,nan,nan,nan,nan,nan,nan,0.45649999999999985,-0.0003094003277462941,False
1765441542.018245,18262784.0,0.06900350130411725,6.709215523947876e-05,1.1195586138712521e-08,0.83,0.0019195194868678288,nan,nan,0.3908754959702492,-0.05342513923683474,nan,nan,nan,nan,nan,nan,0.45649999999999985,-0.0003094003277462941,False
1765441542.0769184,76932608.0,0.10054845312672445,2.795439215041995e-05,-0.002418544344518604,0.83,0.009772683592566509,nan,nan,0.4240008592605591,-0.053423546975658785,nan,nan,nan,nan,nan,nan,0.5394999999999999,0.007344522285778975,False
1765441542.176018,176025088.0,0.10054845312672445,2.795439215041995e-05,-0.002418544344518604,0.83,0.02053511841478738,nan,nan,0.5101259350776672,-0.026711773487829393,nan,nan,nan,nan,nan,nan,0.6224999999999998,0.0187240705151949,False
1765441542.207761,207768064.0,0.18397484058558033,-0.00041781807257113,-0.008281275298477463,0.83,0.024837800389042937,nan,nan,0.5763750821352005,-0.026714958010181304,nan,nan,nan,nan,nan,nan,0.6224999999999998,0.0187240705151949,False
