sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765441562.6977386,697744896.0,0.0,8.881784197001252e-16,0.0,0.83,0.0007407051846709397,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.12449999999999999,0.0,False
1765441562.7086473,708653568.0,0.0,8.881784197001252e-16,0.0,0.83,0.0007407051846709397,nan,nan,0.019875138998031616,-0.026718142532533216,nan,nan,nan,nan,nan,nan,0.16599999999999998,0.0007407051846709397,False
1765441562.776762,776768512.0,0.0,8.881784197001252e-16,0.0,0.83,0.002230276349354314,nan,nan,0.07950055599212646,0.0,nan,nan,nan,nan,nan,nan,0.20749999999999996,0.00148246475264919,False
1765441562.8161037,816118272.0,0.0,0.0,0.0,0.83,0.0022397364321765146,nan,nan,0.10600100457668304,3.184522351910991e-06,nan,nan,nan,nan,nan,nan,0.24899999999999994,0.0022397364321765146,False
1765441562.848577,848587008.0,-5.500306675010336e-05,7.346148578335487e-09,-0.00022178656145264633,0.83,0.003744805398979642,nan,nan,0.13912439346313477,0.026711773487829393,nan,nan,nan,nan,nan,nan,0.24899999999999994,0.0022397364321765146,False
1765441562.8763678,876376064.0,-5.500306675010336e-05,7.346148578335487e-09,-0.00022178656145264633,0.83,0.00376855957894302,nan,nan,0.17887546122074127,-0.026714958010181304,nan,nan,nan,nan,nan,nan,0.2904999999999999,0.003744805398979642,False
1765441562.9128234,912829696.0,-5.500306675010336e-05,7.346148578335487e-09,-0.00022178656145264633,0.83,0.005286106525518427,nan,nan,0.1854991912841797,0.0,nan,nan,nan,nan,nan,nan,0.2904999999999999,0.003744805398979642,False
1765441562.960858,960866048.0,-5.500306675010336e-05,7.346148578335487e-09,-0.00022178656145264633,0.83,0.009142618692964009,nan,nan,0.21200042963027954,-0.026711773487829393,nan,nan,nan,nan,nan,nan,0.3319999999999999,0.005286106525518427,False
1765441563.0086544,8661760.0,0.0019874979679510574,-5.840471590801144e-07,-0.0005342991482612263,0.83,0.009992175520866323,nan,nan,0.2782495766878128,-3.184522351910991e-06,nan,nan,nan,nan,nan,nan,0.3734999999999999,0.006838014791566845,False
1765441563.1097982,109805056.0,0.0025181254583803714,-8.675525524637351e-07,-0.0005342991482612263,0.83,0.015129832085475173,nan,nan,0.36437465250492096,-0.026714958010181304,nan,nan,nan,nan,nan,nan,0.45649999999999985,0.010973664173832363,False
1765441563.1876225,187630080.0,0.0026500051243889544,-9.380136534176131e-07,-0.0005342673030379642,0.83,0.02117457371291249,nan,nan,0.4571242481470108,-0.026714958010181304,nan,nan,nan,nan,nan,nan,0.5394999999999999,0.01841900382681625,False
1765441563.372422,372444160.0,0.023145511877449287,-2.5698570611076832e-05,-0.0018699514832452085,0.83,0.023873916807258574,nan,nan,0.49025000631809235,-0.0534267314980107,nan,nan,nan,nan,nan,nan,0.5809999999999998,0.023873916807258574,False
1765441563.3803008,380311552.0,0.023145511877449287,-2.5698570611076832e-05,-0.0018699514832452085,0.83,0.03536134727003914,nan,nan,0.5962510108947754,-0.053423546975658785,nan,nan,nan,nan,nan,nan,0.7054999999999998,0.03229196061833779,False
1765441563.4763887,476395264.0,0.04135720070698046,-7.002358469243575e-05,-0.0026713806896124116,0.83,0.03816935079699853,nan,nan,0.6956255212426186,-0.02671336574900535,nan,nan,nan,nan,nan,nan,0.7884999999999998,0.03641547479193585,False
