sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765441284.4724903,472495616.0,0.0,0.0,0.0,0.027666666666666666,0.0,nan,nan,-0.006624914705753326,0.02671336574900535,nan,nan,nan,nan,nan,nan,0.027666666666666666,0.0,False
1765441284.528452,528462080.0,0.0,0.0,0.0,0.08299999999999999,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.05533333333333333,0.0,False
1765441284.538624,538628352.0,6.624914498676304e-05,-8.848687116369547e-09,-0.0002671336515191334,0.08299999999999999,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.05533333333333333,0.0,False
1765441284.5865595,586569216.0,6.624914498676304e-05,-8.848687116369547e-09,-0.0002671336515191334,0.13833333333333334,0.0,nan,nan,0.006624717265367508,-7.961305879777478e-07,nan,nan,nan,nan,nan,nan,0.09683333333333333,0.0,False
1765441284.6226416,622651392.0,0.0017224974451170993,-4.778439119945688e-07,-0.0005342832256496784,0.166,0.00026912483698432937,nan,nan,0.04637519270181656,0.026716550271357258,nan,nan,nan,nan,nan,nan,0.1383333333333333,0.0,False
1765441284.6466773,646686976.0,0.0019258694498827111,-5.593351763977239e-07,-0.000417121473670137,0.19366666666666668,0.0,nan,nan,0.06625033169984818,-1.5922611759554956e-06,nan,nan,nan,nan,nan,nan,0.1383333333333333,0.0,False
1765441284.6721888,672197632.0,0.005557052927904316,-1.6250334464729121e-06,-0.00038597631403096557,0.19366666666666668,0.0,nan,nan,0.08281242102384567,0.013357479005090652,nan,nan,nan,nan,nan,nan,0.1798333333333333,0.0,False
1765441284.8516119,851619072.0,0.008943748453785538,-3.3183845005169132e-06,-0.0008014168771688695,0.3596666666666667,0.0014993968931638114,nan,nan,0.16562563180923462,-0.026711773487829393,nan,nan,nan,nan,nan,nan,0.30433333333333323,0.0012485760941408825,False
1765441284.9355898,935594240.0,0.009590008794078564,-3.836308555271728e-06,-0.0008014168771688695,0.41500000000000004,0.0027919095539972886,nan,nan,0.2848754785954952,0.026715754140769283,nan,nan,nan,nan,nan,nan,0.3873333333333332,0.00163515220060605,False
1765441284.9389384,938942464.0,0.009590008794078564,-3.836308555271728e-06,-0.0008014168771688695,0.41500000000000004,0.0027919095539972886,nan,nan,0.31137513741850853,-0.026714161879593325,nan,nan,nan,nan,nan,nan,0.3873333333333332,0.00163515220060605,False
