sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765441512.0846186,84626176.0,0.00019874545700693247,4.424475807951467e-08,0.00026715753543628794,0.83,-0.0006721102815400567,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.041499999999999995,-0.0006721102815400567,False
1765441512.116184,116192256.0,0.00019874545700693247,4.424475807951467e-08,0.00026715753543628794,0.83,-0.0006721102815400567,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.08299999999999999,-0.0006721102815400567,False
1765441512.1402442,140250624.0,0.00019874545700693247,4.424475807951467e-08,0.00026715753543628794,0.83,-0.0006721102815400567,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.08299999999999999,-0.0006721102815400567,False
1765441512.216268,216275200.0,0.00019874545700693247,4.424475807951467e-08,0.00026715753543628794,0.83,-0.0013475303489852888,nan,nan,0.05962625611573458,0.026708787998124477,nan,nan,nan,nan,nan,nan,0.12449999999999999,-0.0006721102815400567,False
1765441512.2409651,240978944.0,0.004306238258327877,2.2211693169182922e-06,0.0002671854000062715,0.83,-0.0013492786988050262,nan,nan,0.08612482901662588,-0.026712768651064367,nan,nan,nan,nan,nan,nan,0.16599999999999998,-0.0013475303489852888,False
1765441512.2778118,277825024.0,0.008016250093287436,4.1149598759560035e-06,0.000801408915863178,0.83,-0.000681255683904358,nan,nan,0.11924994550645351,-0.053427129563304684,nan,nan,nan,nan,nan,nan,0.20749999999999996,-0.0013492786988050262,False
1765441512.311482,311488000.0,0.01175532856631678,5.693987185750871e-06,0.00019738968511138986,0.83,-0.0006900010090394494,nan,nan,0.11262542568147182,-0.026715356075475292,nan,nan,nan,nan,nan,nan,0.24899999999999994,-0.0006900010090394494,False
1765441512.340514,340523008.0,0.01659455226127493,6.340419465011848e-06,0.0002097293644297818,0.83,-2.2107420474548104e-05,nan,nan,0.13912493642419577,0.026713962846946333,nan,nan,nan,nan,nan,nan,0.24899999999999994,-0.0006900010090394494,False
1765441512.409244,409255936.0,0.017459063792662377,6.455913689862314e-06,0.0001586119087289357,0.83,-0.0006963063601380905,nan,nan,0.18549959850497544,1.6420193377041047e-06,nan,nan,nan,nan,nan,nan,0.2904999999999999,-2.2107420474548134e-05,False
1765441512.415373,415380480.0,0.017459063792662377,6.455913689862314e-06,0.0001586119087289357,0.83,0.0006514158564606448,nan,nan,0.17887459741905332,-0.026712072036799886,nan,nan,nan,nan,nan,nan,0.3319999999999999,0.0006514158564606448,False
