sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765441466.3793466,379358208.0,6.624519617792757e-05,8.847633736763783e-09,0.0002671177289077272,0.83,-0.0006718752694747127,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,True
1765441466.4652607,465267200.0,6.624519617792757e-05,8.847633736763783e-09,0.0002671177289077272,0.83,-0.0006718752694747127,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.08299999999999999,-0.0006718752694747127,False
1765441466.517815,517827584.0,6.624519617792757e-05,8.847633736763783e-09,0.0002671177289077272,0.83,-0.0006718752694713279,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.12449999999999999,-0.0006718752694713279,False
1765441466.5820618,582068736.0,6.624519617792757e-05,8.847633736763783e-09,0.0002671177289077272,0.83,0.0033682498366228095,nan,nan,0.046375143341720104,-0.026713166716358355,nan,nan,nan,nan,nan,nan,0.16599999999999998,0.0013438008214567278,False
1765441466.6926014,692608512.0,6.624519617881575e-05,8.847633736763783e-09,0.0002671177289077272,0.83,0.002074470342246529,nan,nan,0.10599932633340359,-2.7864570579221172e-06,nan,nan,nan,nan,nan,nan,0.24899999999999994,0.002718895384409486,False
1765441466.7111754,711182848.0,6.624519617881575e-05,8.847633736763783e-09,0.0002671177289077272,0.83,0.002074470342246529,nan,nan,0.11924932850524783,-0.0534302145693331,nan,nan,nan,nan,nan,nan,0.24899999999999994,0.002718895384409486,False
1765441466.7402947,740304384.0,0.0007214787152109992,9.040545112526388e-08,-7.931155256530991e-05,0.83,0.0027623174301487823,nan,nan,0.19212573487311602,0.026716351238710266,nan,nan,nan,nan,nan,nan,0.2904999999999999,0.002074470342246529,False
1765441466.8276927,827698432.0,0.01854999062176388,-1.789286220876818e-05,-0.0010685445577087334,0.83,-0.0005708485747512004,nan,nan,0.24512480571866035,-7.961305879777478e-07,nan,nan,nan,nan,nan,nan,0.3734999999999999,0.0007705703112885027,False
1765441466.8397155,839723008.0,0.023717486578248792,-2.2423632219492617e-05,-0.0005342832256497269,0.83,-0.0005708485747512004,nan,nan,0.29150039330124855,2.3883917639332433e-06,nan,nan,nan,nan,nan,nan,0.3734999999999999,0.0007705703112885027,False
1765441466.9046612,904670720.0,0.030664317450033618,-2.5705481685456277e-05,-0.00011341399053864309,0.83,0.0014341266938859675,nan,nan,0.33124909177422523,-3.980652939888739e-06,nan,nan,nan,nan,nan,nan,0.41499999999999987,-0.000576943645350992,False
1765441466.9186938,918705408.0,0.030664317450033618,-2.5705481685456277e-05,-0.00011341399053864309,0.83,0.0014464652739150513,nan,nan,0.3378751911222935,0.026714161879593325,nan,nan,nan,nan,nan,nan,0.45649999999999985,0.0014341266938859675,False
1765441466.951755,951762432.0,0.05209070719388942,-2.4587246987728406e-05,0.00026715753543625324,0.83,0.0021440227955149493,nan,nan,0.39087510108947754,-0.026711773487829393,nan,nan,nan,nan,nan,nan,0.45649999999999985,0.0014341266938859675,False
1765441466.998279,998286336.0,0.08011511232122048,-2.9903344583637192e-05,-0.000534323032178229,0.83,0.0008340769870027918,nan,nan,0.44387560337781906,-0.08014009724701604,nan,nan,nan,nan,nan,nan,0.49799999999999983,0.0021440227955149493,False
1765441467.0336955,33701376.0,0.09864622455994088,-4.255638020467245e-05,-0.00026714161282486777,0.83,0.0022044800645440506,nan,nan,0.43062498420476913,0.02671336574900535,nan,nan,nan,nan,nan,nan,0.5394999999999999,0.0008340769870027918,False
1765441467.0400062,40019968.0,0.11133957763275504,-5.323871358164922e-05,-0.0009176383610778658,0.83,0.0022044800645440506,nan,nan,0.4769989922642708,-0.053431508281538566,nan,nan,nan,nan,nan,nan,0.5394999999999999,0.0008340769870027918,False
1765441467.0760834,76098304.0,0.14092596998173423,-8.639477699556863e-05,-0.0012862036051703926,0.83,0.0034915339605591997,nan,nan,0.5034986510872841,-1.5922611759554956e-06,nan,nan,nan,nan,nan,nan,0.5809999999999998,0.0034915339605591997,False
1765441467.1077654,107780864.0,0.15349743174052133,-0.0001081637882700548,-0.002032581151220723,0.83,0.006319043880249588,nan,nan,0.5233741849660873,0.08013850498584009,nan,nan,nan,nan,nan,nan,0.5809999999999998,0.0034915339605591997,False
1765441467.142545,142551040.0,0.17841499341329303,-0.00015030746454058885,-0.0015690635016797536,0.83,0.00511660541136743,nan,nan,0.5763742923736572,0.026711773487829393,nan,nan,nan,nan,nan,nan,0.6224999999999998,0.006319043880249588,False
1765441467.1728892,172895232.0,0.19961862789225515,-0.0001868017095034702,-0.0017087215432741154,0.83,0.0065404163657499246,nan,nan,0.6028739511966705,-0.026718142532533216,nan,nan,nan,nan,nan,nan,0.6639999999999998,0.0065404163657499246,False
1765441467.2070806,207087104.0,0.2144633597998049,-0.000216781231810792,-0.001820439062985882,0.83,0.005306921364742581,nan,nan,0.6293751895427704,-0.026718142532533216,nan,nan,nan,nan,nan,nan,0.6639999999999998,0.0065404163657499246,False
1765441467.2400632,240069376.0,0.24552115069210556,-0.0002724180727309289,-0.001820464793154649,0.83,0.006123659734893179,nan,nan,0.6625001579523087,-3.184522351910991e-06,nan,nan,nan,nan,nan,nan,0.7054999999999998,0.005306921364742581,False
1765441467.287496,287510016.0,0.24992230449578212,-0.00028043018396584074,-0.001820457234973289,0.83,0.0037315072189024446,nan,nan,0.7046589932658456,0.024286325463801002,nan,nan,nan,nan,nan,nan,0.7469999999999998,0.005625721552537897,False
