sec,nsec,odom_base_x,odom_base_y,odom_base_yaw,map_odom_x,map_odom_y,map_odom_yaw,map_base_x,map_base_y,map_base_yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1767000831,539918187,0.575534,4.628931,-0.480111,1.299761,-4.303533,0.431723,-0.114424,0.141501,-0.048389,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.016667,0.000000,1,25.200001,-0.284000,0.930000,1.007959,-0.033519,9.404424,0.011052,0.020107,-0.001598,0.000000,0.016667,0.000000,0.033333,-0.033333,0.500000
1767000831,573676035,0.575534,4.628931,-0.480111,1.299761,-4.303533,0.431723,-0.114424,0.141501,-0.048389,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000,0.000000,0,25.200001,-0.284000,0.930000,1.592144,0.090980,9.821015,0.023702,0.018642,-0.005060,0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767000831,606665172,0.575534,4.628931,-0.480111,1.299761,-4.303533,0.431723,-0.114424,0.141501,-0.048389,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000,0.000000,0,25.200001,-0.284000,0.930000,1.019930,0.268151,9.888053,-0.008123,-0.029827,-0.000666,0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767000831,640256332,0.575534,4.628931,-0.480111,1.299761,-4.303533,0.431723,-0.114424,0.141501,-0.048389,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000,0.000000,0,25.200001,-0.284000,0.930000,0.629675,0.160412,9.445126,0.006392,0.007457,0.000666,0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767000831,673294260,0.575534,4.628931,-0.480111,1.299761,-4.303533,0.431723,-0.114424,0.141501,-0.048389,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000,0.000000,0,25.200001,-0.284000,0.930000,0.840365,0.387861,7.146692,0.079495,0.162320,-0.018376,0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767000831,706623206,0.576650,4.628350,-0.479844,1.299761,-4.303533,0.431723,-0.113166,0.141440,-0.048122,0.000000,0.000000,0.500000,0.000000,0.500000,-0.000892,0.500000,-0.000892,0,25.200001,-0.284000,0.930000,4.350264,0.071826,9.603143,-0.034621,-0.400406,0.079762,-0.001784,0.500000,0.483333,0.033333,-0.033333,0.500000
1767000831,740273816,0.577708,4.627799,-0.480379,1.299761,-4.303533,0.431723,-0.111975,0.141383,-0.048656,0.033125,-0.026715,0.500000,-0.000892,0.500000,0.000888,0.500000,0.000888,0,25.200001,-0.283000,0.930000,2.676717,0.450110,9.945514,0.041013,0.161121,0.011718,0.001776,0.500000,0.483333,0.032441,-0.034225,0.500000
1767000831,773273904,0.579588,4.626819,-0.480379,1.299761,-4.303533,0.431723,-0.109858,0.141280,-0.048656,0.059625,0.000000,0.500000,0.000888,0.500000,0.000894,0.500000,0.000894,0,25.200001,-0.283000,0.930000,1.857900,0.174777,8.863335,0.013183,-0.127166,-0.020906,0.001788,0.500000,0.483333,0.034221,-0.032446,0.500000
1767000831,806616645,0.581703,4.625718,-0.479844,1.299761,-4.303533,0.431723,-0.107476,0.141164,-0.048122,0.079500,0.000000,0.500000,0.000894,0.500000,-0.000888,0.500000,-0.000888,0,25.200001,-0.283000,0.930000,1.719037,-0.464475,8.458714,0.041412,-0.014514,-0.008256,-0.001775,0.500000,0.483333,0.034227,-0.032439,0.500000
1767000831,840291349,0.584524,4.624250,-0.479844,1.299761,-4.303533,0.431723,-0.104299,0.141011,-0.048122,0.119250,0.000000,0.500000,-0.000888,0.500000,-0.000897,0.500000,-0.000897,0,25.200001,-0.283000,0.930000,2.276886,0.062249,9.004592,0.029827,-0.104795,0.026765,-0.001794,0.500000,0.483333,0.032446,-0.034221,0.500000
1767000831,873321543,0.587815,4.622537,-0.479844,1.299761,-4.303533,0.431723,-0.100594,0.140832,-0.048122,0.132500,0.000000,0.500000,-0.000897,0.500000,-0.000905,0.500000,-0.000905,0,25.200001,-0.283000,0.930000,1.338359,0.423774,10.438719,-0.000133,0.113983,-0.000266,-0.001809,0.500000,0.483333,0.032436,-0.034230,0.500000
1767000831,906611136,0.592869,4.619907,-0.479844,1.299761,-4.303533,0.431723,-0.094903,0.140559,-0.048122,0.152375,-0.026713,0.500000,-0.000905,0.500000,-0.000926,0.500000,-0.000926,0,25.200001,-0.283000,0.930000,1.173159,0.227449,9.397242,0.005459,-0.017311,-0.009055,-0.001852,0.500000,0.483333,0.032429,-0.034238,0.500000
1767000831,939966901,0.597159,4.617675,-0.479577,1.299761,-4.303533,0.431723,-0.090072,0.140326,-0.047855,0.165625,0.026714,0.500000,-0.000926,0.500000,-0.001833,0.500000,-0.001833,0,25.200001,-0.283000,0.930000,1.788469,0.114922,8.137891,0.034488,-0.037417,0.001198,-0.003667,0.500000,0.483333,0.032407,-0.034259,0.500000
1767000831,973279376,0.603449,4.614404,-0.479310,1.299761,-4.303533,0.431723,-0.082991,0.139988,-0.047588,0.178875,0.026715,0.500000,-0.001833,0.500000,-0.002768,0.500000,-0.002768,0,25.200001,-0.300000,0.930000,2.219425,0.481235,11.252748,0.008922,0.025167,0.011585,-0.005536,0.500000,0.483333,0.031500,-0.035167,0.500000
