sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772473058,491277561,0.008859,-0.426369,-3.106689,-1.376014,-0.414302,-1.336626,1,0.000000,0.000000,0.000000,0.000000,0.007333,0.000000,0.007333,0.000000,0.000000,0.000000,0.000000,0.000000,0.007333,-0.000000,0.007333,-0.000000,0,-0.000000,0.007333,-0.007333,0.007333,-0.007333,0.020000,-0.020000,0.311127,0.220000,0.000000,1
1772473058,541365866,0.009579,-0.425879,-3.106609,-1.376637,-0.413694,-1.336546,1,0.000000,0.000000,0.007333,0.000000,0.014680,-0.000114,0.014680,-0.000114,0.000000,0.000000,0.007333,-0.000000,0.014667,0.000633,0.014667,0.000633,0,0.018490,0.014667,0.000000,0.007333,-0.007333,0.020000,-0.020000,0.311127,0.220000,-0.000080,1
1772473058,566407029,0.009450,-0.427002,-3.107276,-1.375511,-0.413598,-1.337213,1,0.000000,0.000000,0.014680,-0.000114,0.022012,0.000830,0.022012,0.000830,0.000000,0.000000,0.014667,0.000633,0.022000,-0.000740,0.022000,-0.000740,0,-0.021627,0.022000,0.007333,0.007966,-0.006701,0.019886,-0.020114,0.311127,0.220000,0.000587,1
1772473058,591438438,0.008942,-0.426324,-3.108056,-1.376075,-0.414229,-1.337994,1,0.000000,0.000000,0.022012,0.000830,0.029337,0.001934,0.029337,0.001934,0.000000,0.000000,0.022000,-0.000740,0.029333,0.000485,0.029333,0.000485,0,0.014182,0.029333,0.014667,0.006593,-0.008073,0.020830,-0.019170,0.311127,0.220000,0.001367,1
1772473058,641549244,0.008512,-0.426024,-3.110396,-1.376284,-0.414710,-1.340334,1,0.000000,0.000000,0.029337,0.001934,0.036704,0.005243,0.036704,0.005243,0.000000,0.000000,0.029333,0.000485,0.036667,0.001659,0.036667,0.001659,0,0.048479,0.036667,0.022000,0.007819,-0.006848,0.021934,-0.018066,0.311127,0.220000,0.003707,1
1772473058,666588510,0.007233,-0.427456,-3.110697,-1.374627,-0.415681,-1.340634,1,0.000000,0.000000,0.036704,0.005243,0.044000,0.005668,0.044000,0.005668,0.000000,0.000000,0.036667,0.001659,0.044000,-0.000208,0.044000,-0.000208,0,-0.006084,0.044000,0.029333,0.008992,-0.005674,0.025243,-0.014757,0.311127,0.220000,0.004008,1
1772473058,691638289,0.006562,-0.426673,-3.110230,-1.375262,-0.416493,-1.340167,1,0.000000,0.000000,0.044000,0.005668,0.051339,0.005008,0.051339,0.005008,0.000000,0.000000,0.044000,-0.000208,0.051333,0.000786,0.051333,0.000786,0,0.022978,0.051333,0.036667,0.007125,-0.007542,0.025668,-0.014332,0.311127,0.220000,0.003541,1
1772473058,741760096,0.004847,-0.426329,-3.108624,-1.375259,-0.418242,-1.338561,1,0.000000,0.000000,0.051339,0.005008,0.058673,0.002737,0.058673,0.002737,0.000000,0.000000,0.051333,0.000786,0.058667,0.000857,0.058667,0.000857,0,0.025050,0.058667,0.044000,0.008120,-0.006547,0.025008,-0.014992,0.311127,0.220000,0.001935,1
1772473058,766775664,0.003561,-0.427739,-3.108479,-1.373622,-0.419224,-1.338417,1,0.000000,0.000000,0.058673,0.002737,0.066009,0.002532,0.066009,0.002532,0.000000,0.000000,0.058667,0.000857,0.066000,-0.001118,0.066000,-0.001118,0,-0.032663,0.066000,0.051333,0.008191,-0.006476,0.022737,-0.017263,0.311127,0.220000,0.001790,1
1772473058,791826767,0.002385,-0.426768,-3.108400,-1.374341,-0.420569,-1.338337,1,0.000000,0.000000,0.066009,0.002532,0.073334,0.002420,0.073334,0.002420,0.000000,0.000000,0.066000,-0.001118,0.073333,0.000288,0.073333,0.000288,0,0.008413,0.073333,0.058667,0.006215,-0.008451,0.022532,-0.017468,0.311127,0.220000,0.001711,1
1772473058,841896976,-0.001183,-0.427224,-3.108287,-1.373188,-0.423976,-1.338224,1,0.000000,0.000000,0.073334,0.002420,0.080667,0.002259,0.080667,0.002259,0.000000,0.000000,0.073333,0.000288,0.080667,-0.000215,0.080667,-0.000215,0,-0.006274,0.080667,0.066000,0.007621,-0.007045,0.022420,-0.017580,0.311127,0.220000,0.001598,1
1772473058,866955769,-0.002651,-0.427942,-3.108841,-1.372194,-0.425272,-1.338778,1,0.000000,0.000000,0.080667,0.002259,0.088006,0.003043,0.088006,0.003043,0.000000,0.000000,0.080667,-0.000215,0.088000,-0.000985,0.088000,-0.000985,0,-0.028768,0.088000,0.073333,0.007119,-0.007548,0.022259,-0.017741,0.311127,0.220000,0.002152,1
1772473058,891981690,-0.004480,-0.427281,-3.108896,-1.372480,-0.427196,-1.338833,1,0.000000,0.000000,0.088006,0.003043,0.095333,0.003121,0.095333,0.003121,0.000000,0.000000,0.088000,-0.000985,0.095333,0.000057,0.095333,0.000057,0,0.001661,0.095333,0.080667,0.006349,-0.008318,0.023043,-0.016957,0.311127,0.220000,0.002207,1
1772473058,942127817,-0.009256,-0.427489,-3.108460,-1.371330,-0.431837,-1.338397,1,0.000000,0.000000,0.095333,0.003121,0.102667,0.002505,0.102667,0.002505,0.000000,0.000000,0.095333,0.000057,0.102667,-0.000138,0.102667,-0.000138,0,-0.004018,0.102667,0.088000,0.007390,-0.007277,0.023121,-0.016879,0.311127,0.220000,0.001771,1
1772473058,967218555,-0.010874,-0.428247,-3.108358,-1.370267,-0.433273,-1.338295,1,0.000000,0.000000,0.102667,0.002505,0.110006,0.002360,0.110006,0.002360,0.000000,0.000000,0.102667,-0.000138,0.110000,-0.001160,0.110000,-0.001160,0,-0.033909,0.110000,0.095333,0.007196,-0.007471,0.022505,-0.017495,0.311127,0.220000,0.001669,1
1772473058,992311312,-0.012965,-0.427518,-3.108664,-1.370568,-0.435467,-1.338602,1,0.000000,0.000000,0.110006,0.002360,0.117333,0.002794,0.117333,0.002794,0.000000,0.000000,0.110000,-0.001160,0.117333,0.000069,0.117333,0.000069,0,0.002005,0.117333,0.102667,0.006173,-0.008494,0.022360,-0.017640,0.311127,0.220000,0.001976,1
1772473059,42317709,-0.018845,-0.427831,-3.109491,-1.369097,-0.441168,-1.339429,1,0.000000,0.000000,0.117333,0.002794,0.124667,0.003963,0.124667,0.003963,0.000000,0.000000,0.117333,0.000069,0.124667,0.000173,0.124667,0.000173,0,0.005052,0.124667,0.110000,0.007402,-0.007265,0.022794,-0.017206,0.311127,0.220000,0.002802,1
1772473059,67272150,-0.022572,-0.427953,-3.109934,-1.368240,-0.444797,-1.339871,1,0.000000,0.000000,0.124667,0.003963,0.132000,0.004589,0.132000,0.004589,0.000000,0.000000,0.124667,0.000173,0.132000,0.000323,0.132000,0.000323,0,0.009440,0.132000,0.117333,0.007506,-0.007160,0.023963,-0.016037,0.311127,0.220000,0.003245,1
1772473059,92432990,-0.024562,-0.427896,-3.110045,-1.367902,-0.446759,-1.339982,1,0.000000,0.000000,0.132000,0.004589,0.139334,0.004746,0.139334,0.004746,0.000000,0.000000,0.132000,0.000323,0.139333,0.000536,0.139333,0.000536,0,0.015654,0.139333,0.124667,0.007656,-0.007010,0.024589,-0.015411,0.311127,0.220000,0.003356,1
1772473059,142491761,-0.030718,-0.427697,-3.109923,-1.366878,-0.452833,-1.339860,1,0.000000,0.000000,0.139334,0.004746,0.146671,0.004573,0.146671,0.004573,0.000000,0.000000,0.139333,0.000536,0.146667,0.001083,0.146667,0.001083,0,0.031651,0.146667,0.132000,0.007869,-0.006798,0.024746,-0.015254,0.311127,0.220000,0.003234,1
1772473059,167468087,-0.034829,-0.428564,-3.109528,-1.365214,-0.456691,-1.339466,1,0.000000,0.000000,0.146671,0.004573,0.154000,0.004015,0.154000,0.004015,0.000000,0.000000,0.146667,0.001083,0.154000,-0.000063,0.154000,-0.000063,0,-0.001834,0.154000,0.139333,0.008417,-0.006250,0.024573,-0.015427,0.311127,0.220000,0.002839,1
1772473059,192493639,-0.038967,-0.429671,-3.109948,-1.363311,-0.460528,-1.339886,1,0.000000,0.000000,0.154000,0.004015,0.161339,0.004610,0.161339,0.004610,0.000000,0.000000,0.154000,-0.000063,0.161333,-0.001292,0.161333,-0.001292,0,-0.037738,0.161333,0.146667,0.007271,-0.007396,0.024015,-0.015985,0.311127,0.220000,0.003259,1
1772473059,242620020,-0.045919,-0.429491,-3.110284,-1.362111,-0.467377,-1.340222,1,0.000000,0.000000,0.161339,0.004610,0.168668,0.005085,0.168668,0.005085,0.000000,0.000000,0.161333,-0.001292,0.168667,-0.000590,0.168667,-0.000590,0,-0.017242,0.168667,0.154000,0.006042,-0.008625,0.024610,-0.015390,0.311127,0.220000,0.003596,1
1772473059,267646044,-0.049032,-0.429030,-3.110537,-1.361946,-0.470520,-1.340474,1,0.000000,0.000000,0.168668,0.005085,0.176000,0.005442,0.176000,0.005442,0.000000,0.000000,0.168667,-0.000590,0.176000,0.000294,0.176000,0.000294,0,0.008579,0.176000,0.161333,0.006743,-0.007923,0.025085,-0.014915,0.311127,0.220000,0.003848,1
1772473059,292767745,-0.053469,-0.429834,-3.111231,-1.360280,-0.474711,-1.341168,1,0.000000,0.000000,0.176000,0.005442,0.183334,0.006423,0.183334,0.006423,0.000000,0.000000,0.176000,0.000294,0.183333,-0.000407,0.183333,-0.000407,0,-0.011901,0.183333,0.168667,0.007627,-0.007040,0.025442,-0.014558,0.311127,0.220000,0.004542,1
1772473059,342801283,-0.062895,-0.429243,-3.111314,-1.358994,-0.484067,-1.341252,1,0.000000,0.000000,0.183334,0.006423,0.190669,0.006541,0.190669,0.006541,0.000000,0.000000,0.183333,-0.000407,0.190667,0.000919,0.190667,0.000919,0,0.026864,0.190667,0.176000,0.006926,-0.007741,0.026423,-0.013577,0.311127,0.220000,0.004625,1
1772473059,367843236,-0.066549,-0.429873,-3.112146,-1.357652,-0.487524,-1.342084,1,0.000000,0.000000,0.190669,0.006541,0.198001,0.007718,0.198001,0.007718,0.000000,0.000000,0.190667,0.000919,0.198000,0.000467,0.198000,0.000467,0,0.013657,0.198000,0.183333,0.008253,-0.006414,0.026541,-0.013459,0.311127,0.220000,0.005457,1
