sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772473309,939055605,0.211377,-0.667428,3.003179,-1.406844,-0.392995,-1.342248,1,0.000000,0.000000,0.251332,0.484295,0.253574,0.504295,0.253574,0.504295,0.000000,0.000000,-0.139333,0.209174,-0.132000,0.216508,-0.132000,0.216508,0,5.431198,-0.132000,-0.146667,0.216508,0.201841,0.504295,0.464295,0.311127,0.330000,1.312217,1
1772473309,989070706,0.210907,-0.666943,3.003567,-1.407128,-0.393607,-1.341860,1,0.000000,0.000000,0.253574,0.504295,0.252867,0.524295,0.252867,0.524295,0.000000,0.000000,-0.132000,0.216508,-0.124667,0.220000,-0.124667,0.220000,0,5.435313,-0.124667,-0.139333,0.220000,0.209174,0.524295,0.484295,0.311127,0.330000,1.311829,1
1772473310,14163426,0.210706,-0.666977,3.003786,-1.407024,-0.393783,-1.341641,1,0.000000,0.000000,0.252867,0.524295,0.249333,0.544295,0.249333,0.544295,0.000000,0.000000,-0.124667,0.220000,-0.117333,0.220000,-0.117333,0.220000,0,5.436152,-0.117333,-0.132000,0.220000,0.212667,0.544295,0.504295,0.311127,0.330000,1.311611,1
1772473310,39128031,0.210940,-0.667568,3.003210,-1.406556,-0.393352,-1.342217,1,0.000000,0.000000,0.249333,0.544295,0.245967,0.564295,0.245967,0.564295,0.000000,0.000000,-0.117333,0.220000,-0.110000,0.220000,-0.110000,0.220000,0,5.434004,-0.110000,-0.124667,0.220000,0.212667,0.564295,0.524295,0.311127,0.330000,1.312187,1
1772473310,89082242,0.210231,-0.666734,2.999673,-1.407081,-0.394313,-1.345753,1,0.000000,0.000000,0.245967,0.564295,0.242777,0.584295,0.242777,0.584295,0.000000,0.000000,-0.110000,0.220000,-0.102667,0.220000,-0.102667,0.220000,0,5.451484,-0.102667,-0.117333,0.220000,0.212667,0.584295,0.544295,0.311127,0.330000,1.315723,1
1772473310,114103221,0.210867,-0.668971,2.995009,-1.405220,-0.392917,-1.350418,1,0.000000,0.000000,0.242777,0.584295,0.239767,0.600000,0.239767,0.600000,0.000000,0.000000,-0.102667,0.220000,-0.095333,0.220000,-0.095333,0.220000,0,5.451938,-0.095333,-0.110000,0.220000,0.212667,0.600000,0.564295,0.311127,0.330000,1.320387,1
1772473310,139141312,0.211442,-0.669364,2.990091,-1.405061,-0.392240,-1.355335,1,0.000000,0.000000,0.239767,0.600000,0.236947,0.600000,0.236947,0.600000,0.000000,0.000000,-0.095333,0.220000,-0.088000,0.220000,-0.088000,0.220000,0,5.459349,-0.088000,-0.102667,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.325305,1
1772473310,189186424,0.213517,-0.673549,2.977415,-1.401898,-0.388801,-1.368012,1,0.000000,0.000000,0.236947,0.600000,0.234323,0.600000,0.234323,0.600000,0.000000,0.000000,-0.088000,0.220000,-0.080667,0.220000,-0.080667,0.220000,0,5.463879,-0.080667,-0.095333,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.337981,1
1772473310,214353452,0.215757,-0.677224,2.971358,-1.399271,-0.385392,-1.374069,1,0.000000,0.000000,0.234323,0.600000,0.231900,0.600000,0.231900,0.600000,0.000000,0.000000,-0.080667,0.220000,-0.073333,0.220000,-0.073333,0.220000,0,5.451290,-0.073333,-0.088000,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.344039,1
1772473310,239395932,0.217348,-0.680016,2.967951,-1.397236,-0.382905,-1.377476,1,0.000000,0.000000,0.231900,0.600000,0.229687,0.600000,0.229687,0.600000,0.000000,0.000000,-0.073333,0.220000,-0.066000,0.220000,-0.066000,0.220000,0,5.439249,-0.066000,-0.080667,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.347445,1
1772473310,289550371,0.219830,-0.688963,2.967390,-1.389775,-0.377378,-1.378036,1,0.000000,0.000000,0.229687,0.600000,0.227688,0.600000,0.227688,0.600000,0.000000,0.000000,-0.066000,0.220000,-0.058667,0.220000,-0.058667,0.220000,0,5.392031,-0.058667,-0.073333,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.350666,1
1772473310,314686715,0.220260,-0.692921,2.970938,-1.386235,-0.375557,-1.374489,1,0.000000,0.000000,0.227688,0.600000,0.225910,0.600000,0.225910,0.600000,0.000000,0.000000,-0.058667,0.220000,-0.051333,0.220000,-0.051333,0.220000,0,5.365310,-0.051333,-0.066000,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.347118,1
1772473310,339808443,0.221978,-0.697810,2.976896,-1.382288,-0.372199,-1.368530,1,0.000000,0.000000,0.225910,0.600000,0.224357,0.600000,0.224357,0.600000,0.000000,0.000000,-0.051333,0.220000,-0.044000,0.220000,-0.044000,0.220000,0,5.317103,-0.044000,-0.058667,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.343928,1
1772473310,390043941,0.224044,-0.705883,2.997857,-1.375494,-0.367373,-1.347570,1,0.000000,0.000000,0.224357,0.600000,0.223035,0.600000,0.223035,0.600000,0.000000,0.000000,-0.044000,0.220000,-0.036667,0.220000,-0.036667,0.220000,0,5.206712,-0.036667,-0.051333,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.322967,1
1772473310,414971710,0.223032,-0.708994,3.011321,-1.372227,-0.367203,-1.334106,1,0.000000,0.000000,0.223035,0.600000,0.221947,0.600000,0.221947,0.600000,0.000000,0.000000,-0.036667,0.220000,-0.029333,0.220000,-0.029333,0.220000,0,5.161932,-0.029333,-0.044000,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.312241,1
1772473310,440062050,0.224139,-0.713563,3.025394,-1.368359,-0.364530,-1.320033,1,0.000000,0.000000,0.221947,0.600000,0.221097,0.600000,0.221097,0.600000,0.000000,0.000000,-0.029333,0.220000,-0.022000,0.220000,-0.022000,0.220000,0,5.088115,-0.022000,-0.036667,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.298168,1
1772473310,490128275,0.223908,-0.721062,3.050061,-1.361277,-0.362055,-1.295366,1,0.000000,0.000000,0.221097,0.600000,0.220488,0.600000,0.220488,0.600000,0.000000,0.000000,-0.022000,0.220000,-0.014667,0.220000,-0.014667,0.220000,0,4.976550,-0.014667,-0.029333,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.275844,1
1772473310,515143940,0.224728,-0.725344,3.060017,-1.357574,-0.359753,-1.285410,1,0.000000,0.000000,0.220488,0.600000,0.220122,0.600000,0.220122,0.600000,0.000000,0.000000,-0.014667,0.220000,-0.007333,0.220000,-0.007333,0.220000,0,4.915133,-0.007333,-0.022000,0.220000,0.212667,0.600000,0.580000,0.311127,0.330000,1.265888,1
