sec,nsec,odom_base_x,odom_base_y,odom_base_yaw,map_odom_x,map_odom_y,map_odom_yaw,map_base_x,map_base_y,map_base_yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1768113973,804349536,4.662151,2.268168,-2.318857,5.402932,-1.950178,2.304466,0.598652,-0.005819,-0.014571,0.000000,0.000000,0.000000,0.000000,0.830000,0.009571,0.027667,0.009571,1,25.200001,-0.295000,0.890000,1.029507,0.215478,9.698911,0.021705,-0.004394,-0.000932,0.011532,0.027667,0.000000,0.033333,-0.033333,0.830000
1768113973,848049009,4.662151,2.268168,-2.318857,5.408882,-1.948437,2.304867,0.604212,-0.006051,-0.014167,0.000000,0.000000,0.830000,0.009571,0.830000,0.007870,0.830000,0.007870,0,25.200001,-0.295000,0.890000,1.300052,0.071826,9.481039,0.028096,-0.001731,0.003063,0.009482,0.830000,0.802333,0.042905,-0.023762,0.830000
1768113973,871379828,4.662151,2.268168,-2.318857,5.408882,-1.948437,2.304867,0.604212,-0.006051,-0.014167,0.000000,0.000000,0.830000,0.007870,0.830000,0.007870,0.830000,0.007870,0,25.200001,-0.295000,0.890000,1.101333,0.169988,9.543288,0.014115,-0.015846,0.002264,0.009482,0.830000,0.802333,0.041204,-0.025463,0.830000
1768113973,904434246,4.662196,2.268217,-2.319124,5.409006,-1.948165,2.304924,0.604212,-0.006051,-0.014167,-0.006625,-0.026713,0.830000,0.007870,0.830000,0.008394,0.830000,0.008394,0,25.200001,-0.295000,0.890000,1.158794,0.162806,9.730036,0.024235,-0.009587,0.003995,0.010113,0.830000,0.802333,0.041204,-0.025463,0.830000
1768113973,958663427,4.662151,2.268168,-2.318857,5.404859,-1.952508,2.304615,0.600317,-0.008948,-0.014399,0.000000,0.000000,0.830000,0.008394,0.830000,0.029769,0.830000,0.029769,0,25.200001,-0.295000,0.890000,0.835576,0.011971,8.652645,0.023702,-0.060587,-0.002530,0.035867,0.830000,0.802333,0.041727,-0.024940,0.830000
1768113973,981145827,4.661881,2.267877,-2.318857,5.404252,-1.952500,2.304615,0.600317,-0.008948,-0.014399,0.026500,0.000000,0.830000,0.029769,0.830000,0.029770,0.830000,0.029770,0,25.200001,-0.291000,0.890000,3.421314,0.272939,10.271125,-0.002397,-0.314386,0.029561,0.035867,0.830000,0.802333,0.063103,-0.003564,0.830000
1768113974,15151656,4.660935,2.266857,-2.319124,5.403569,-1.951199,2.304882,0.600317,-0.008948,-0.014399,0.059624,-0.026710,0.830000,0.029770,0.830000,0.029796,0.830000,0.029796,0,25.200001,-0.291000,0.890000,3.742137,0.407014,10.359711,0.002530,-0.008123,0.018642,0.035899,0.830000,0.802333,0.063103,-0.003564,0.830000
1768113974,48702048,4.659357,2.265158,-2.319392,5.405550,-1.948398,2.305167,0.605366,-0.007624,-0.014382,0.086126,-0.026720,0.830000,0.029796,0.830000,0.024786,0.830000,0.024786,0,25.200001,-0.291000,0.890000,3.201048,0.627281,10.948684,0.043809,0.126367,-0.023036,0.029863,0.830000,0.802333,0.063129,-0.003537,0.830000
1768113974,91347357,4.656517,2.262100,-2.319124,5.398939,-1.952072,2.304387,0.605366,-0.007624,-0.014382,0.112625,0.000000,0.830000,0.024786,0.830000,0.019117,0.830000,0.019117,0,25.200001,-0.291000,0.890000,1.742979,-0.009577,11.271901,0.014248,-0.046073,-0.000932,0.023033,0.830000,0.802333,0.058120,-0.008547,0.830000
1768113974,114719393,4.653632,2.258992,-2.319124,5.396328,-1.950613,2.304681,0.605366,-0.007624,-0.014382,0.145751,0.000000,0.830000,0.019117,0.830000,0.019769,0.830000,0.019769,0,25.200001,-0.291000,0.890000,0.354342,0.237026,9.172187,0.025566,0.273773,0.000932,0.023818,0.830000,0.802333,0.052451,-0.014216,0.830000
