sec,nsec,odom_base_x,odom_base_y,odom_base_yaw,map_odom_x,map_odom_y,map_odom_yaw,map_base_x,map_base_y,map_base_yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1767004255,468637618,18.155111,7.532536,-3.026405,18.855469,5.436731,3.022281,-0.067164,0.118733,-0.004124,0.000000,0.000000,0.000000,0.000000,0.500000,-0.000000,0.016667,-0.000000,1,25.200001,-0.283000,0.880000,1.079785,0.198719,9.119514,0.009454,-0.036885,-0.000666,-0.000000,0.016667,0.000000,0.033333,-0.033333,0.500000
1767004255,501975403,18.155111,7.532536,-3.026405,18.855469,5.436731,3.022281,-0.067164,0.118733,-0.004124,0.000000,0.000000,0.500000,-0.000000,0.500000,-0.000000,0.500000,-0.000000,0,25.200001,-0.283000,0.880000,0.909797,0.222661,9.313444,0.004128,0.003995,-0.000533,-0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767004255,535214034,18.155111,7.532536,-3.026405,18.855469,5.436731,3.022281,-0.067164,0.118733,-0.004124,0.000000,0.000000,0.500000,-0.000000,0.500000,-0.000000,0.500000,-0.000000,0,25.200001,-0.283000,0.880000,1.927332,0.244209,9.756372,0.040347,-0.005459,0.000533,-0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767004255,568760629,18.155111,7.532536,-3.026405,18.855469,5.436731,3.022281,-0.067164,0.118733,-0.004124,0.000000,0.000000,0.500000,-0.000000,0.500000,-0.000000,0.500000,-0.000000,0,25.200001,-0.283000,0.880000,1.154005,0.158017,9.423578,0.004128,-0.031825,0.004661,-0.000000,0.500000,0.483333,0.033333,-0.033333,0.500000
1767004255,601663845,18.154913,7.532513,-3.026672,18.855469,5.436731,3.022281,-0.066965,0.118733,-0.004391,0.019876,-0.026716,0.500000,-0.000000,0.500000,0.000891,0.500000,0.000891,0,25.200001,-0.282000,0.880000,0.782904,-0.301669,7.742848,0.038749,0.088816,0.008788,0.001782,0.500000,0.483333,0.033333,-0.033333,0.500000
1767004255,635347245,18.153926,7.532400,-3.026939,18.855469,5.436731,3.022281,-0.065972,0.118728,-0.004659,0.019875,0.026716,0.500000,0.000891,0.500000,0.001788,0.500000,0.001788,0,25.200001,-0.282000,0.880000,3.811569,0.002394,10.752360,0.028895,-0.147140,0.016645,0.003576,0.500000,0.483333,0.034224,-0.032443,0.500000
1767004255,668614950,18.151886,7.532165,-3.026672,18.855469,5.436731,3.022281,-0.063918,0.118719,-0.004391,0.053001,0.000000,0.500000,0.001788,0.500000,0.000906,0.500000,0.000906,0,25.200001,-0.282000,0.880000,2.681506,0.725443,9.160216,0.013982,0.231162,-0.008522,0.001813,0.500000,0.483333,0.035122,-0.031545,0.500000
1767004255,701986678,18.149911,7.531937,-3.026672,18.855469,5.436731,3.022281,-0.061930,0.118710,-0.004391,0.086125,0.026713,0.500000,0.000906,0.500000,0.000914,0.500000,0.000914,0,25.200001,-0.282000,0.880000,1.417367,-0.167594,9.804256,-0.000266,0.055127,-0.018775,0.001829,0.500000,0.483333,0.034240,-0.032427,0.500000
1767004255,735217876,18.147410,7.531648,-3.026672,18.855469,5.436731,3.022281,-0.059413,0.118699,-0.004391,0.092750,0.000000,0.500000,0.000914,0.500000,0.000922,0.500000,0.000922,0,25.200001,-0.282000,0.880000,0.746991,-0.296881,8.286332,0.040347,0.150202,-0.000533,0.001844,0.500000,0.483333,0.034248,-0.032419,0.500000
1767004255,768494167,18.144120,7.531269,-3.026672,18.855469,5.436731,3.022281,-0.056100,0.118683,-0.004391,0.099375,0.026715,0.500000,0.000922,0.500000,0.000938,0.500000,0.000938,0,25.200001,-0.282000,0.880000,2.035071,-0.033519,9.124303,0.040480,-0.033822,0.003728,0.001876,0.500000,0.483333,0.034255,-0.032412,0.500000
1767004255,801973496,18.138526,7.530624,-3.027473,18.855469,5.436731,3.022281,-0.050469,0.118658,-0.005193,0.165624,-0.080140,0.500000,0.000938,0.500000,0.003634,0.500000,0.003634,0,25.200001,-0.282000,0.880000,1.213860,-0.193930,10.012551,-0.061253,0.031425,0.003728,0.007268,0.500000,0.483333,0.034272,-0.032395,0.500000
