sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,battery_percent,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765740505.2131746,213174528.0,0.08493232095946812,0.00017356426379766532,0.0016028337452904243,0.5,0.0,25.200000762939453,-1.194000005722046,nan,0.5167500600218773,-1.5922611759554956e-06,1.3551181396484375,0.3064578125,8.722076647949219,0.016511598758491276,0.06831008196053245,0.001331580545039619,0.5,0.0,False
1765740505.251459,251458816.0,0.1014932342804391,0.00019853485576781793,0.001335716016382837,0.5,0.0027049861520762318,25.200000762939453,-1.194000005722046,nan,0.5101243555545807,-0.026711773487829393,1.350329736328125,-0.2920926025390625,8.923189587402343,0.06245112756235814,0.05566006678265608,0.01038632825130903,0.5,0.0,False
1765740505.338435,338434816.0,0.11625298416942531,0.00021094346572247957,0.0008761645348825777,0.5,0.0033395348167319745,25.200000762939453,-1.3020000457763672,nan,0.5167504549026489,0.0,1.0989385620117187,-0.16280571289062498,9.141061938476563,-0.003062635253591124,0.014247911831923924,-0.004527373853134705,0.5,0.0027049861520762318,False
1765740505.3777266,377726464.0,0.11625298416942531,0.00021094346572247957,0.0008761645348825777,0.5,0.004082192911602242,25.200000762939453,-1.3020000457763672,nan,0.5299998894333839,-0.02671336574900535,0.7541735229492187,-0.3591302490234375,9.282319836425781,0.0709732430506117,0.04767058351241837,0.002663161090079238,0.5,0.0034133943903162925,False
1765740505.4120913,412091136.0,0.18776562135803587,0.0002144705740541042,8.016900187038363e-05,0.5,0.002774823215019829,25.200000762939453,-1.3020000457763672,nan,0.5034999344497919,3.980652939888739e-07,0.6081272216796875,-0.7254431030273437,10.158597644042969,-0.018775285685058627,0.06404902421640568,0.006125270507182248,0.5,0.002774823215019829,False
1765740505.446816,446815744.0,0.2132532232327513,0.00021284464177107054,-0.0003655447479373132,0.5,0.002370051461512003,25.200000762939453,-1.3020000457763672,nan,0.5200624803546816,-0.01335683214898792,0.7422025146484375,-0.033518823242187495,10.330980163574218,0.05752427954571154,-0.014114753777419962,0.0009321063815277333,0.5,0.002774823215019829,False
1765740505.4964552,496455168.0,0.23731956270031418,0.00019735529968389898,-0.0005837717710393645,0.5,0.001933461777499824,25.200000762939453,-1.3020000457763672,nan,0.5101252193562686,-0.02671465946121081,0.34237083740234375,-0.5626373901367188,10.395623608398436,0.001331580545039619,0.007856325215733753,0.02423476591972107,0.5,0.002370051461512003,False
1765740505.514546,514545920.0,0.23731956270031418,0.00019735529968389898,-0.0005837717710393645,0.5,0.003076185414173056,25.200000762939453,-1.3020000457763672,nan,0.5167501587420702,-1.1941958819666216e-06,1.0510545288085937,0.17477672119140625,9.215282189941405,0.09241168982574956,0.04261057744126781,0.012783173232380343,0.5,0.003076185414173056,False
1765740505.5451558,545155584.0,0.2859848169486616,0.00014583231243747719,-0.0015115726876041428,0.5,0.002075945781484603,25.200000762939453,-0.925000011920929,nan,0.5034999344497919,3.980652939888739e-07,1.0941501586914062,-0.4285620971679687,8.67658681640625,0.004527373853134705,0.039414784133172724,0.01944107595757844,0.5,0.003076185414173056,False
1765740505.6350229,635022848.0,0.2988657545442539,0.00012483592087786377,-0.0019194400286350452,0.5,0.0,25.200000762939453,-0.925000011920929,nan,0.5167498625814915,7.961305879777478e-07,1.3838485595703125,0.20350714111328125,8.767566479492187,-0.03488741028003802,-0.03036003642690331,0.019840550121090324,0.5,0.002075945781484603,False
1765740505.6566668,656666624.0,0.3064764609088231,0.00010997099146958789,-0.002017490562328933,0.5,0.0,25.200000762939453,-0.925000011920929,nan,0.503499835729599,0.0,1.4125789794921875,0.29927520751953124,9.172186560058593,-0.009454221869781294,0.040213732460196494,0.005193164125654515,0.5,-0.000563302763711521,False
