sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,battery_percent,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765732805.6116552,611668736.0,0.0,2.220446049250313e-16,0.0,0.05533333333333333,0.0,25.200000762939453,-0.0,nan,0.0,0.0,1.1133037719726562,0.0526724365234375,10.067617980957031,0.024501082028728992,0.01611212459497939,0.0042610577441267805,0.027666666666666666,0.0,False
1765732805.6131842,613192704.0,0.0,2.220446049250313e-16,0.0,0.05533333333333333,0.0,25.200000762939453,-0.0,nan,0.0,0.0,1.0103531005859374,0.0909796630859375,9.4618849609375,0.019973708175594285,0.019840550121090324,-0.003062635253591124,0.027666666666666666,0.0,False
1765732805.6584797,658488576.0,0.0,4.440892098500626e-16,0.0,0.11066666666666666,0.0,25.200000762939453,-0.0,nan,0.0,0.0,1.0462661254882812,0.0383072265625,9.390058911132812,0.009187905760773371,0.018508969576050704,-0.0011984224905356572,0.06916666666666665,0.0,False
1765732805.7045705,704580864.0,0.0,0.0,0.0,0.13833333333333334,0.0,25.200000762939453,-0.0,nan,0.006022649732503025,0.02428487795364123,0.8164227661132812,-0.028730419921875,9.275137231445312,0.015845808485971467,-0.009454221869781294,0.009321063815277333,0.06916666666666665,0.0,False
1765732805.737832,737841152.0,0.0,2.220446049250313e-16,0.0,0.166,0.0,25.200000762939453,-0.0,nan,0.0,0.0,0.7733271362304687,0.07422025146484375,9.603142858886718,0.00972053797878922,-0.03954794218767669,-0.0038615835806148956,0.11066666666666665,0.0,False
1765732805.7696912,769701632.0,0.0,2.220446049250313e-16,0.0,0.19366666666666668,0.0,25.200000762939453,-0.0,nan,0.033124178647994995,0.026718142532533216,1.0582371337890624,-0.08379705810546874,9.153032946777342,0.04048004856920442,-0.05352953791059268,-0.0015978966540475428,0.15216666666666664,0.0,False
1765732805.790288,790293760.0,0.0,2.220446049250313e-16,0.0,0.19366666666666668,0.0,25.200000762939453,-0.0,nan,0.05962541699409485,-0.026718142532533216,1.1923124267578125,0.3064578125,8.942343200683593,0.017976337358034857,-0.11771172018150232,0.010120012142301104,0.15216666666666664,0.0,False
1765732805.8369482,836957440.0,0.0,2.220446049250313e-16,0.0,0.24900000000000003,0.0002658897089495918,25.200000762939453,-0.0,nan,0.05962660163640976,0.02671018122665344,2.961627453613281,0.16519991455078123,9.787496386718749,0.0049268480166465905,0.035153726389045944,0.0022636869265673524,0.19366666666666665,0.0,False
1765732805.8657582,865763328.0,0.0,2.220446049250313e-16,0.0,0.27666666666666667,0.0,25.200000762939453,-0.0,nan,0.0927492007613182,-0.05342513923683474,2.104503259277344,0.1149216796875,9.80665,0.014514227940931847,-0.07163903332313151,-0.003994741635118857,0.23516666666666663,0.0002658897089495918,False
1765732805.8919215,891931648.0,0.0,2.220446049250313e-16,0.0,0.27666666666666667,0.0,25.200000762939453,-0.0,nan,0.12587574869394302,0.02671336574900535,1.465251416015625,0.277727392578125,9.083601098632812,0.0027963191445832,-0.09467537675231692,0.016644756812995237,0.23516666666666663,0.0002658897089495918,False
