sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,battery_percent,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765735817.0067642,6764032.0,0.0,0.0,-6.938893903907228e-18,0.08299999999999999,0.0,25.200000762939453,-0.0,nan,0.0,0.0,1.1611878051757811,0.047884033203124995,9.854534033203125,0.00972053797878922,-0.037550571370117254,0.004394215798630743,0.041499999999999995,0.0,False
1765735817.040903,40902912.0,0.0,-5.551115123125783e-17,-6.938893903907228e-18,0.11066666666666666,0.0,25.200000762939453,-0.0,nan,0.0,0.0,0.7709329345703124,-0.229843359375,9.296685046386719,0.017576863194522972,0.007989483270237714,-0.0073236929977179045,0.08299999999999999,0.0,False
1765735817.0762491,76249088.0,0.0,5.551115123125783e-17,-6.938893903907228e-18,0.13833333333333334,0.0,25.200000762939453,-0.0,nan,0.0,0.0,1.189918225097656,-0.0143652099609375,9.694122521972655,0.018375811521546742,-0.03888215191515688,-0.0015978966540475428,0.08299999999999999,0.0,False
1765735817.105105,105104896.0,0.0,5.551115123125783e-17,-6.938893903907228e-18,0.166,-0.00017739494847374222,25.200000762939453,-0.0,nan,0.0,0.0,1.3718775512695311,0.016759411621093748,9.82580361328125,0.0391484680241648,-0.0006657902725198095,-0.004394215798630743,0.12449999999999999,0.0,False
1765735817.1912029,191202816.0,0.0,5.551115123125783e-17,-6.938893903907228e-18,0.22133333333333335,-0.00023730918731462163,25.200000762939453,-0.0,nan,0.07950016111135483,-1.5922611759554956e-06,2.090138049316406,0.48123453369140623,8.573636145019531,0.022104237047657675,-0.14327806664626302,-0.005858954398174323,0.20749999999999996,-0.00023730918731462163,False
1765735817.2747564,274756352.0,0.0,5.551115123125783e-17,-6.938893903907228e-18,0.30433333333333334,-0.0004937529772630875,25.200000762939453,-0.039000000804662704,nan,0.11443231932141565,0.02428415419856124,1.2665326782226562,0.24181436767578124,9.440337145996093,0.04580637074936289,-0.03821636164263707,-0.0031957933080950856,0.20749999999999996,-0.00023730918731462163,False
1765735817.3601527,360152576.0,0.0,5.551115123125783e-17,-6.938893903907228e-18,0.38733333333333336,-0.0014774202946464538,25.200000762939453,-0.039000000804662704,nan,0.19212469831109047,0.026715754140769283,1.8339584716796873,0.14125789794921875,9.988609326171874,0.005459480234662438,-0.16085492984078598,0.01251685712337242,0.3319999999999999,-0.0010739951661716167,False
1765735817.3701909,370190848.0,0.0,-5.551115123125783e-17,-6.938893903907228e-18,0.38733333333333336,-0.0014774202946464538,25.200000762939453,-0.039000000804662704,nan,0.21862524561583996,0.02671296768371136,2.8107927490234372,-0.028730419921875,9.351751684570312,-0.017576863194522972,0.06684534336098888,0.0223705531566656,0.3319999999999999,-0.0010739951661716167,False
1765735817.443324,443323904.0,0.007708953766927706,4.027529297900845e-06,0.0008013770706403446,0.4426666666666667,-0.0017274811750950126,25.200000762939453,-0.039000000804662704,nan,0.2848743926733732,0.02671615220606327,2.4875755249023435,0.04548983154296875,10.457872851562499,0.05193164125654514,-0.06218481145335021,-0.004394215798630743,0.3734999999999999,-0.0014774202946464538,False
1765735817.5239234,523923200.0,0.016276036129406535,1.2026071984583275e-05,0.0012327019136723094,0.4703333333333334,-0.0018531676337962637,25.200000762939453,-0.9620000123977661,nan,0.33124904858414084,3.8064993737686066e-06,2.2026655273437497,-0.26336218261718747,10.103531005859374,0.0391484680241648,0.0033289513625990473,0.009187905760773371,0.41499999999999987,-0.0015906455211753977,False
1765735817.5378525,537852416.0,0.03353816650483932,4.0841897816501493e-05,0.002090421322580012,0.5256666666666667,-0.0024082682578013817,25.200000762939453,-0.9620000123977661,nan,0.39087366964668036,0.0267187396304742,1.697488977050781,-0.11731588134765625,9.038111267089842,-0.01344896350490015,0.09467537675231692,0.0,0.49799999999999983,-0.002249832330163883,False
1765735817.5706043,570604288.0,0.05896544893623368,9.110355552810478e-05,0.0018699255536888267,0.5533333333333333,-0.0022576768847796286,25.200000762939453,-0.9620000123977661,nan,0.43724989891052246,0.0,1.7118541870117185,-0.2442085693359375,10.436325036621094,0.03195793308095086,-0.04061320662370838,0.0023968449810713144,0.49799999999999983,-0.002249832330163883,False
1765735817.6150613,615061248.0,0.06617969835041482,0.00010491175229815353,0.0020581987518551305,0.581,-0.0027133800753060397,25.200000762939453,-0.9620000123977661,nan,0.45050012320280075,-1.5922611759554956e-06,1.9129671264648436,-0.296881005859375,9.473855969238281,0.002663161090079238,0.06005428258128682,0.0111852765783328,0.5394999999999999,-0.0022576768847796286,False
1765735817.6457925,645792256.0,0.09462371995980012,0.0001623659604223504,0.0018699355651573182,0.6086666666666666,-0.0028805392191766296,25.200000762939453,-0.9620000123977661,nan,0.49025000631809235,0.0,1.5251064575195312,-0.4908113403320312,9.215282189941405,0.0010652644360316951,0.19827234315639927,0.014647385995435809,0.5394999999999999,-0.0022576768847796286,False
1765735817.729084,729083904.0,0.1502233966821347,0.0002843557702972288,0.0025656343798201595,0.6916666666666664,-0.004572781656472198,25.200000762939453,-2.063999891281128,nan,0.5432501137256622,0.0,1.8052280517578123,-0.06703764648437499,9.988609326171874,0.056192699000671927,-0.1565938720966592,0.019840550121090324,0.5809999999999998,-0.0027133800753060397,False
1765735817.7349985,734998272.0,0.1502233966821347,0.0002843557702972288,0.0025656343798201595,0.6916666666666664,-0.004572781656472198,25.200000762939453,-2.063999891281128,nan,0.5829996019601822,0.0534267314980107,2.844311572265625,0.6153098266601562,9.057264880371093,0.008921589651765448,0.18761969879608234,0.006125270507182248,0.6639999999999998,-0.003970031179584913,False
1765735817.8137503,813750272.0,0.18543332606214546,0.00038349789419656055,0.0029385020164567122,0.7469999999999997,-0.005121303266139734,25.200000762939453,-2.063999891281128,nan,0.6227498799562454,-3.184522351910991e-06,1.9393033447265624,0.7230489013671875,10.168174450683592,0.10253170196805067,0.20559603615411717,-0.020106866230098247,0.6639999999999998,-0.003970031179584913,False
1765735817.835409,835408896.0,0.19295240703099337,0.00040559267265605214,0.0029384827914272394,0.7746666666666663,-0.0045879200282838125,25.200000762939453,-2.063999891281128,nan,0.6360004991292953,-0.0534267314980107,1.7262193969726563,-0.22026655273437498,9.514557397460937,0.005326322180158476,-0.05992112452678285,0.008655273542757524,0.7469999999999997,-0.005121303266139734,False
1765735817.8910637,891063552.0,0.2688417954113014,0.0005960732159125404,0.0016028019191661506,0.8023333333333329,-0.003546179638230655,25.200000762939453,-2.063999891281128,nan,0.6890006065368652,0.0,2.7341782958984373,-0.19153613281249998,10.417171423339843,-0.02343581759269729,-0.044341632149819316,-0.008788431597261486,0.7469999999999997,-0.005121303266139734,False
1765735817.9015172,901517056.0,0.2977267674916093,0.000636458991594091,0.0010685266548221483,0.8299999999999995,-0.002830274873122957,25.200000762939453,-2.063999891281128,nan,0.748625036329031,-0.026714161879593325,2.157175695800781,0.36152445068359373,8.202534887695313,0.04327636771378762,-0.10546117916713782,-0.005060006071150552,0.7884999999999996,-0.003546179638230655,False
1765735817.9913414,991341312.0,0.302404511822985,0.0006420820802672811,0.0012384513651783591,0.83,-0.003384093006763414,25.200000762939453,-2.063999891281128,nan,0.7883762028068304,0.026718540597827203,3.019088293457031,0.6440402465820312,9.651026892089844,0.040879522732716306,0.08388957433749601,-0.0066579027251980945,0.83,-0.003384093006763414,False
1765735818.0481853,48185344.0,0.302404511822985,0.0006420820802672811,0.0012384513651783591,0.83,-0.004395425044235499,25.200000762939453,-2.4739999771118164,nan,0.828124777879566,0.02671266913474087,1.4245499877929686,-0.46208092041015625,9.299079248046874,-0.03795004553362914,0.01731054708551505,0.0011984224905356572,0.83,-0.003384093006763414,False
1765735818.0992875,99287296.0,0.3201854979040242,0.0006634564075537752,0.0013356523450356141,0.83,-0.003638909249492712,25.200000762939453,-2.4739999771118164,nan,0.8546242639422417,-0.026716550271357258,2.7174188842773437,-0.7110778930664062,9.804255798339844,0.05179848320204118,-0.04127899689622819,-0.009853696033293181,0.83,-0.0038832878224332457,False
1765735818.1020722,102072064.0,0.32333282047506184,0.0006672397352064929,0.0012271786630765483,0.83,-0.003638909249492712,25.200000762939453,-2.4739999771118164,nan,0.8513123989105225,0.013355886743914696,1.9800047729492187,-0.11252747802734374,10.441113439941406,0.05339637985608872,0.023036343429185407,0.002663161090079238,0.83,-0.003999164243084291,False
1765735818.2226899,222689792.0,0.32333282047506184,0.0006672397352064929,0.0012271786630765483,0.83,-0.001180484473499641,25.200000762939453,-3.1429998874664307,nan,0.8678752779960632,-0.026711773487829393,0.4477157104492187,0.28730419921875,8.17141026611328,-0.020106866230098247,-0.04807005767593025,-0.028096349500335963,0.83,-0.0029359294226599243,False
1765735818.2548816,254881536.0,0.32333282047506184,0.0006672397352064929,0.0012271786630765483,0.83,0.0010905176903163874,25.200000762939453,-3.1429998874664307,nan,0.8877512067556381,-0.05342036245330688,1.1133037719726562,0.08858546142578125,9.303867651367186,0.045939528803866855,0.061385863126326434,-0.026498452846288417,0.83,-0.001180484473499641,False
1765735818.2744153,274415104.0,0.32333282047506184,0.0006672397352064929,0.0012271786630765483,0.83,0.0,25.200000762939453,-3.1429998874664307,nan,0.8612499684095383,0.0534267314980107,0.5578489868164063,-1.024718310546875,9.210493786621093,-0.02609897868277653,-0.034088461953014244,-0.015180018213451656,0.83,-0.001180484473499641,False
1765735818.3969254,396925440.0,0.3756367010968247,0.0007365381227150136,0.0016027939578604601,0.83,0.0,25.200000762939453,-3.1429998874664307,nan,0.8612499684095383,0.0534267314980107,0.5578489868164063,-1.024718310546875,9.210493786621093,-0.02609897868277653,-0.034088461953014244,-0.015180018213451656,0.83,-0.001180484473499641,False
1765735818.4465168,446516736.0,0.37865993626858474,0.000741383737896506,0.0016027939578604601,0.83,0.0,25.200000762939453,-3.1429998874664307,nan,0.8479985594749451,0.0,1.024718310546875,0.23223756103515625,9.892841259765625,0.04554005464035497,-0.007723167161229791,0.025433188410256723,0.83,0.0,False
