sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,battery_percent,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765734466.5442874,544293376.0,0.0,0.0,-1.734723475976807e-18,0.83,0.0037988852482519343,25.200000762939453,-1.5399999618530273,nan,0.85462386906147,0.026714958010181304,1.5131354492187499,0.5267243652343749,10.50815108642578,-0.06125270507182247,0.019707392066586362,0.029028455881863695,0.83,0.0015235266882883014,False
1765734466.6153064,615311360.0,0.0,0.0,-1.734723475976807e-18,0.83,0.0025652542760920957,25.200000762939453,-1.5399999618530273,nan,0.8546250537037849,-0.026716550271357258,-1.2928688964843749,-1.4053963745117186,10.216058483886718,0.12157330376211721,-0.055926382891664,0.02024002428460221,0.83,0.003798885248251934,False
1765734466.656649,656653824.0,0.0,0.0,-1.734723475976807e-18,0.83,0.001713059050899009,25.200000762939453,-1.5399999618530273,nan,0.8413742370903492,-0.026710977357241414,2.4109610717773435,1.7214309936523438,10.16338604736328,-0.022237395102161637,-0.10226538585904274,0.06538060476144529,0.83,0.0012536433407475348,False
1765734466.6652026,665212160.0,0.0,0.0,-1.734723475976807e-18,0.83,-0.026049516182792425,25.200000762939453,-1.5399999618530273,nan,0.8413743358105421,-0.026710579291947426,0.4860229370117187,-0.3016694091796875,9.076418493652342,-0.05965480841777493,0.07749798772130584,-0.019840550121090324,0.83,-0.02604951618279243,False
1765734466.726767,726771456.0,0.0,0.0,-1.734723475976807e-18,0.83,-0.04665613535271943,25.200000762939453,-0.3700000047683716,nan,0.8281251974403858,0.02671256961841737,-0.06464344482421874,-0.2753331909179687,10.158597644042969,0.0782969360483296,-0.10639328554866556,0.02956108809987954,0.83,-0.02604951618279243,False
1765734466.7313688,731373312.0,0.0,0.0,-1.734723475976807e-18,0.83,-0.04665613535271943,25.200000762939453,-0.3700000047683716,nan,0.8314375005429611,0.013356857028068795,1.3311761230468748,-0.7517793212890624,9.528922607421874,0.02503371424674484,0.013315805450396189,0.0251668723012488,0.83,-0.04706006652908602,False
1765734466.8346834,834688256.0,0.0,0.0,-1.734723475976807e-18,0.83,-0.04620588766580025,25.200000762939453,-0.3700000047683716,nan,0.8281246051192284,-0.02671336574900535,-0.05027823486328125,0.9624690673828125,8.042123376464843,-0.02024002428460221,0.1768338963812614,-0.02769687533682408,0.83,-0.04486115165034501,False
1765734466.868353,868358400.0,0.0,0.0,-1.734723475976807e-18,0.83,-0.04262046106223992,25.200000762939453,-0.3700000047683716,nan,0.8413748294115067,-0.08013850498584009,-0.3758896606445312,1.438915197753906,7.841010437011718,-0.018508969576050704,-0.14341122470076698,-0.05352953791059268,0.83,-0.04262046106223992,False
1765734467.4719324,471937280.0,0.0,0.0,-1.734723475976807e-18,0.83,-0.041135674149169715,25.200000762939453,-0.3700000047683716,nan,0.8347499147057533,-0.05342832375918665,1.3862427612304686,1.218648645019531,10.261548315429687,-0.05832322787273531,-0.4548679141855339,-0.020506340393610132,0.83,-0.04262046106223992,False
1765734467.5702715,570275584.0,0.0,0.0,-1.734723475976807e-18,0.83,-0.041135674149169715,25.200000762939453,-0.3700000047683716,nan,0.8347499147057533,-0.05342832375918665,1.3862427612304686,1.218648645019531,10.261548315429687,-0.05832322787273531,-0.4548679141855339,-0.020506340393610132,0.83,-0.04262046106223992,False
