sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,battery_percent,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765740551.1265879,126587648.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,25.200000762939453,-0.31700000166893005,nan,0.0,0.0,0.9265560424804687,0.0143652099609375,9.421183532714844,0.019973708175594285,-0.005060006071150552,0.0029294771990871615,0.0,0.0,False
1765740551.154094,154093824.0,0.0,0.0,1.3877787807814457e-17,0.14066148596436037,0.039290609293251046,25.200000762939453,-0.31700000166893005,nan,0.0,0.0,1.024718310546875,0.1197100830078125,9.60793126220703,0.0035952674716069714,-0.029694246154383503,0.0023968449810713144,0.0,0.0,False
1765740551.1781895,178189312.0,0.0,0.0,1.3877787807814457e-17,0.15732815263102704,0.005957275959917713,25.200000762939453,-0.31700000166893005,nan,0.0,0.0,1.4437036010742186,-0.02154781494140625,9.919177478027343,0.025433188410256723,0.010253170196805066,-0.0038615835806148956,0.025,0.039290609293251046,False
1765740551.222338,222337792.0,0.0,0.0,1.3877787807814457e-17,0.1739948192976937,0.0,25.200000762939453,-0.31700000166893005,nan,0.0,0.0,0.8044517578125,0.11731588134765625,9.303867651367186,0.011717908796348646,-0.026498452846288417,-0.004527373853134705,0.05,0.005957275959917713,False
1765740551.2540646,254064384.0,0.0,0.0,1.3877787807814457e-17,0.19066148596436036,0.0,25.200000762939453,-0.31700000166893005,nan,0.003312457352876663,-0.013356682874502675,1.0031704956054688,-0.0909796630859375,9.394847314453125,0.02423476591972107,0.0195742340120824,-0.0015978966540475428,0.05,0.005957275959917713,False
1765740551.2870686,287068416.0,0.0,0.0,1.3877787807814457e-17,0.20732815263102702,0.00022155197992371762,25.200000762939453,-0.31700000166893005,nan,0.05962521955370903,0.13356762487561472,1.9656395629882812,-0.1292868896484375,10.04846436767578,0.04420847409531535,-0.24381239779675426,-0.0019973708175594286,0.07500000000000001,0.0,False
1765740551.324206,324206080.0,0.0,0.0,1.3877787807814457e-17,0.2239948192976937,-0.001197303565069896,25.200000762939453,-0.31700000166893005,nan,0.05962521955370903,0.026714161879593325,1.177947216796875,0.2825157958984375,9.533711010742186,-0.009454221869781294,-0.03994741635118857,0.010652644360316953,0.1,0.00022155197992371762,False
1765740551.3523798,352379648.0,0.0,0.0,1.3877787807814457e-17,0.24066148596436035,-0.0007740910973150609,25.200000762939453,-0.31700000166893005,nan,0.02650025114417076,-7.961305879777478e-07,1.9105729248046874,0.354341845703125,8.8489693359375,0.03888215191515688,0.01384843766841204,-0.02436792397422503,0.1,0.00022155197992371762,False
1765740551.405506,405505792.0,6.624914498587486e-05,-8.848688892726386e-09,-0.00026713365151918893,0.25732815263102704,-0.0011064708682832257,25.200000762939453,-0.31700000166893005,nan,0.05962502211332321,0.02671336574900535,1.5059528442382812,0.04548983154296875,10.58476553955078,0.05060006071150552,0.06724481752450076,-0.018375811521546742,0.125,-0.0007740910973150609,False
1765740551.4220986,422098432.0,6.624914498587486e-05,-8.848688892726386e-09,-0.00026713365151918893,0.2739948192976937,-0.001769507961342101,25.200000762939453,-0.31700000166893005,nan,0.07949976623058319,0.0,2.2649147705078123,-0.20829554443359374,7.685387329101562,0.0015978966540475428,0.18482337965149911,-0.007456851052221866,0.15,-0.0011064708682832257,False
1765740551.4475565,447556352.0,6.624914498587486e-05,-8.848688892726386e-09,-0.00026713365151918893,0.29066148596436037,-0.0015744342758625726,25.200000762939453,-0.31700000166893005,nan,0.08612468093633652,-0.02671336574900535,2.212242333984375,-0.20829554443359374,8.418013037109375,-0.04221110327775593,-0.11145329161981612,-0.009187905760773371,0.15,-0.0011064708682832257,False
1765740551.4795668,479566592.0,0.000529996117946574,-8.84852990878926e-08,1.1941958526218155e-08,0.30732815263102703,-0.0006880479722311627,25.200000762939453,-0.31700000166893005,nan,0.12587495893239975,-0.02671336574900535,2.6408044311523438,0.12210428466796874,9.586383447265625,-0.02876213977285577,-0.0430100516047797,0.009986854087797143,0.175,-0.0015744342758625726,False
