sec,nsec,x,y,yaw,v_cmd,w_cmd,battery_v,battery_i,battery_percent,v_real,w_real,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,v_nav,w_nav,velocity_violation
1765736049.8263745,826374400.0,0.0,0.0,-1.3877787807814457e-17,0.19404913129256451,0.1826454107365152,25.200000762939453,-0.3019999861717224,nan,0.0,0.0,0.7876923461914062,0.105344873046875,9.572018237304688,0.02316950148368937,0.026365294791784455,-0.004127899689622819,0.0,0.0,False
1765736049.8374043,837404160.0,0.0,0.0,-1.3877787807814457e-17,0.2217157979592312,0.14931207740318186,25.200000762939453,-0.3019999861717224,nan,0.0,0.0,1.0295067138671874,-0.028730419921875,9.085995300292968,0.016511598758491276,-0.01251685712337242,0.0015978966540475428,0.0,0.0,False
1765736049.868989,868988928.0,-4.440892098500626e-16,0.0,-1.3877787807814457e-17,0.2217157979592312,0.14931207740318186,25.200000762939453,-0.3019999861717224,nan,0.0,0.0,1.484405029296875,-0.011971008300781249,9.763554370117188,0.025433188410256723,0.02037318233910617,-0.001331580545039619,0.041499999999999995,0.05,False
1765736049.920637,920636672.0,0.0,0.0,-1.3877787807814457e-17,0.24938246462589786,0.11597874406984854,25.200000762939453,-0.3009999990463257,nan,0.0,0.0,1.0989385620117187,-0.09816226806640624,9.97184991455078,0.019707392066586362,-0.01944107595757844,-0.004127899689622819,0.08299999999999999,0.1,False
1765736049.9439871,943986944.0,0.0,0.0,-1.3877787807814457e-17,0.3047157979592312,0.04931207740318188,25.200000762939453,-0.3009999990463257,nan,0.0,0.0,0.8068459594726562,-0.3232172241210937,9.114725720214842,-0.004793689962142629,-0.009454221869781294,0.013315805450396189,0.08299999999999999,0.1,False
1765736049.9734375,973437440.0,0.0,0.0,-1.3877787807814457e-17,0.3323824646258979,0.015978744069848547,25.200000762939453,-0.3009999990463257,nan,0.029812881257385015,0.013358374652002127,1.656787548828125,-0.29927520751953124,8.8872765625,0.008788431597261486,-0.15712650431467506,0.03022687837239935,0.12449999999999999,0.08264541073651521,False
1765736050.0190673,19067136.0,0.0019141532118069904,8.527004182190545e-07,0.0008014202145458669,0.36004913129256455,-0.0007708914875785847,25.200000762939453,-0.3009999990463257,nan,0.03975012991577387,5.970979409833108e-07,1.7549498168945312,0.28490999755859375,10.647014782714843,0.023968449810713145,-0.094409060643309,0.0038615835806148956,0.16599999999999998,0.03264541073651521,False
1765736050.0694592,69459200.0,0.0019141532118069904,8.527004182190545e-07,0.0008014202145458669,0.4153824646258979,-0.0017861313807492256,25.200000762939453,-0.3009999990463257,nan,0.07950028451159596,1.0946795584694033e-06,2.250549560546875,0.28012159423828126,10.12507882080078,-0.0027963191445832,-0.04340952576829158,-0.0073236929977179045,0.20749999999999996,-0.0007708914875785844,False
1765736050.117689,117688832.0,0.004381280823917422,3.489428878122869e-06,0.0013357030883082834,0.44304913129256457,-0.001675226052426163,25.200000762939453,-0.3009999990463257,nan,0.13249994767829776,-2.985489704916554e-07,2.39420166015625,-0.023942016601562498,10.488997473144531,0.014247911831923924,-0.07563377495825035,0.011318434632836761,0.24899999999999994,-0.0017861313807492256,False
1765736050.1553688,155368704.0,0.010334991531804505,1.2884191799067413e-05,0.0021371015549577076,0.47071579795923124,-0.0017876397566824213,25.200000762939453,-0.3009999990463257,nan,0.16562350932508707,0.02670759380224251,2.4301146850585935,-0.32561142578124996,8.79150849609375,0.029028455881863695,0.15259913046154036,0.0003994741635118857,0.2904999999999999,-0.001675226052426163,False
1765736050.2220612,222061056.0,0.011115988003820743,1.4448952694090522e-05,0.001971365958797596,0.47071579795923124,-0.0017876397566824213,25.200000762939453,-0.3009999990463257,nan,0.21199973858892918,0.05342633343271671,1.37906015625,-0.37828386230468747,9.121908325195312,0.02157160482964183,0.08229167768344846,0.00972053797878922,0.2904999999999999,-0.001675226052426163,False
1765736050.267879,267878912.0,0.011115988003820743,1.4448952694090522e-05,0.001971365958797596,0.5813824646258978,-0.0051038011037965935,25.200000762939453,-0.3179999887943268,nan,0.278250465169549,0.05342951795506862,2.50912333984375,0.42377369384765623,8.695740429687499,0.047803741566922325,0.08335694211948017,0.01944107595757844,0.3734999999999999,-0.002871539920887999,False
1765736050.315177,315176960.0,0.05863095790859996,0.00017252809958806514,0.005075642875838085,0.6090491312925644,-0.0074139720178832335,25.200000762939453,-0.3179999887943268,nan,0.35775092244148254,0.05342991602036261,1.4700398193359374,0.2705447875976562,9.85692823486328,0.023835291756209184,-0.2013349784099904,0.026365294791784455,0.41499999999999987,-0.0051038011037965935,False
