sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1768319573,89051395,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.008667,0.0,0.008667,0.0,0,,,,,,,,,,0.0,0.008667,0.0,0.016667,-0.016667,0.26
1768319573,122710627,0.0,-0.0,-0.0,0.0,0.0,0.008667,0.0,0.017333,0.0,0.017333,0.0,0,,,,,,,,,,0.0,0.017333,0.0,0.016667,-0.016667,0.26
1768319573,155798373,0.000227,-0.0,-0.0,0.008667,0.0,0.017333,0.0,0.026,0.0,0.026,0.0,0,,,,,,,,,,0.0,0.026,0.008667,0.016667,-0.016667,0.26
1768319573,189198667,0.0004,-0.0,-0.0,0.008667,0.0,0.026,0.0,0.034667,0.0,0.034667,0.0,0,,,,,,,,,,0.0,0.034667,0.017333,0.016667,-0.016667,0.26
1768319573,222630506,0.001098,-0.0,-0.0,0.021667,0.0,0.034667,0.0,0.043333,0.0,0.043333,0.0,0,,,,,,,,,,0.0,0.043333,0.026,0.016667,-0.016667,0.26
1768319573,256307186,0.001661,-0.0,-0.0,0.032567,0.0,0.043333,0.0,0.052,0.0,0.052,0.0,0,,,,,,,,,,0.0,0.052,0.034667,0.016667,-0.016667,0.26
1768319573,289230586,0.003126,-0.0,-0.0,0.042167,0.0,0.052,0.0,0.060667,0.0,0.060667,0.0,0,,,,,,,,,,0.0,0.060667,0.043333,0.016667,-0.016667,0.26
1768319573,322481373,0.004079,-0.0,-0.0,0.047667,0.0,0.060667,0.0,0.069333,0.0,0.069333,0.0,0,,,,,,,,,,0.0,0.069333,0.052,0.016667,-0.016667,0.26
1768319573,355986397,0.006142,-0.0,-0.0,0.059667,0.0,0.069333,0.0,0.078,0.0,0.078,0.0,0,,,,,,,,,,0.0,0.078,0.060667,0.016667,-0.016667,0.26
1768319573,389476142,0.007355,-0.0,-0.0,0.060667,0.0,0.078,0.0,0.086667,0.0,0.086667,0.0,0,,,,,,,,,,0.0,0.086667,0.069333,0.016667,-0.016667,0.26
1768319573,422495342,0.01012,-0.0,-0.0,0.073667,0.0,0.086667,0.0,0.095333,0.0,0.095333,0.0,0,,,,,,,,,,0.0,0.095333,0.078,0.016667,-0.016667,0.26
1768319573,455816420,0.011736,-0.0,-0.0,0.085167,0.0,0.095333,0.0,0.104,0.0,0.104,0.0,0,,,,,,,,,,0.0,0.104,0.086667,0.016667,-0.016667,0.26
1768319573,489629678,0.015294,-0.0,-0.0,0.095167,0.0,0.104,0.0,0.112667,0.0,0.112667,0.0,0,,,,,,,,,,0.0,0.112667,0.095333,0.016667,-0.016667,0.26
1768319573,522477608,0.017287,-0.0,-0.0,0.099667,0.0,0.112667,0.0,0.121333,0.0,0.121333,0.0,0,,,,,,,,,,0.0,0.121333,0.104,0.016667,-0.016667,0.26
1768319573,555765096,0.02143,-0.0,-0.0,0.111667,0.0,0.121333,0.0,0.13,0.0,0.13,0.0,0,,,,,,,,,,0.0,0.13,0.112667,0.016667,-0.016667,0.26
1768319573,589466126,0.023683,-0.0,-0.0,0.112667,0.0,0.13,0.0,0.138667,0.0,0.138667,0.0,0,,,,,,,,,,0.0,0.138667,0.121333,0.016667,-0.016667,0.26
1768319573,622798346,0.028554,-0.0,-0.0,0.125667,0.0,0.138667,0.0,0.147333,0.0,0.147333,0.0,0,,,,,,,,,,0.0,0.147333,0.13,0.016667,-0.016667,0.26
