sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1768319517,857686834,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.008667,0.0,0.008667,0.0,0,,,,,,,,,,0.0,0.008667,0.0,0.016667,-0.016667,0.26
1768319517,891081253,0.0,-0.0,-0.0,0.0,0.0,0.008667,0.0,0.017333,0.0,0.017333,0.0,0,,,,,,,,,,0.0,0.017333,0.0,0.016667,-0.016667,0.26
1768319517,924776513,0.000123,-0.0,-0.0,0.008667,0.0,0.017333,0.0,0.026,0.0,0.026,0.0,0,,,,,,,,,,0.0,0.026,0.008667,0.016667,-0.016667,0.26
1768319517,957954432,0.000535,-0.0,-0.0,0.015167,0.0,0.026,0.0,0.034667,0.0,0.034667,0.0,0,,,,,,,,,,0.0,0.034667,0.017333,0.016667,-0.016667,0.26
1768319517,991321301,0.000968,-0.0,-0.0,0.021667,0.0,0.034667,0.0,0.043333,0.0,0.043333,0.0,0,,,,,,,,,,0.0,0.043333,0.026,0.016667,-0.016667,0.26
1768319518,24421637,0.00199,-0.0,-0.0,0.033667,0.0,0.043333,0.0,0.052,0.0,0.052,0.0,0,,,,,,,,,,0.0,0.052,0.034667,0.016667,-0.016667,0.26
1768319518,57781657,0.002684,-0.0,-0.0,0.034667,0.0,0.052,0.0,0.060667,0.0,0.060667,0.0,0,,,,,,,,,,0.0,0.060667,0.043333,0.016667,-0.016667,0.26
1768319518,91163104,0.004395,-0.0,-0.0,0.047667,0.0,0.060667,0.0,0.069333,0.0,0.069333,0.0,0,,,,,,,,,,0.0,0.069333,0.052,0.016667,-0.016667,0.26
1768319518,124457197,0.006666,-0.0,-0.0,0.060667,0.0,0.069333,0.0,0.078,0.0,0.078,0.0,0,,,,,,,,,,0.0,0.078,0.060667,0.016667,-0.016667,0.26
1768319518,157846603,0.007879,-0.0,-0.0,0.060667,0.0,0.078,0.0,0.086667,0.0,0.086667,0.0,0,,,,,,,,,,0.0,0.086667,0.069333,0.016667,-0.016667,0.26
1768319518,191169013,0.010709,-0.0,-0.0,0.073667,0.0,0.086667,0.0,0.095333,0.0,0.095333,0.0,0,,,,,,,,,,0.0,0.095333,0.078,0.016667,-0.016667,0.26
1768319518,224412364,0.012227,-0.0,-0.0,0.078167,0.0,0.095333,0.0,0.104,0.0,0.104,0.0,0,,,,,,,,,,0.0,0.104,0.086667,0.016667,-0.016667,0.26
1768319518,257769933,0.015766,-0.0,-0.0,0.094167,0.0,0.104,0.0,0.112667,0.0,0.112667,0.0,0,,,,,,,,,,0.0,0.112667,0.095333,0.016667,-0.016667,0.26
1768319518,291135923,0.017759,-0.0,-0.0,0.099667,0.0,0.112667,0.0,0.121333,0.0,0.121333,0.0,0,,,,,,,,,,0.0,0.121333,0.104,0.016667,-0.016667,0.26
1768319518,324383243,0.021876,-0.0,-0.0,0.110567,0.0,0.121333,0.0,0.13,0.0,0.13,0.0,0,,,,,,,,,,0.0,0.13,0.112667,0.016667,-0.016667,0.26
1768319518,357769301,0.024129,-0.0,-0.0,0.117167,0.0,0.13,0.0,0.138667,0.0,0.138667,0.0,0,,,,,,,,,,0.0,0.138667,0.121333,0.016667,-0.016667,0.26
1768319518,391090772,0.028935,-0.0,-0.0,0.125667,0.0,0.138667,0.0,0.147333,0.0,0.147333,0.0,0,,,,,,,,,,0.0,0.147333,0.13,0.016667,-0.016667,0.26
1768319518,424623836,0.031565,-0.0,-0.0,0.135867,0.0,0.147333,0.0,0.156,0.0,0.156,0.0,0,,,,,,,,,,0.0,0.156,0.138667,0.016667,-0.016667,0.26
1768319518,457740768,0.037112,-0.0,-0.0,0.138667,0.0,0.156,0.0,0.164667,0.0,0.164667,0.0,0,,,,,,,,,,0.0,0.164667,0.147333,0.016667,-0.016667,0.26
1768319518,491195326,0.03993,-0.0,-0.0,0.143167,0.0,0.164667,0.0,0.173333,0.0,0.173333,0.0,0,,,,,,,,,,0.0,0.173333,0.156,0.016667,-0.016667,0.26
1768319518,524706849,0.046082,-0.0,-0.0,0.160167,0.0,0.173333,0.0,0.182,0.0,0.182,0.0,0,,,,,,,,,,0.0,0.182,0.164667,0.016667,-0.016667,0.26
1768319518,558058462,0.052825,-0.0,-0.0,0.176667,0.0,0.182,0.0,0.190667,0.0,0.190667,0.0,0,,,,,,,,,,0.0,0.190667,0.173333,0.016667,-0.016667,0.26
1768319518,591512359,0.056378,-0.0,-0.0,0.177667,0.0,0.190667,0.0,0.199333,0.0,0.199333,0.0,0,,,,,,,,,,0.0,0.199333,0.182,0.016667,-0.016667,0.26
1768319518,624423539,0.06381,-0.0,-0.0,0.190667,0.0,0.199333,0.0,0.208,0.0,0.208,0.0,0,,,,,,,,,,0.0,0.208,0.190667,0.016667,-0.016667,0.26
1768319518,658004988,0.067623,-0.0,-0.0,0.190667,0.0,0.208,0.0,0.216667,0.0,0.216667,0.0,0,,,,,,,,,,0.0,0.216667,0.199333,0.016667,-0.016667,0.26
1768319518,691227591,0.07564,-0.0,-0.0,0.203667,0.0,0.216667,0.0,0.225333,0.0,0.225333,0.0,0,,,,,,,,,,0.0,0.225333,0.208,0.016667,-0.016667,0.26
1768319518,724509719,0.079779,-0.0,-0.0,0.210167,0.0,0.225333,0.0,0.234,0.0,0.234,0.0,0,,,,,,,,,,0.0,0.234,0.216667,0.016667,-0.016667,0.26
1768319518,758112137,0.088562,-0.0,-0.0,0.226867,0.0,0.234,0.0,0.242667,0.0,0.242667,0.0,0,,,,,,,,,,0.0,0.242667,0.225333,0.016667,-0.016667,0.26
1768319518,791071704,0.093155,-0.0,-0.0,0.229667,0.0,0.242667,0.0,0.251333,0.0,0.251333,0.0,0,,,,,,,,,,0.0,0.251333,0.234,0.016667,-0.016667,0.26
1768319518,824469472,0.102511,-0.0,-0.0,0.242067,0.0,0.251333,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.242667,0.016667,-0.016667,0.26
1768319518,857796592,0.107364,-0.0,-0.0,0.242667,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319518,891423014,0.117435,-0.0,-0.0,0.255667,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319518,924367567,0.122619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319518,957719070,0.133019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319518,991138723,0.138219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,24408152,0.148619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,58041322,0.153819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,91091385,0.164219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,124391038,0.169419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,157829736,0.179819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,191573432,0.185019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,224757536,0.195419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,258310369,0.200619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,291429025,0.211019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,324444268,0.221419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,358131568,0.226619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,391180623,0.237019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,424407883,0.242219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,457865428,0.252619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,491179125,0.257819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,524595808,0.268219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,557901893,0.273419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,591095652,0.283819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,624414434,0.289019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,658153350,0.299419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,691475747,0.304619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,724621795,0.315019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,758211289,0.320219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,791463901,0.330619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,824415078,0.335819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,857871801,0.346219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,891266203,0.351419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,924744954,0.361819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,957744225,0.367019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319519,991206047,0.372219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,24485723,0.382619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,57986299,0.387819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,91048104,0.398219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,124431387,0.403419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,157779055,0.413819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,191716733,0.419019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,224774672,0.429419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,257747552,0.434619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,291151798,0.445019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,324420987,0.450219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,358359746,0.460619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,391143853,0.465819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,424756220,0.476219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,457748042,0.486619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,491121340,0.491819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,524777259,0.502219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,557773152,0.507419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,591128100,0.517819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,624702621,0.523019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,657870260,0.533419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,691221169,0.538619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,724535666,0.549019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,757899239,0.559419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,791071113,0.564619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,824429580,0.575019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,857719839,0.580219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,891140583,0.590619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,924534108,0.595819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,957909030,0.606219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319520,991554618,0.616619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319521,24913154,0.621819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319521,57817337,0.632219,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319521,91354649,0.637419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319521,124950713,0.647819,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319521,157998448,0.653019,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319521,191549578,0.663419,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
1768319521,224753983,0.668619,-0.0,-0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0,,,,,,,,,,0.0,0.26,0.251333,0.016667,-0.016667,0.26
