sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,battery_v,battery_i,battery_percent,imu_ax,imu_ay,imu_az,imu_vx,imu_vy,imu_vz,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1768319349,307593872,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.008667,0.0,0.008667,0.0,0,,,,,,,,,,0.0,0.008667,0.0,0.016667,-0.016667,0.26
1768319349,340810584,0.0,-0.0,-0.0,0.0,0.0,0.008667,0.0,0.017333,0.0,0.017333,0.0,0,,,,,,,,,,0.0,0.017333,0.0,0.016667,-0.016667,0.26
1768319349,374451457,7.8e-05,-0.0,-0.0,0.0075,0.0,0.017333,0.0,0.026,0.0,0.026,0.0,0,,,,,,,,,,0.0,0.026,0.008667,0.016667,-0.016667,0.26
1768319349,407658039,0.000338,-0.0,-0.0,0.013,0.0,0.026,0.0,0.034667,0.0,0.034667,0.0,0,,,,,,,,,,0.0,0.034667,0.017333,0.016667,-0.016667,0.26
1768319349,440915851,0.000975,-0.0,-0.0,0.0232,0.0,0.034667,0.0,0.043333,0.0,0.043333,0.0,0,,,,,,,,,,0.0,0.043333,0.026,0.016667,-0.016667,0.26
1768319349,474241466,0.001495,-0.0,-0.0,0.026,0.0,0.043333,0.0,0.052,0.0,0.052,0.0,0,,,,,,,,,,0.0,0.052,0.034667,0.016667,-0.016667,0.26
1768319349,507548504,0.002834,-0.0,-0.0,0.039,0.0,0.052,0.0,0.060667,0.0,0.060667,0.0,0,,,,,,,,,,0.0,0.060667,0.043333,0.016667,-0.016667,0.26
1768319349,541187803,0.003692,-0.0,-0.0,0.0465,0.0,0.060667,0.0,0.069333,0.0,0.069333,0.0,0,,,,,,,,,,0.0,0.069333,0.052,0.016667,-0.016667,0.26
1768319349,574294581,0.005772,-0.0,-0.0,0.052,0.0,0.069333,0.0,0.078,0.0,0.078,0.0,0,,,,,,,,,,0.0,0.078,0.060667,0.016667,-0.016667,0.26
1768319349,607534683,0.008242,-0.0,-0.0,0.065,0.0,0.078,0.0,0.086667,0.0,0.086667,0.0,0,,,,,,,,,,0.0,0.086667,0.069333,0.016667,-0.016667,0.26
1768319349,640810976,0.009711,-0.0,-0.0,0.0774,0.0,0.086667,0.0,0.095333,0.0,0.095333,0.0,0,,,,,,,,,,0.0,0.095333,0.078,0.016667,-0.016667,0.26
1768319349,674588351,0.012909,-0.0,-0.0,0.0855,0.0,0.095333,0.0,0.104,0.0,0.104,0.0,0,,,,,,,,,,0.0,0.104,0.086667,0.016667,-0.016667,0.26
1768319349,707891333,0.014729,-0.0,-0.0,0.091,0.0,0.104,0.0,0.112667,0.0,0.112667,0.0,0,,,,,,,,,,0.0,0.112667,0.095333,0.016667,-0.016667,0.26
1768319349,741257397,0.018499,-0.0,-0.0,0.1019,0.0,0.112667,0.0,0.121333,0.0,0.121333,0.0,0,,,,,,,,,,0.0,0.121333,0.104,0.016667,-0.016667,0.26
1768319349,774279024,0.020579,-0.0,-0.0,0.104,0.0,0.121333,0.0,0.13,0.0,0.13,0.0,0,,,,,,,,,,0.0,0.13,0.112667,0.016667,-0.016667,0.26
1768319349,807520416,0.025168,-0.0,-0.0,0.117,0.0,0.13,0.0,0.138667,0.0,0.138667,0.0,0,,,,,,,,,,0.0,0.138667,0.121333,0.016667,-0.016667,0.26
