sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,vx_real,vy_real,vx_now,vy_now,vx_cmd,vy_cmd,vx_nav,vy_nav,velocity_violation,curvature,dw_vx_max,dw_vx_min,dw_vy_max,dw_vy_min,dw_w_max,dw_w_min,v_reg,lookahead_dist,lookahead_yaw,is_accel
1772479200,590677162,0.157452,-1.848132,2.480084,-1.375967,-0.394751,-1.356707,1,0.000000,-0.001174,0.000000,0.000000,0.007333,-0.000011,0.007333,-0.000011,0.000000,0.000000,0.000000,0.000000,0.007333,0.000003,0.007333,0.000003,0,0.008300,0.007333,-0.007333,0.007333,-0.007333,0.020000,-0.020000,0.311127,0.110000,-0.000158,1
1772479200,615747116,0.157469,-1.848522,2.480037,-1.375731,-0.394440,-1.356754,1,0.009050,0.005977,0.007333,-0.000011,0.014667,-0.000015,0.014667,-0.000015,0.009050,0.000000,0.007333,0.000003,0.014667,-0.000032,0.014667,-0.000032,0,-0.039987,0.014667,0.000000,0.007337,-0.007330,0.019989,-0.020011,0.311127,0.110000,-0.000111,1
1772479200,640772569,0.158121,-1.848569,2.480020,-1.376201,-0.393986,-1.356771,1,0.014623,0.005283,0.014667,-0.000015,0.022000,-0.000019,0.022000,-0.000019,0.014623,0.000000,0.014667,-0.000032,0.022000,0.000025,0.022000,0.000025,0,0.020412,0.022000,0.007333,0.007301,-0.007366,0.019985,-0.020015,0.311127,0.110000,-0.000094,1
1772479200,691081468,0.157577,-1.848360,2.479415,-1.375917,-0.394495,-1.357376,1,0.023436,0.001337,0.022000,-0.000019,0.029333,0.000136,0.029333,0.000136,0.023436,0.000000,0.022000,0.000025,0.029333,0.000005,0.029333,0.000005,0,0.003397,0.029333,0.014667,0.007358,-0.007309,0.019981,-0.020019,0.311127,0.110000,0.000511,1
1772479200,715878053,0.156097,-1.847023,2.480336,-1.375637,-0.396470,-1.356455,1,0.030807,0.002624,0.029333,0.000136,0.036667,-0.000137,0.036667,-0.000137,0.030807,0.000000,0.029333,0.000005,0.036667,0.000022,0.036667,0.000022,0,0.010765,0.036667,0.022000,0.007339,-0.007328,0.020136,-0.019864,0.311127,0.110000,-0.000410,1
1772479200,740911360,0.156545,-1.846635,2.480131,-1.376230,-0.396481,-1.356660,1,0.037222,-0.013783,0.036667,-0.000137,0.044001,-0.000082,0.044001,-0.000082,0.037222,0.000000,0.036667,0.000022,0.044000,0.000268,0.044000,0.000268,0,0.110562,0.044000,0.029333,0.007355,-0.007312,0.019863,-0.020137,0.311127,0.110000,-0.000205,1
1772479200,765957405,0.155987,-1.846666,2.480209,-1.375781,-0.396815,-1.356582,1,0.045719,0.001611,0.044001,-0.000082,0.051334,-0.000132,0.051334,-0.000132,0.045719,0.000000,0.044000,0.000268,0.051333,0.000137,0.051333,0.000137,0,0.048416,0.051333,0.036667,0.007601,-0.007066,0.019918,-0.020082,0.311127,0.110000,-0.000283,1
1772479200,816020768,0.153568,-1.846444,2.479829,-1.374066,-0.398535,-1.356962,1,0.053542,-0.002076,0.051334,-0.000132,0.058669,0.000052,0.058669,0.000052,0.053542,0.000000,0.051333,0.000137,0.058667,-0.000521,0.058667,-0.000521,0,-0.161400,0.058667,0.044000,0.007470,-0.007197,0.019868,-0.020132,0.311127,0.110000,0.000097,1
1772479200,841047656,0.152806,-1.845164,2.480672,-1.374301,-0.400006,-1.356119,1,0.059380,-0.003333,0.058669,0.000052,0.066001,-0.000448,0.066001,-0.000448,0.059380,0.000000,0.058667,-0.000521,0.066000,-0.000316,0.066000,-0.000316,0,-0.087127,0.066000,0.051333,0.006813,-0.007854,0.020052,-0.019948,0.311127,0.110000,-0.000746,1
1772479200,891149311,0.151459,-1.842765,2.481121,-1.374802,-0.402711,-1.355670,1,0.067185,0.004912,0.066001,-0.000448,0.073334,-0.000797,0.073334,-0.000797,0.067185,0.000000,0.066000,-0.000316,0.073333,0.000325,0.073333,0.000325,0,0.080637,0.073333,0.058667,0.007017,-0.007650,0.019552,-0.020448,0.311127,0.110000,-0.001195,1
1772479200,916182908,0.149718,-1.842022,2.481091,-1.373942,-0.404396,-1.355700,1,0.073978,0.008595,0.073334,-0.000797,0.080667,-0.000854,0.080667,-0.000854,0.073978,0.000000,0.073333,0.000325,0.080667,0.000006,0.080667,0.000006,0,0.001273,0.080667,0.066000,0.007659,-0.007008,0.019203,-0.020797,0.311127,0.110001,-0.001165,1
1772479200,941256055,0.147229,-1.840555,2.481156,-1.372970,-0.407117,-1.355635,1,0.080509,0.001660,0.080667,-0.000854,0.088000,-0.000895,0.088000,-0.000895,0.080509,0.000000,0.080667,0.000006,0.088000,-0.000280,0.088000,-0.000280,0,-0.052580,0.088000,0.073333,0.007339,-0.007328,0.019146,-0.020854,0.311127,0.121000,-0.001230,1
1772479200,991249691,0.145133,-1.838806,2.481070,-1.372481,-0.409803,-1.355721,1,0.089038,-0.001103,0.088000,-0.000895,0.095334,-0.000826,0.095334,-0.000826,0.089038,0.000000,0.088000,-0.000280,0.095333,-0.000213,0.095333,-0.000213,0,-0.033837,0.095333,0.080667,0.007053,-0.007613,0.019105,-0.020895,0.311127,0.132001,-0.001144,1
