sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772478894,996178291,-0.681204,-1.306403,-2.759459,-1.128447,-1.319844,-0.346849,1,0.083612,0.599772,0.090943,0.580000,0.094663,0.600000,0.094663,0.600000,0,6.338298,0.098276,0.083609,0.600000,0.560000,0.220000
1772478895,46172314,-0.684884,-1.307669,-2.729670,-1.124685,-1.321228,-0.317107,1,0.095376,0.608540,0.094663,0.600000,0.101996,0.585482,0.101996,0.585482,0,5.740244,0.101996,0.087329,0.600000,0.580000,0.220000
1772478895,71244647,-0.687196,-1.310212,-2.715858,-1.119614,-1.319701,-0.303746,1,0.102844,0.622139,0.101996,0.585482,0.109329,0.580669,0.109329,0.580669,0,5.311188,0.109329,0.094663,0.600000,0.565482,0.220000
1772478895,96271484,-0.689033,-1.310660,-2.700700,-1.117946,-1.320592,-0.288587,1,0.102397,0.589796,0.109329,0.580669,0.114312,0.600000,0.114312,0.600000,0,5.248805,0.116663,0.101996,0.600000,0.560669,0.220000
1772478895,146375968,-0.695178,-1.313815,-2.671869,-1.111151,-1.322892,-0.259955,1,0.115566,0.605581,0.114312,0.600000,0.121645,0.582100,0.121645,0.582100,0,4.785235,0.121645,0.106978,0.600000,0.580000,0.220000
1772478895,171384186,-0.696984,-1.314506,-2.657488,-1.108297,-1.328849,-0.247452,1,0.123182,0.607628,0.121645,0.582100,0.125485,0.600000,0.125485,0.600000,0,4.781436,0.128978,0.114312,0.600000,0.562100,0.220000
1772478895,196593953,-0.699507,-1.316518,-2.642525,-1.105076,-1.329038,-0.232490,1,0.121714,0.595546,0.125485,0.600000,0.126547,0.600000,0.126547,0.600000,0,4.741304,0.132819,0.118152,0.600000,0.580000,0.220000
1772478895,246596515,-0.704381,-1.319434,-2.613332,-1.099294,-1.330398,-0.203355,1,0.127432,0.599480,0.126547,0.600000,0.133881,0.592364,0.133881,0.592364,0,4.424566,0.133881,0.119214,0.600000,0.580000,0.220000
1772478895,271656852,-0.707398,-1.321512,-2.598410,-1.093650,-1.333546,-0.189001,1,0.133844,0.588498,0.133881,0.592364,0.139233,0.600000,0.139233,0.600000,0,4.309338,0.141214,0.126547,0.600000,0.572364,0.220000
1772478895,296723124,-0.710409,-1.323261,-2.583437,-1.090241,-1.334258,-0.174029,1,0.133936,0.585589,0.139233,0.600000,0.141351,0.600000,0.141351,0.600000,0,4.244739,0.146566,0.131899,0.600000,0.580000,0.220000
1772478895,346791033,-0.716171,-1.326270,-2.553738,-1.084310,-1.336153,-0.144495,1,0.141740,0.608034,0.141351,0.600000,0.148685,0.580505,0.148685,0.580505,0,3.904267,0.148685,0.134018,0.600000,0.580000,0.220000
1772478895,371832641,-0.718955,-1.328797,-2.538688,-1.084213,-1.338967,-0.131109,1,0.149459,0.575554,0.148685,0.580505,0.156018,0.575930,0.156018,0.575930,0,3.691430,0.156018,0.141351,0.600000,0.560505,0.220000
1772478895,396876438,-0.721187,-1.328634,-2.523684,-1.082665,-1.340584,-0.116106,1,0.148932,0.564876,0.156018,0.575930,0.163051,0.595930,0.163051,0.595930,0,3.654863,0.163351,0.148685,0.595930,0.555930,0.220000
1772478895,421925344,-0.723782,-1.331439,-2.509309,-1.078860,-1.340239,-0.101731,1,0.166410,0.622905,0.163051,0.595930,0.170385,0.575930,0.170385,0.575930,0,3.167950,0.170385,0.155718,0.600000,0.575930,0.220000
